Basic Info,Commitment,Hardware Req,How To Pass,Language,Level,User Ratings,description,institutions,instructors,ratings,reviews,scrape_date,subjects,title,url
,5-7 hours per week.,,Pass all graded assignments to complete the course.,English,,4.8 starsAverage User Rating 4.8See what learners said,"About this course: Essentials of Global Health is a comprehensive introduction to global health. It is meant to introduce you to this topic in well-structured, clear and easy to understand ways. Much of the course will focus on five questions: What do people get sick, disabled and die from; Why do they suffer from these conditions? Which people are most affected? Why should we care about such concerns? What can be done to address key health issues, hopefully at least cost, as fast as possible, and in sustainable ways?  The course will be global in coverage but with a focus on low- and middle-income countries, the health of the poor, and health disparities. Particular attention will be paid throughout the course to health systems issues, the linkages between health and development, and health matters related to global interdependence. The course will cover key concepts and frameworks but be practical in orientation.

-------------------------------------------------------------------------------------------------------------------------------------------------------

Course Learning Objectives

By the end of the course, learners should be able to:

•	Articulate key public health concepts related to global health;
•	Analyze the key issues in global health from a number of perspectives;	
•	Discuss with confidence the burden of disease in various regions of the world; how it varies by sex, age, and location; key risk factors for this burden; and how the disease burden can be addressed in cost-effective ways;
•	Assess key health disparities, especially as they relate to the health of low-income and marginalized people in low- and middle-income countries; 
•	Outline the key actors and organizations in global health and the manner in which they cooperate to address critical global health concerns;
•	Review key global health challenges that are likely to arise in the coming decades.


-------------------------------------------------------------------------------------------------------------------------------------------------------

Value Added of the Course

The course seeks to add special value by being comprehensive, by handling each  topic in a consistent framework, and by helping learners gain an understanding of well grounded approaches to assessing global health issues and what can be done to address them.


-------------------------------------------------------------------------------------------------------------------------------------------------------

The Readings and other materials for Essentials of Global Health

For almost every session of Essentials of Global Health, you will see: 

- Required readings
- Recommended readings
- Recommended videos

We have selected a small number of readings for each session that are central to understanding the content of the session. We have put these under “required readings”.

For each required reading, we have also indicated how carefully you should read the material and on what parts of the material you should focus your attention.

In addition, we have selected some additional readings that would be very helpful to your understanding the content of each session. 

The first is a textbook, Global Health 101, third edition. This is a comprehensive introductory textbook that closely follows the content of this Essentials of Global Health course. We have indicated for each session what part of the book you should read. Using this textbook can be very valuable to your mastering the content of the course.

The second set of “recommended readings” is some additional readings, mostly from journal articles and reports. For these, too, we have indicated how carefully you should read the material and on what parts of the material you should focus your attention.

Learners should note that to access articles from The Lancet they will have to register with the Lancet, if they do not have online access to a library that has The Lancet. Once they are registered, they will be able to sign into The Lancet and access all of its free articles.

We have also indicated for most sessions one or two videos that relate to the topic of the session. These are meant to help the learner get a better feel for the topic which is being covered. Most learners will find the videos brief, easy and enjoyable to watch, and very enlightening.",Created by:  Yale University,"['Taught by:\xa0\xa0Richard Skolnik, Former Lecturer, Department of Health Policy and Management, Yale School of Public Health and Lecturer in the Practice of Management, Yale School of Management, 2012-2016']",Rated 4.8 out of 5 of 138 ratings,See all 35 reviews,2018-05-30,"['Home', 'Life Sciences', 'Medicine and Healthcare']",Essentials of Global Health,https://www.coursera.org/learn/essentials-global-health
,"5 weeks of study, 1-3 hours/week",,Pass all graded assignments to complete the course.,"English, Subtitles: French, Chinese (Simplified), Vietnamese, Spanish",,4.8 starsAverage User Rating 4.8See what learners said,"About this course: This is an elementary-level Korean language course, consisting of 5 lessons with 4 units, and covers 4 skills: reading, writing, listening and speaking. The main topics include basic expressions used in everyday life, such as greetings, introducing yourself, talking about your family and a daily life and so on. Each lesson covers dialogues, pronunciation, vocabulary, grammar, quizzes and role-plays. 

After completing this course, you will be able to
1. read and write Korean alphabet.
2. communicate in Korean with basic expressions.
3. learn basic knowledge on Korean culture.

It’s fun and easy to follow! Enjoy it!",Created by:  Yonsei University,"['Taught by:\xa0\xa0Seung Hae Kang, Associate Professor']","Rated 4.8 out of 5 of 3,799 ratings","See all 1,142 reviews",2018-05-30,"['Home', 'Language Learning', 'Other Languages']",First Step Korean,https://www.coursera.org/learn/learn-korean
Course 2 of 4 in the Entrepreneurship: Launching an Innovative Business Specialization ,3-5 hours/week,,Pass all graded assignments to complete the course.,"English, Subtitles: Vietnamese",,4.3 starsAverage User Rating 4.3See what learners said,"About this course: Develop insights on navigating the innovation process from idea generation to commercialization. Build knowledge on how to create strategies to bring innovations to market. Develop an innovation portfolio and business model canvas for your venture.

We establish a framework for examining the innovation process, and quickly transition into exploring how to successfully bring innovations to market. Key questions answered within the course include: 

* What are the key indicators of innovation opportunities?
* What steps are critical for entrepreneurs to bring innovations to the marketplace?
* What innovation strategies are valuable for new ventures to establish and maintain a competitive advantage?

With this course, students experience a sampling of the ideas and techniques explored in the University of Maryland's master's degree in technology entrepreneurship, an innovative, 100% online program. Learn more at http://mte.umd.edu/landing.","Created by:  University of Maryland, College Park","['Taught by:\xa0\xa0Dr. Thomas J. Mierzwa, Lecturer of Technology Entrepreneurship']",Rated 4.3 out of 5 of 208 ratings,See all 50 reviews,2018-05-30,"['Home', 'Business', 'Entrepreneurship']",Innovation for Entrepreneurs: From Idea to Marketplace,https://www.coursera.org/learn/innovative-entrepreneur
Course 3 of 4 in the Six Sigma Yellow Belt Specialization ,,Required Companion text: The Certified Six Sigma Yellow Belt Handbook (2nd edition),Pass all graded assignments to complete the course.,English,Beginner,4.6 starsAverage User Rating 4.6See what learners said,"About this course: This course will cover the Measure phase and portions of the Analyze phase of the Six Sigma DMAIC (Define, Measure, Analyze, Improve, and Control) process. You will learn about lean tools for process analysis, failure mode and effects analysis (FMEA), measurement system analysis (MSA) and gauge repeatability and reproducibility (GR&R), and you will be introduced to basic statistics. This course will outline useful measure and analysis phase tools and will give you an overview of statistics as they are related to the Six Sigma process. 

The statistics module will provide you with an overview of the concepts and you will be given multiple example problems to see how to apply these concepts. Every module will include readings, discussions, lecture videos, and quizzes to help make sure you understand the material and concepts that are studied.

Our applied curriculum is built around the latest handbook The Certified Six Sigma Handbook (2nd edition) and students will develop /learn the fundamentals of Six Sigma. Registration includes online access to course content, projects, and resources but does not include the companion text The Certified Six Sigma Handbook (2nd edition). The companion text is not required to complete the assignments. However, the text is a recognized handbook used by professionals in the field. Also, it is a highly recommended text for those wishing to move forward in Six Sigma and eventually gain certification from professional agencies such as American Society for Quality (ASQ).",Created by:  University System of Georgia,"['Taught by:\xa0\xa0Christina Scherrer, PhD, Professor of Industrial Engineering', 'Taught by:\xa0\xa0David Cook, PhD, Assistant Professor of Mechanical Engineering Technology', 'Taught by:\xa0\xa0Gregory Wiles, PhD, Interim Chair and Assistant Professor', 'Taught by:\xa0\xa0Bill Bailey, PhD, Assistant Professor of Industrial Engineering']",Rated 4.6 out of 5 of 123 ratings,See all 8 reviews,2018-05-30,"['Home', 'Business', 'Business Essentials']",Six Sigma Tools for Analyze,https://www.coursera.org/learn/six-sigma-analyze
,,,Pass all graded assignments to complete the course.,English,Beginner,,"About this course: Students of this course may try their hand at their own sound interventions and musical compositions, or simply focus on learning more about diverse musical traditions, sonic experimentation, and acoustic phenomena in everyday life. Designed by artist and Duke professor, Pedro Lasch, and UdK composer Mathias Hinke, this course is also co-taught by scholar and musician Jace Clayton (DJ Rupture) and curator Candice Hopkins (Documenta 14). The lectures link major artistic developments of recent decades to wider ideas about sound in specific social and spatial contexts.

Also included are guest presentations from key thinkers and practitioners, like: Christopher DeLaurenti, Jen Delos Reyes, Tina Haver Currin, Quran Karriem, Christina Kubisch, Thomas Kusitzky, Scott Lindroth, Mark Anthony Neal, Bill Seaman, and John Supko. As the ‘ART of the MOOC’ title implies, learners and participants are encouraged to treat the MOOC itself as a public art medium. This happens mostly through the course’s optional practical components, local project productions, global exchanges, and critical feedback. While no prior sound production or musical experience is required, projects also offer challenging options for advanced learners. 

For other course offerings or language versions in this series, just search 'ART of the MOOC' in the Coursera catalog.","Created by:  Duke University, Berlin University of the Arts","['Taught by:\xa0\xa0Pedro Lasch, Visual Artist and Associate Research Professor', 'Taught by:\xa0\xa0Candice Hopkins, Documenta 14 Curator, Producer, and Author', 'Taught by:\xa0\xa0Jace Clayton, Composer, DJ, Author, and Lecturer', 'Taught by:\xa0\xa0Mathias Hinke, Composer, Researcher, and Professor University of the Arts (UdK) - Berlin']",Rated 5 out of 5 of 2 ratings,,2018-05-30,"['Home', 'Arts and Humanities', 'History']",Art of the MOOC:  Experiments with Sound,https://www.coursera.org/learn/experiments-with-sound
,6-8 hours/week,,Pass all graded assignments to complete the course.,"English, Subtitles: Portuguese (Brazilian), Russian",,4.7 starsAverage User Rating 4.7See what learners said,"About this course: Grasp the essentials needed to begin playing acoustic or electric guitar. You'll learn an easy approach to get you playing quickly, through a combination of exploring the instrument, performance technique, and basic music theory.

For students who have long thought about picking up the acoustic or electric guitar, this course will provide an easy-access foundation that will get you playing. When first learning guitar, it is important to have the material presented in stages, in an enjoyable way that allows you to grasp the basics of the instrument and music. The course begins simply with the parts of the guitar, the names of the strings, tuning, and technique—whether finger-style or pick. It then explores the basics of music theory with such topics as scales, triads, power chords, and fingering and shapes.

At the end of this course, students will understand the structure, parts, and accessories of the instrument, in addition to an understanding of its basic maintenance. Electric guitar players will learn the operation of their instrument along with basic options for amplification, effect pedals, and sounds. Students will also learn to develop correct technique and apply theory concepts to their playing. They will have the foundational knowledge necessary to pursue most intermediate guitar courses.",Created by:  Berklee College of Music,"['Taught by:\xa0\xa0Thaddeus Hogarth, Associate Professor']","Rated 4.7 out of 5 of 1,261 ratings",See all 348 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'Music and Art']",Guitar for Beginners 1,https://www.coursera.org/learn/guitar
,6 weeks of study; 5-7 hours/week,,Pass all graded assignments to complete the course.,English,Beginner,4.7 starsAverage User Rating 4.7See what learners said,"About this course: Learn about the impact of infectious disease on sustainable animal-based food production by understanding the science of growth, immunity, and infection and by learning the problem-solving skills needed to advance animal health and food production through optimal management practices.

There is a growing global need in agricultural production for a workforce that is capable of integrating knowledge of animal health and production with an understanding of consumer preferences in the context of economic reality, business efficiency, and ethical constraint.  However, current evidence suggests that there is a growing shortage of people with the knowledge and problem-solving skills required to match the rapid advances being made in animal health, science, and food production.  The results of this shortage are wide-ranging and could lead to challenges in food security and agricultural economic competitiveness in some countries.

In this course we will explore the effect of infectious disease on sustainable animal-based food production. The content and learning outcomes of this new course will be designed to be relevant across different food production sectors (i.e., beef, dairy, poultry, and pigs). While the instructors will provide the participants with a strong scientific base for understanding the impact of infectious disease in animal-based food production, the emphasis of the material will be on practical problem-solving and will be directed towards equipping participants with a platform for developing the skills needed to contribute to sustainable food production.",Created by:  University of Illinois at Urbana-Champaign,"['Taught by:\xa0\xa0Dr. Jim Lowe, DVM, MS, Dip ABVP (Food Animal), Associate Professor ', 'Taught by:\xa0\xa0Dr. Brian Aldridge, BVSc, MS, PhD, Dip ACVIM (Large Animal), MRCVS, Clinical Professor']",Rated 4.7 out of 5 of 88 ratings,See all 28 reviews,2018-05-30,"['Home', 'Life Sciences', 'Animals and Veterinary Science']",Sustainable Food Production Through Livestock Health Management,https://www.coursera.org/learn/livestock-farming
Course 1 of 4 in the Solving Complex Problems Specialization ,,,Pass all graded assignments to complete the course.,English,Beginner,4.8 starsAverage User Rating 4.8See what learners said,"About this course: The first course of the specialization ANALYZING COMPLEXITY will teach you what unifying patterns lie at the core of all complex problems. It advances your knowledge of your own field by teaching you to look at it in new ways. 

ANALYZING COMPLEXITY is constructed in the following way: Week I. ""What is Complexity?"" - What is at the core of all complex problems Week II. ""Complex Physical Systems"" - What complex problems all have in common in the inanimate world Week III. ""Complex Adaptive Systems"" - What complex problems all have in common in nature Week IV. ""Complex Cultural Systems"" - What complex problems all have in common in human society Week V. ""Complexity, Fragility, and Breakdown"" - Why complex problems arise Week VI. ""Complexity in the Anthropocene"" - What complex problems face us today",Created by:  Macquarie University,"['Taught by:\xa0\xa0David Baker, Associate Lecturer', 'Taught by:\xa0\xa0David Christian, Professor', 'Taught by:\xa0\xa0Shawn Ross, Associate Professor']",Rated 4.8 out of 5 of 33 ratings,See all 11 reviews,2018-05-30,"['Home', 'Business', 'Leadership and Management']",Analysing Complexity,https://www.coursera.org/learn/analysing-complexity
,"If you love to spend time exploring, you could spend a number of hours on each of the required Discovery Exercises. Alternatively, you can likely complete your selected discovering experiences by spending as little as an hour on each of the 5 required activities, completing all your requirements in as little as 5 hours. It is important that you spend regular time on these activities. ""Cramming"" your time will produce disappointing results in your own experience. ","No special hardware or software is needed, just a device that is able to connect to the Internet.",Pass all graded assignments to complete the course.,English,Beginner,4.8 starsAverage User Rating 4.8See what learners said,"About this course: This learning opportunity is an open-access resource for lifelong learning. The aim is to identify the value and implications of using established and emerging technology tools for personal and professional growth. Participants will acquire strategies to develop lifelong learning habits to keep pace with technology change.

This project consists of two associated parts; #EmTechMOOC and EmTechWIKI.

#EmTechMOOC is a Massive Open Online Course, also called a MOOC. The MOOC, hosted on the Coursera platform, provides a supportive environment for dialogue and sharing among participants.

EmTechWIKI ( http://suny.edu/emtech ) has been built to complement the MOOC. It is a socially-curated discovery engine to discover tools, tutorials, and resources. The WIKI can be used as a stand-alone resource, or it can be used together with #EmTechMOOC. Anyone is welcome to add or edit WIKI resources.

The MOOC learning environment is structured around 5 week-long modules. The concepts that are covered include Lifelong Learning and the 4Cs of 21st-century skills, which include Communication and Collaboration, Creativity, Critical Thinking. Participants build a personal ePortfolio to display artifacts created through Discovery Exercises to showcase your accomplishments. The final module provides an opportunity to summarize and reflect on the learning journey.

Learning activities provide accessible, curated information and application exercises pertaining to current and emerging technologies relevant to learners and professionals alike, such as audio, video, social networking, etc.

Complete the MOOC requirements to earn digital badges and a Coursera Certificate of Completion. SUNY affiliates may earn a Coursera Certificate with no fees to enroll.","Created by:  The State University of New York, University at Buffalo / Binghamton University","['Taught by:\xa0\xa0Roberta (Robin) Sullivan, Online Learning Specialist', 'Taught by:\xa0\xa0Cherie van Putten, Instructional Designer']",Rated 4.8 out of 5 of 4 ratings,See all reviews,2018-05-30,"['Home', 'Personal Development']",Exploring Emerging Technologies for Lifelong Learning and Success,https://www.coursera.org/learn/emerging-technologies-lifelong-learning
,3-4 hours per week,,Pass all graded assignments to complete the course.,"English, Subtitles: Italian, Spanish, Portuguese (Brazilian), Chinese (Simplified)",,4.5 starsAverage User Rating 4.5See what learners said,"About this course: The Foundations of Teaching for Learning programme is designed for teachers and educators of all abilities and backgrounds; from those who are new to the classroom and looking for development, to experienced teachers ready to reboot their skills for modern education. With dynamic lessons taught by established and respected professionals from across the Commonwealth, this eight course programme will see you develop and strengthen your skills in teaching, professionalism, assessment, and more. As you carry on through the programme, you will find yourself strengthening not only your professional skills, but your connection with colleagues across the globe. A professional development opportunity not to be missed. 

This introductory course considers the three domains of being a teacher:  Professional Knowledge and Understanding; Professional Practice; and Professional Values, Relationships and Engagement.

Enhance your course by joining the Commonwealth teaching community on our website, Facebook and Twitter.",Created by:  Commonwealth Education Trust,"['Taught by:\xa0\xa0Professor John MacBeath, Professor Emeritus']",Rated 4.5 out of 5 of 408 ratings,See all 123 reviews,2018-05-30,"['Home', 'Social Sciences', 'Education']",Foundations of Teaching for Learning: Introduction,https://www.coursera.org/learn/teaching
