Basic Info,Commitment,Hardware Req,How To Pass,Language,Level,User Ratings,description,institutions,instructors,ratings,reviews,scrape_date,subjects,title,url
,"FORMAT | 6 semaines. Il est composé de vidéos, d’interviews, d’images d’archives, de documents.","Tous ordinateurs, tablettes",Pass all graded assignments to complete the course.,"French, Subtitles: English",Beginner,5.0 starsAverage User Rating 5.0See what learners said,"About this course: À PROPOS DU COURS
A quoi sert le Grand Paris ? Qu'est ce qui se joue dans la transformation du rapport Paris/banlieue ? ""A la recherche du Grand Paris"" est un Mooc orignal qui associe des paroles d'habitants, des témoignages de représentants d'associations, d'experts, de chercheurs, mais aussi des images d'archives et documents, des analyses comparatives avec Londres et Bruxelles ou d'autres villes françaises. Le Mooc combine des approches historiques et comparatives, des sujets de controverse, questionne les notions d'échelles et les enjeux du Grand Paris. Il traite des évolutions de Paris et de la région parisienne, de questions de ségrégation sociale et ethnique, de développement économique, de sécurité, d'environnement, de logement, de transport, d'aménagement, d'éducation, de culture. 

LES ENSEIGNANTS
Patrick Le Galès
Patrick Le Galès est politiste et sociologue, directeur de recherche CNRS au Centre d’études européennes de Sciences Po et professeur à Sciences Po. Il est le doyen de la nouvelle Ecole urbaine de Sciences Po Ses recherches comparatives s’organisent autour de trois thématiques : Sociologie urbaine, mobilités, sociologie de l’Europe ; Gouvernance, Action publique, transformation de l’État ; Sociologie économique.

PRÉREQUIS
Ce Mooc est un cours qui s’adresse à un public large. Il traite des questions et enjeux lié au développement du Grand Paris, il ne nécessite aucun prérequis

PLAN DU COURS
Séance 1 : Métropolisation et développement économique
Séance 2 : Peuplement et migrations
Séance 3 : Logement et aménagement
Séance 4 : Transports et mobilité
Séance 5 : Risques sécuritaires et environnementaux
Séance 6 : Culture et éducation

Chaque séance est composée de six sous-sections sur le modèle suivant : 

1 - Introduction
2 - Approche historique
3 - Echelles et enjeux contemporains
4 - Débats & controverses
5 - Approche comparative
6 - Conclusion (et forum)

ÉVALUATION
Un section QCM est proposée en fin de Mooc.

EQUIPE PÉDAGOGIQUE
Héloïse Thibault, Valentine Quinio, Judith Lienhard, Ninon Beillard, Juliette Guichardet, Odile Gaultier-Voituriez, Miyuki Tsuchiya, Maxime Crépel, Pôle Audiovisuel Sciences Po

CONDITIONS D'UTILISATION
Conditions d’utilisation du contenu du cours
Droits réservés
Licence restrictive : la production relève de la propriété intellectuelle de son auteur et ne peut donc pas être réutilisée.

Conditions d’utilisation des contenus produits par les participants
Droits réservés
Licence restrictive : la production relève de la propriété intellectuelle de son auteur et ne peut donc pas être réutilisée.

PARTENAIRES

Mairie de Paris | Ecole urbaine de SciencesPo Paris | Grand Public",Created by:  Sciences Po,['Taught by:\xa0\xa0Patrick Le Galès'],Rated 5 out of 5 of 1 ratings,See all reviews,2018-05-30,"['Home', 'Social Sciences', 'Governance and Society']",A la recherche du Grand Paris,https://www.coursera.org/learn/grand-paris-metropole
,1-2 hours per week,,Pass all graded assignments to complete the course.,English,Beginner,3.5 starsAverage User Rating 3.5See what learners said,"About this course: This course is intended as a first step for learners who seek to become producers of social science research. It is organized as an introduction to the design and execution of a research study. It introduces the key elements of a proposal for a research study, and explains the role of each. It reviews the major types of qualitative and quantitative data used in social science research, and then introduces some of the most important sources of existing data available freely or by application, worldwide and for China. The course offers an overview of basic principles in the design of surveys, including a brief introduction to sampling. Basic techniques for quantitative analysis are also introduced, along with a review of common challenges that arise in the interpretation of results. Professional and ethical issues that often arise in the conduct of research are also discussed.  The course concludes with an introduction to the options for further study available to the interested student, and an overview of the key steps involved in selecting postgraduate programs and applying for admission. Learners who complete the course will be able to make an informed decision about whether to pursue advanced studies, and should be adequately prepared to write an application for postgraduate study that exhibits basic understanding of key aspects of social science research paradigms and methodologies.

Explore the big questions in social science and learn how you can be a producer of social science research. 

Course Overview video: https://youtu.be/QuMOAlwhpvU

Part 1 should be completed before taking this course:  https://www.coursera.org/learn/social-science-study-chinese-society",Created by:  The Hong Kong University of Science and Technology,"['Taught by:\xa0\xa0Cameron Campbell, Professor of Social Science']",Rated 3.5 out of 5 of 2 ratings,,2018-05-30,"['Home', 'Social Sciences', 'Education']",Social Science Approaches to the Study of Chinese Society Part 2,https://www.coursera.org/learn/social-science-research-chinese-society
,"5 weeks of study, 2-3 hours per week",,Pass all graded assignments to complete the course.,"English, Subtitles: Hindi",Beginner,4.8 starsAverage User Rating 4.8See what learners said,"About this course: How do solar cells work, why do we need, and how can we measure their efficiency? These are just some of the questions Introduction to solar cells tackles. Whether you are looking for general insight in this green technology or your ambition is to pursue a career in solar, “Introduction to Solar Cells” is an excellent starting point.

The course is a tour through the fundamental disciplines including solar cell history, why we need solar energy, how solar cells produce power, and how they work. During the course we cover mono- and multi-crystalline solar cells, thin film solar cells, and new emerging technologies. The course includes hands-on exercises using virtual instruments, interviews with field experts, and a comprehensive collection of material on solar cells.

At the end of the course you will have gained a fundamental understanding of the field. This will allow you to identify the most interesting or relevant aspects to be pursued in your future studies or in your professional career.",Created by:  Technical University of Denmark (DTU),"['Taught by:\xa0\xa0Morten Vesterager Madsen, Researcher']",Rated 4.8 out of 5 of 318 ratings,See all 123 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Environmental Science and Sustainability']",Introduction to solar cells,https://www.coursera.org/learn/solar-cells
Course 1 of 4 in the iOS App Development with Swift Specialization ,"5 weeks of study, 2-4 hours/week",,Pass all graded assignments to complete the course.,"English, Subtitles: Korean, Chinese (Simplified)",,3.9 starsAverage User Rating 3.9See what learners said,"About this course: Introduction to Swift Programming is the first course in a four part specialization series that will provide you with the tools and skills necessary to develop an iOS App from scratch. By the end of this first course you will be able to demonstrate intermediate application of programming in Swift, the powerful new programming language for iOS. Guided by best practices you will become proficient with syntax, object oriented principles, memory management, functional concepts and more in programming with Swift. 

This course is unique in its dedication to teaching Swift programming. With new features and capabilities you will be at the forefront of writing iOS apps.

Currently this course is taught using Swift 2. The team is aware of the release of Swift 3 and will be making edits to the course in time. Please be aware that at this time the instruction is entirely with Swift 2. 

Please note that to take part in this course (and the full specialization) it is required to have a Mac computer and, though not required, ideally an iPhone, iPod, or an iPad. NOTE: This course has been designed and tested (and content delivered) on a Mac. While we are aware of hacks and workarounds for running Mac in a virtual machine on windows we do not recommended a PC. 

We hope you have fun on this new adventure.",Created by:  University of Toronto,"['Taught by:\xa0\xa0Parham Aarabi, Professor']","Rated 3.9 out of 5 of 1,120 ratings",See all 282 reviews,2018-05-30,"['Home', 'Computer Science', 'Mobile and Web Development']",Introduction To Swift Programming,https://www.coursera.org/learn/swift-programming
,8-12 hours/week,,Pass all graded assignments to complete the course.,English,,4.4 starsAverage User Rating 4.4See what learners said,"About this course: Why do the prices of some companies’ stocks seem to move up and down together while others move separately? What does portfolio “diversification” really mean and how important is it? What should the price of a stock be? How can we discover and exploit the relationships between equity prices automatically? We’ll examine these questions, and others, from a computational point of view. You will learn many of the principles and algorithms that hedge funds and investment professionals use to maximize return and reduce risk in equity portfolios.",Created by:  Georgia Institute of Technology,"['Taught by:\xa0\xa0Dr. Tucker Balch, Associate Professor']",Rated 4.4 out of 5 of 536 ratings,See all 109 reviews,2018-05-30,"['Home', 'Computer Science', 'Algorithms']","Computational Investing, Part I",https://www.coursera.org/learn/computational-investing
Course 3 of 5 in the Creative Writing Specialization ,"4 weeks of study, 1-3 hours/week",,Pass all graded assignments to complete the course.,English,,4.7 starsAverage User Rating 4.7See what learners said,"About this course: In this course aspiring writers will be introduced to the techniques that masters of fiction use to ground a story in a concrete world.  From the most realist settings to the most fantastical, writers will learn how to describe the physical world in sharp, sensory detail.  We will also learn how to build credibility through research, and to use creative meditation exercises to deepen our own understanding of our story worlds, so that our readers can see all that we imagine.",Created by:  Wesleyan University,"['Taught by:\xa0\xa0Amity Gaige, Visiting Scholar in Creative Writing']",Rated 4.7 out of 5 of 581 ratings,See all 150 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'Music and Art']",Creative Writing: The Craft of Setting and Description,https://www.coursera.org/learn/craft-of-setting-and-description
Course 3 of 4 in the Construction Management Specialization ,,,Pass all graded assignments to complete the course.,English,Beginner,4.6 starsAverage User Rating 4.6See what learners said,"About this course: This course introduces the types of cost estimation from the conceptual design phase through the more detailed design phase of a construction project. In addition, the course highlights the importance of controlling costs and how to monitor project cash flow. Students will work on a break-even analysis of construction tasks in a project.",Created by:  Columbia University,"['Taught by:\xa0\xa0Ibrahim Odeh, Ph.D., MBA, Instructor, Department of Civil Engineering \x0band Engineering Mechanics, Columbia University']",Rated 4.6 out of 5 of 398 ratings,See all 75 reviews,2018-05-30,"['Home', 'Business', 'Business Strategy']",Construction Cost Estimating and Cost Control,https://www.coursera.org/learn/construction-cost-estimating
,视频与测验约13小时,,Pass all graded assignments to complete the course.,"Chinese (Simplified), Subtitles: English",,4.6 starsAverage User Rating 4.6See what learners said,"About this course: 《杏林探宝——认知中药》是由上海中医药大学推出的一门关于中药学的慕课课程，由上海中医药大学杨柏灿教授主讲。
      上海中医药大学（Shanghai University of Traditional Chinese Medicine）的前身是上海中医学院，创建于1956年，是新中国诞生后国家首批建立的四所中医药高等院校之一，也是上海市属高校中唯一的一所医科类重点特色院校。
      中药学根植于中华文化，是中医药学的重要组成部分，也凝聚着中华文明的精髓。其悠久的历史，卓越的防病治病效果，较少的毒副作用，成为中华民族防病治病不可或缺的选择。同时，中药的作用也日益引起国际社会的关注和重视。但不可否认，对中药的认识和应用存在着一些不容忽视的误区与盲区，非常有必要采取一定的方式，通过合适的平台传播、普及中药知识，使人们对中药有一个更为全面准确的认识，并能合理应用，让中药为人类的健康保健发挥更大的作用。","Created by:  Shanghai Jiao Tong University, 上海中医药大学","['Taught by:\xa0\xa0杨柏灿, 教授，博士生导师']",Rated 4.6 out of 5 of 108 ratings,See all 30 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'History']",杏林探宝——认知中药,https://www.coursera.org/learn/zhong-yao-zhi-shi
,"6 semanas de estudio, 4-7 horas/semana",,Pass all graded assignments to complete the course.,"Spanish, Subtitles: English",,4.8 starsAverage User Rating 4.8See what learners said,"About this course: A través de este curso usted podrá identificar los aportes narrativos del escritor colombiano Gabriel García Márquez a la literatura universal y logrará entender por qué Gabriel García Márquez es considerado uno de los autores más brillantes en lengua castellana.   Ante todo, usted tendrá la oportunidad de gozar de la lectura y el análisis de las siguientes obras: La hojarasca (1955), El coronel no tiene quien le escriba (1961), La mala hora (1962), Los funerales de la Mamá Grande (1962) y Cien años de soledad (1967). Al entrar en el universo narrativo de García Márquez, usted se dejará seducir por la riqueza de su lenguaje y logrará identificar las obsesiones del autor. 

A través del estudio de estas obras usted:  
1.	Valorará la obra de Gabriel García Márquez 
2.	Apreciará la forma en que evoluciona
3.	Desarrollará la capacidad de relacionar sus diferentes obras 
4.	Identificará algunos de los elementos centrales de su obra 

Este curso está dirigido a personas que disfrutan de la literatura y no requiere ningún tipo de conocimiento previo.",Created by:  Universidad de los Andes,"['Taught by:\xa0\xa0Andrea Junguito, Profesora Asistente', 'Taught by:\xa0\xa0Adolfo León Caicedo, Profesor Asociado', 'Taught by:\xa0\xa0Camilo Ernesto Hernández, Profesor Asistente', 'Taught by:\xa0\xa0Hugo Ramírez, Profesor Asociado']",Rated 4.8 out of 5 of 205 ratings,See all 72 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'Music and Art']",Leer a Macondo: la obra de Gabriel García Márquez,https://www.coursera.org/learn/macondo-gabriel-garcia-marquez
Course 5 of 9 in the Digital Manufacturing & Design Technology  Specialization ,"4 weeks of study, 3 ½ hours per week",,Pass all graded assignments to complete the course.,English,Beginner,4.5 starsAverage User Rating 4.5See what learners said,"About this course: Manufacturers are increasingly utilizing machine tools that are self-aware – they perceive their own states and the state of the surrounding environment – and are able to make decisions related to machine activity processes. This is called intelligent machining, and through this course students will receive a primer on its background, tools and related terminology. 

Learn how the integration of smart sensors and controls are helping to improve productivity. You’ll be exposed to various sensors and sensing techniques, process control strategies, and open architecture systems that can be leveraged to enable intelligent machining. This course will prepare you to contribute to the implementation of intelligent machining projects. 

Main concepts of this course will be delivered through lectures, readings, discussions and various videos. 

This is the fifth course in the Digital Manufacturing & Design Technology specialization that explores the many facets of manufacturing’s “Fourth Revolution,”  aka Industry 4.0, and features a culminating project involving creation of a roadmap to achieve a self-established DMD-related professional goal.

To learn more about the Digital Manufacturing and Design Technology specialization, please watch the overview video by copying and pasting the following link into your web browser: https://youtu.be/wETK1O9c-CA","Created by:  University at Buffalo, The State University of New York","['Taught by:\xa0\xa0Rahul Rai, Associate Professor']",Rated 4.5 out of 5 of 60 ratings,See all 8 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Mechanical Engineering']",Intelligent Machining,https://www.coursera.org/learn/intelligent-machining
