Basic Info,Commitment,Hardware Req,How To Pass,Language,Level,User Ratings,description,institutions,instructors,ratings,reviews,scrape_date,subjects,title,url
,16 hours of videos and assessments,,Pass all graded assignments to complete the course.,English,,4.6 starsAverage User Rating 4.6See what learners said,"About this course: Think about the oldest and most familiar principles of American law, property and proportional liability, in a new and surprising way, and learn to apply economic reasoning to an especially important and interesting aspect of life.",Created by:  Wesleyan University,"['Taught by:\xa0\xa0Richard Adelstein, Professor']",Rated 4.6 out of 5 of 233 ratings,See all 46 reviews,2018-05-30,"['Home', 'Social Sciences', 'Law']",Property and Liability: An Introduction to Law and Economics,https://www.coursera.org/learn/property-law-and-economics
Course 1 of 6 in the Systems Biology and Biotechnology Specialization ,6-8 hours/week,,Pass all graded assignments to complete the course.,"English, Subtitles: Chinese (Simplified)",,4.3 starsAverage User Rating 4.3See what learners said,"About this course: This course will introduce the student to contemporary Systems Biology focused on mammalian cells, their constituents and their functions. Biology is moving from molecular to modular. As our knowledge of our genome and gene expression deepens and we develop lists of molecules (proteins, lipids, ions) involved in cellular processes, we need to understand how these molecules interact with each other to form modules that act as discrete functional systems. These systems underlie core subcellular processes such as signal transduction, transcription, motility and electrical excitability. In turn these processes come together to exhibit cellular behaviors such as secretion, proliferation and action potentials. What are the properties of such subcellular and cellular systems? What are the mechanisms by which emergent behaviors of systems arise? What types of experiments inform systems-level thinking? Why do we need computation and simulations to understand these systems?

The course will develop multiple lines of reasoning to answer the questions listed above. Two major reasoning threads are: the design, execution and interpretation of multivariable experiments that produce large data sets; quantitative reasoning, models and simulations. Examples will be discussed to demonstrate “how” cell- level functions arise and “why” mechanistic knowledge allows us to predict cellular behaviors leading to disease states and drug responses.",Created by:  Icahn School of Medicine at Mount Sinai,"['Taught by:\xa0\xa0Ravi Iyengar, PhD, Dorothy H. and Lewis Rosenstiel Professor']",Rated 4.3 out of 5 of 231 ratings,See all 42 reviews,2018-05-30,"['Home', 'Life Sciences', 'Biology']",Introduction to Systems Biology,https://www.coursera.org/learn/systems-biology
,"5 weeks of study x 2 hours/week, plus 2 hours for final project = 12 hours total",,Pass all graded assignments to complete the course.,"English, Subtitles: Italian, German",,4.7 starsAverage User Rating 4.7See what learners said,"About this course: This course is designed to help build critical skills that support theme-based teaching practices and build confidence in  incorporating modern and contemporary art into interdisciplinary lesson plans.  By addressing themes and questions that arise in relation to modern and contemporary art, the course will help you to think creatively about links to your curriculum and the ways that you can tap into students’ knowledge and life experience. 

In this course, you will explore four themes that educators at The Museum of Modern Art use frequently in their teaching: Places & Spaces, Art & Identity, Transforming Everyday Objects, and Art & Society. Through videos, slideshows, and a variety of resources, readings, and activities, you will explore the content and context of works of art in MoMA’s collection.

Learners will…
- Explore works of modern and contemporary art through a variety of themes that relate to  classroom content and student experience.
- Hear directly from artists about their ideas and processes.
- Learn about the ways that a thematic approach supports interdisciplinary teaching and learning. 
- Gain exposure to a range of digital resources available for teaching with themes and incorporating content around works of art into your classroom.",Created by:  The Museum of Modern Art,"['Taught by:\xa0\xa0Lisa Mazzola, Assistant Director, School and Teacher Programs']",Rated 4.7 out of 5 of 91 ratings,See all 18 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'Music and Art']",Art & Ideas: Teaching with Themes,https://www.coursera.org/learn/ideas
Course 5 of 5 in the Valuation and Financial Analysis For Startups Specialization ,,,Pass all graded assignments to complete the course.,"English, Subtitles: Korean",Beginner,,"About this course: This is a peer review course. In the capstone project, you are going to apply what you have learned in the previous courses. The final output from this project is an estimation of a firm. You can choose either a public company or a startup depending on the availability of information on the firm. If you have your own startup, then you can do this capstone project on the startup. If not, then you can do this project of a public company. Therefore, the first step is selecting an actual company that you are interested in. Next, you have to do the research on and describe the firm’s industry and business. Based on your research, you make an estimate of firm’s growth, cash flows and earnings. In order to do this, you need to apply what you have learned in financial statement analysis. Once you find firm’s cash flows and earnings, you can apply what you have learned in discounted cash flow method and multiple methods to find the value of the company. In addition to the valuation, you will be given a hypothetical project and have to decide whether to take the project if the opportunity is given to the company of your choice. Be doing this Capstone project, you will complete your understanding of valuation and financial analysis of startups.",Created by:  Yonsei University,"['Taught by:\xa0\xa0Hyun Han Shin, Professor']",Rated 3.8 out of 5 of 4 ratings,,2018-05-30,"['Home', 'Business', 'Finance']",Valuation and Financial Analysis For Startups Capstone,https://www.coursera.org/learn/valuation-for-startups-project
"Course 2 of 4 in the TESOL Certificate, Part 1: Teach English Now! Specialization ","6 weeks of study, 1-2 hours/week",,Pass all graded assignments to complete the course.,English,,4.9 starsAverage User Rating 4.9See what learners said,"About this course: In this course learners are introduced to second or foreign language theories and practices for teaching and assessing listening, speaking, and pronunciation.  Learners will also be introduced to basic studies in second language acquisition and their pedagogical implications.  Teachers will be invited to recognize the importance of grounding their own teaching philosophy through an examination of purpose, content, and technique.",Created by:  Arizona State University,"['Taught by:\xa0\xa0Dr. Shane Dixon, Senior International Educator', 'Taught by:\xa0\xa0Dr. Justin Shewell, Senior International Educator', 'Taught by:\xa0\xa0Jessica Cinco, International Educator']","Rated 4.9 out of 5 of 2,151 ratings",See all 599 reviews,2018-05-30,"['Home', 'Social Sciences', 'Education']",Teach English Now! Theories of Second Language Acquisition,https://www.coursera.org/learn/language-theories
Course 4 of 5 in the Academic English: Writing Specialization ,"4 weeks of study, 1-3 hours/week",,Pass all graded assignments to complete the course.,English,,4.7 starsAverage User Rating 4.7See what learners said,"About this course: Course 4: Introduction to Research for Essay Writing

This is the last course in the Academic Writing specialization before the capstone project. By the end of this course, you will be able to complete all the steps in planning a research paper.

After completing this course, you will be able to:
 - choose appropriate research topics for college classes
 - write detailed outlines for research papers
 - find source material for research papers
 - take and organize good notes for research
 - use appropriate academic tone and language
 - document sources by creating a Works Cited list in MLA format
 - avoid plagiarizing your sources","Created by:  University of California, Irvine","['Taught by:\xa0\xa0Tamy Chapman, Instructor, International Programs', 'Taught by:\xa0\xa0Helen Nam, Instructor']",Rated 4.7 out of 5 of 271 ratings,See all 68 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'Music and Art']",Introduction to Research for Essay Writing,https://www.coursera.org/learn/introduction-to-research-for-essay-writing
Course 2 of 5 in the Healthcare Marketplace Specialization ,"5 weeks of study, 4-6 hours/week",,Pass all graded assignments to complete the course.,English,,4.7 starsAverage User Rating 4.7See what learners said,"About this course: Welcome to the exciting world of Healthcare Delivery Providers!

This second course in the Healthcare Marketplace Specialization will help you understand the various providers of healthcare across the U.S. delivery continuum. We will explore the unique value proposition of the various providers- from hospitals and clinics to physicians to community based providers. We will dissect this important value chain using various lenses such as- site of care delivery, people who provide the care and payers who pay for care. You will also learn about the challenges facing these providers and the innovations they are creating in order to help transform this important industry.

I will use readings such as a case study and videos to make this learning more experiential for you, so that you can see and feel the world of healthcare delivery. I will also explain the various acronyms and specialized terms used in healthcare, so that you become more proficient and familiar with the language.

Given the fact that Healthcare is one of the largest industries in the U.S. and growing at an rapid pace, it is critical that current and future leaders understand the internal and external drivers that are shaping this industry. Current and future leaders will need to constantly innovate in order to sustain this industry into the future- by creating value for the end customer and the entire population, as well as increasing engagement of the humans who work within this industry.

Get ready to take a deep dive into the complex ocean that is U.S. healthcare delivery- and make sure your oxygen tank is securely fastened!",Created by:  University of Minnesota,"['Taught by:\xa0\xa0Dr. Rahul Koranne, Faculty']",Rated 4.7 out of 5 of 114 ratings,See all 27 reviews,2018-05-30,"['Home', 'Business', 'Finance']",Healthcare Delivery Providers,https://www.coursera.org/learn/healthcare-delivery-providers
Course 4 of 6 in the Architecting with Google Cloud Platform Specialization ,"1 week of study, 7-9 hours/week",You'll need a desktop web browser to run this course's interactive labs via Qwiklabs.,Pass all graded assignments to complete the course.,English,Intermediate,4.7 starsAverage User Rating 4.7See what learners said,"About this course: >>> By enrolling in this course you agree to the Qwiklabs Terms of Service as set out in the FAQ and located at: https://qwiklabs.com/terms_of_service <<<

This accelerated on-demand course introduces participants to the comprehensive and flexible infrastructure and platform services provided by Google Cloud Platform. Through a combination of video lectures, demos, and hands-on labs, participants explore and deploy solution elements, including infrastructure components such as networks, systems and applications services. This course also covers deploying practical solutions including securely interconnecting networks, load balancing, autoscaling, infrastructure automation and managed services.

Prerequisites: 
To get the most out of this course, participants should have:
• Completed Google Cloud Platform Fundamentals (Core Infrastructure or AWS Professionals.) or have equivalent experience
• Completed Essential Cloud Infrastructure: Foundation or have equivalent experience
• Completed Essential Cloud Infrastructure: Core Services or have equivalent experience
• Basic proficiency with command-line tools and Linux operating system environments
• Systems Operations experience including deploying and managing applications, either on-premises or in a public cloud environment",Created by:  Google Cloud,,Rated 4.7 out of 5 of 748 ratings,See all 61 reviews,2018-05-30,"['Home', 'Information Technology', 'Cloud Computing']",Elastic Cloud Infrastructure: Scaling and Automation,https://www.coursera.org/learn/gcp-infrastructure-scaling-automation
Course 8 of 8 in the Genomic Data Science Specialization ,"8 weeks of study, 2-4 hours/week",,Pass all graded assignments to complete the course.,English,,4.5 starsAverage User Rating 4.5See what learners said,"About this course: In this culminating project, you will deploy the tools and techniques that you've mastered over the course of the specialization. You'll work with a real data set to perform analyses and prepare a report of your findings.",Created by:  Johns Hopkins University,"['Taught by:\xa0\xa0Jeff Leek, PhD, Associate Professor, Biostatistics', 'Taught by:\xa0\xa0Kasper Daniel Hansen, PhD, Assistant Professor, Biostatistics and Genetic Medicine']",Rated 4.5 out of 5 of 23 ratings,See all 9 reviews,2018-05-30,"['Home', 'Data Science', 'Data Analysis']",Genomic Data Science Capstone,https://www.coursera.org/learn/genomic-data-science-project
,"4 weeks, 4 hours per week",,Pass all graded assignments to complete the course.,"English, Subtitles: Spanish, German, Chinese (Simplified)",Beginner,4.7 starsAverage User Rating 4.7See what learners said,"About this course: Unix forms a foundation that is often very helpful for accomplishing other goals you might have for you and your computer, whether that goal is running a business, writing a book, curing disease, or creating the next great app. The means to these goals are sometimes carried out by writing software. Software can’t be mined out of the ground, nor can software seeds be planted in spring to harvest by autumn. Software isn’t produced in factories on an assembly line. Software is a hand-made, often bespoke good. If a software developer is an artisan, then Unix is their workbench. Unix provides an essential and simple set of tools in a distraction-free environment. Even if you’re not a software developer learning Unix can open you up to new methods of thinking and novel ways to scale your ideas. 

This course is intended for folks who are new to programming and new to Unix-like operating systems like macOS and Linux distributions like Ubuntu. Most of the technologies discussed in this course will be accessed via a command line interface. Command line interfaces can seem alien at first, so this course attempts to draw parallels between using the command line and actions that you would normally take while using your mouse and keyboard. You’ll also learn how to write little pieces of software in a programming language called Bash, which allows you to connect together the tools we’ll discuss. My hope is that by the end of this course you be able to use different Unix tools as if they’re interconnecting Lego bricks.",Created by:  Johns Hopkins University,"['Taught by:\xa0\xa0Sean Kross, Department of Biostatistics', 'Taught by:\xa0\xa0Jeff Leek, PhD, Associate Professor, Biostatistics', 'Taught by:\xa0\xa0Brian Caffo, PhD, Professor, Biostatistics', 'Taught by:\xa0\xa0Roger D. Peng, PhD, Associate Professor, Biostatistics']",Rated 4.7 out of 5 of 259 ratings,See all 80 reviews,2018-05-30,"['Home', 'Data Science', 'Machine Learning']",The Unix Workbench,https://www.coursera.org/learn/unix
