Basic Info,Commitment,Hardware Req,How To Pass,Language,Level,User Ratings,description,institutions,instructors,ratings,reviews,scrape_date,subjects,title,url
,"7 weeks, 4 hours per week",,Pass all graded assignments to complete the course.,"Turkish, Subtitles: English",,4.5 starsAverage User Rating 4.5See what learners said,"About this course: Doğrusal cebir ikili dizinin ikincisi olan bu ders birinci derste verilen temel bilgilerin üzerine eklemeler yapılarak tamamen matris işlemleri ve uygulamalarını kapsamaktadır. Cebirsel denklem sistemleri, sonuçların tekilliği ve var olup olmadığı, determinantlar ve onların doğal olarak nasıl oluştuğu, öz değer problemleri ve onların matris fonksiyonlarına uygulanışı vb. konulara derste değinilmektedir. Ders gerçek yaşamdan gelen uygulamaları da tanıtmaya önem veren “içerikli yaklaşımla” tasarlanmıştır.

Bölümler:
Bölüm 1: Doğrusal Cebir I'in Özeti
Bölüm 2: Kare Matrislerde Determinant
Bölüm 3: Kare Matrislerin Tersi
Bölüm 4: Kare Matrislerde Özdeğer Sorunu
Bölüm 5: Matrislerin Köşegenleştirilmesi
Bölüm 6: Matris Fonksiyonları
Bölüm 7: Matrislerle Diferansiyel Denklem Takımları
-----------
This second of the sequence of two courses builds on the fundamentals of the first course, is entirely on matrix algebra and applications. Specifically, the studies include systems of algebraic equations including the existence and uniqueness of solutions, determinants and how they arise naturally, eigenvalue problems with their applications to diagonalization and matrix functions. The course is designed in the same spirit as the first one with a “content based” emphasis, answering the “why” and “where“ of the topics, as much as the traditional “what” and  “how” leading to “definitions” and “proofs”.

Chapters:
Chapter 1: Summary of Linear Algebra I
Chapter 2: Determinant
Chapter 3: Inverse of Square Matrices
Chapter 4: Eigenvalue Problem in Square Matrices
Chapter 5: Diagonalization of Matrices
Chapter 6: Matrix Functions
Chapter 7:  Matrices and Systems of Differential Equations
-----------
Kaynak: Attila Aşkar, “Doğrusal cebir”. Bu kitap dört ciltlik dizinin üçüncü cildidir. Dizinin diğer kitapları Cilt 1 “Tek değişkenli fonksiyonlarda türev ve entegral”, Cilt 2: ""Çok değişkenli fonksiyonlarda türev ve entegral"" ve Cilt 4: “Diferansiyel denklemler” dir.

Source: Attila Aşkar, Linear Algebra, Volume 3 of the set of Vol1: Calculus of Single Variable Functions, Volume 2: Calculus of Multivariable Functions and Volume 4: Differential Equations.",Created by:  Koç University,"['Taught by:\xa0\xa0Attila Aşkar, Prof. Dr.']",Rated 4.5 out of 5 of 11 ratings,See all reviews,2018-05-30,"['Home', 'Math and Logic']","Doğrusal Cebir II: Kare Matrisler, Hesaplama Yöntemleri ve Uygulamalar / Linear Algebra II: Square Matrices, Calculation Methods and Applications",https://www.coursera.org/learn/linearalgebra2
,"6 weeks of study, 2-3 hours/week ",,Pass all graded assignments to complete the course.,"English, Subtitles: Spanish, Polish, Chinese (Traditional), Chinese (Simplified)",Beginner,4.8 starsAverage User Rating 4.8See what learners said,"About this course: Never before has the need for News Literacy been more urgent. As news consumers are bombarded with a constant stream of fake news, propaganda, hoaxes, rumors, satire, and advertising — that often masquerade as credible journalism — it is becoming more and more difficult to distinguish fact from fiction. While the public’s faith in the news media erodes, purveyors of misinformation have helped give rise to troubling cultural trends and alarming political movements.

This six-week course will help learners develop their critical thinking skills to enable them to better identify reliable information in news reports and to become better informed about the world in which we live. The course will discuss the key elements of journalism from the viewpoint of the news audience.

The language of instruction is English, but Chinese and Spanish subtitles will be available. Each week will tackle a challenge unique to the digital era:

Week 1: The power of information is now in the hands of consumers.
Week 2: What makes journalism different from other types of information?
Week 3: Where can we find trustworthy information?
Week 4: How to tell what’s fair and what’s biased.
Week 5: How to apply news literacy concepts in real life.
Week 6: Meeting the challenges of digital citizenship.","Created by:  The University of Hong Kong, The State University of New York","['Taught by:\xa0\xa0Masato Kajimoto, Assistant Professor', 'Taught by:\xa0\xa0Howard Schneider, Dean', 'Taught by:\xa0\xa0Anne Kruger, Lecturer', 'Taught by:\xa0\xa0Steven Reiner, Associate Professor', 'Taught by:\xa0\xa0Jonathan Anzalone, Lecturer and Assistant Director of the Center for News Literacy', 'Taught by:\xa0\xa0Michael A. Spikes, Director, Digital Resources ', 'Taught by:\xa0\xa0Richard Hornik, Lecturer']",Rated 4.8 out of 5 of 58 ratings,See all 18 reviews,2018-05-30,"['Home', 'Social Sciences', 'Education']",Making Sense of the News: News Literacy Lessons for Digital Citizens,https://www.coursera.org/learn/news-literacy
,"6 weeks of study, 6–10 hours per week.",,Pass all graded assignments to complete the course.,"English, Subtitles: Korean",Intermediate,4.9 starsAverage User Rating 4.9See what learners said,"About this course: This course covers the essential information that every serious programmer needs to know about algorithms and data structures, with emphasis on applications and scientific performance analysis of Java implementations. Part I covers elementary data structures, sorting, and searching algorithms. Part II focuses on graph- and string-processing algorithms.",Created by:  Princeton University,"['Taught by:\xa0\xa0Kevin Wayne, Senior Lecturer', 'Taught by:\xa0\xa0Robert Sedgewick, William O. Baker *39 Professor of Computer Science']","Rated 4.9 out of 5 of 3,584 ratings",See all 772 reviews,2018-05-30,"['Home', 'Computer Science', 'Algorithms']","Algorithms, Part I",https://www.coursera.org/learn/algorithms-part1
,3-5 hours/week,,Pass all graded assignments to complete the course.,"English, Subtitles: Spanish",,4.7 starsAverage User Rating 4.7See what learners said,"About this course: This is a survey of ancient Greek history from the Bronze Age to the death of Socrates in 399 BCE. Along with studying the most important events and personalities, we will consider broader issues such as political and cultural values and methods of historical interpretation.",Created by:  Wesleyan University,"['Taught by:\xa0\xa0Andrew Szegedy-Maszak, PhD, Professor']",Rated 4.7 out of 5 of 935 ratings,See all 232 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'History']",The Ancient Greeks,https://www.coursera.org/learn/ancient-greeks
,3-5 hours/week,,Pass all graded assignments to complete the course.,"Chinese (Simplified), Subtitles: English",Beginner,4.4 starsAverage User Rating 4.4See what learners said,"About this course: 如果将软件开发人员看作行走江湖的武侠，那么各种软件开发技术就是武侠赖以傍身的武术秘籍。有的秘籍以易学灵巧见长，练习者很快掌握，并有立竿见影的功效，但失之厚重持久；有的秘籍初学乍练顿显困难，虽冥思苦解仍不得要领，需坚持不断的内功修炼方成正果，却是成为武林大侠必备的至宝。本课程有些类似于后者。

《面向对象技术高级课程》深入、系统、完整地讲解当今主流的面向对象软件开发方法的分析、设计、实现及重构方法，深入讲解UML语言的高级技术细节，以及近年来面向对象方法最新的发展趋势。课程集百家之所言，并结合主讲者最新的研究成果，并通过大量、丰富、完整、不同领域、应用不同技术的案例将其中的关键知识点串联起来，便于理解和应用。

本课程并不拘限于某一特定的面向对象的编程语言的编程技巧，但却包含了基于当前主流的面向对象编程语言的多项完整案例。本课程引导选课同学从更为抽象和共性的模型角度描述现实世界和软件世界,即构建分析与设计模型，之后再将其落实到软件编程实现。这种工程化的理念对于开发大型、复杂、困难、攸关软件系统是非常必要的，也是作为高级程序员、系统分析师、软件架构师等高级软件技术职位所必需具有的素质。

作为一门面向广大受众的中文MOOC课程，本次课程力求向不同需求和背景的朋友呈现中华文化氛围、生动有趣的案例、跨专业的广阔的视野、以及深入实用的技术综合。

同时作为一门传授软件专门知识的MOOC课程，本次课程将为具有编程能力的同学带来有趣的软件开发项目作业，在实际的软件开发中感受学以致用的快乐，体会面向对象方法学的深刻内涵。

本次课程仍将邀请面向对象领域著名学者北京大学信息科学技术学院邵维忠教授和麻志毅副教授讲解某些章节，并对面向对象方法学中的某些关键问题进行讨论。",Created by:  Peking University,"['Taught by:\xa0\xa0蒋 严冰, 副教授', 'Taught by:\xa0\xa0邵 维忠, 教授']",Rated 4.4 out of 5 of 10 ratings,See all 3 reviews,2018-05-30,"['Home', 'Computer Science', 'Algorithms']",面向对象技术高级课程（The Advanced Object-Oriented Technology）,https://www.coursera.org/learn/aoo
,6 weeks of material; 5 to 7 hours per week work for students,,Pass all graded assignments to complete the course.,English,,4.8 starsAverage User Rating 4.8See what learners said,"About this course: This course is an advanced study of bodies in motion as applied to engineering systems and structures.  We will study the dynamics of rigid bodies in 3D motion.  This will consist of both the kinematics and kinetics of motion.  Kinematics deals with the geometrical aspects of motion describing position, velocity, and acceleration, all as a function of time.  Kinetics is the study of forces acting on these bodies and how it affects their motion.
---------------------------
Recommended Background:

To be successful in the course you will need to have mastered basic engineering mechanics concepts and to have successfully completed my course entitled Engineering Systems in Motion: Dynamics of Particles and Bodies in 2D Motion.”   We will apply many of the engineering fundamentals learned in those classes and you will need those skills before attempting this course.

---------------------------
Suggested Readings:

While no specific textbook is required, this course is designed to be compatible with any standard engineering dynamics textbook.  You will find a book like this useful as a reference and for completing additional practice problems to enhance your learning of the material.

---------------------------
The copyright of all content and materials in this course are owned by either the Georgia Tech Research Corporation or Dr. Wayne Whiteman. By participating in the course or using the content or materials, whether in whole or in part, you agree that you may download and use any content and/or material in this course for your own personal, non-commercial use only in a manner consistent with a student of any academic course. Any other use of the content and materials, including use by other academic universities or entities, is prohibited without express written permission of the Georgia Tech Research Corporation. Interested parties may contact Dr. Wayne Whiteman directly for information regarding the procedure to obtain a non-exclusive license.",Created by:  Georgia Institute of Technology,"['Taught by:\xa0\xa0Dr. Wayne Whiteman, PE, Senior Academic Professional']",Rated 4.8 out of 5 of 118 ratings,See all 24 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Mechanical Engineering']",Advanced Engineering Systems in Motion: Dynamics of Three Dimensional (3D) Motion,https://www.coursera.org/learn/motion-and-kinetics
,22 hours of videos and assessments,,Pass all graded assignments to complete the course.,"English, Subtitles: Chinese (Simplified)",,4.7 starsAverage User Rating 4.7See what learners said,"About this course: In this course, students learn to recognize and to apply the basic concepts that govern integrated body function (as an intact organism) in the body's nine organ systems.",Created by:  Duke University,"['Taught by:\xa0\xa0Jennifer Carbrey, Assistant Research Professor', 'Taught by:\xa0\xa0Emma Jakoi, Associate Research Professor']","Rated 4.7 out of 5 of 1,566 ratings",See all 309 reviews,2018-05-30,"['Home', 'Life Sciences', 'Biology']",Introductory Human Physiology,https://www.coursera.org/learn/physiology
Course 2 of 9 in the Digital Manufacturing & Design Technology  Specialization ,"4 weeks of study, 3 ½ hours per week",,Pass all graded assignments to complete the course.,English,Beginner,4.5 starsAverage User Rating 4.5See what learners said,"About this course: This course will help you recognize how the ""digital thread"" is the backbone of the digital manufacturing and design (DM&D) transformation, turning manufacturing processes from paper-based to digital-based. You will have a working understanding of the digital thread – the stream that starts at product concept and continues to accumulate information and data throughout the product’s life cycle – and identify opportunities to leverage it. 

Gain an understanding of how ""the right information, in the right place, at the right time"" should flow. This is one of the keys to unlocking the potential of a digital design process. Acknowledging this will enable you to be more involved in a product’s development cycle, and to help a company become more flexible. 

Main concepts of this course will be delivered through lectures, readings, discussions and various videos. 

This is the second course in the Digital Manufacturing & Design Technology specialization that explores the many facets of manufacturing’s “Fourth Revolution,”  aka Industry 4.0, and features a culminating project involving creation of a roadmap to achieve a self-established DMD-related professional goal.

To learn more about the Digital Manufacturing and Design Technology specialization, please watch the overview video by copying and pasting the following link into your web browser: https://youtu.be/wETK1O9c-CA","Created by:  University at Buffalo, The State University of New York","['Taught by:\xa0\xa0Ken English, Deputy Director']",Rated 4.5 out of 5 of 119 ratings,See all 26 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Mechanical Engineering']",Digital Thread: Components,https://www.coursera.org/learn/digital-thread-components
,"5 weeks of study, 1-3 hours/week",,Pass all graded assignments to complete the course.,"English, Subtitles: French, Persian",,4.6 starsAverage User Rating 4.6See what learners said,"About this course: Sustainability, Resilience and Efficiency are fundamental considerations for city managers in managing urban infrastructures. Today, more than 3.9 billion people, making up more than 54% of the global population, live in cities. Urbanization is expected to continue in the coming years, raising the urban population to 6.0 billion by 2045. This dramatic increase in urban populations will inevitably increase the demand for energy, mobility (transportation), water, and other urban services in every city around the world. Without functional governance and management structures that ensure efficient, resilient and sustainable performance in cities, the current urbanization growth might become a catastrophic risk threatening the quality of life of the humanity.

Sustainable development in 21st century can only be realized by introducing innovations in both management and operations of urban infrastructures systems. Developing management practices that effectively integrates the processes of urban planning with urban infrastructures planning and management is a challenging goal that many cities are struggling with  nowadays, but is a must for transforming cities to sustainable and resilient engines of growth in both developing and developed economies. 
This course will provide you with the basic principles of urban infrastructure management that are fundamental for building prosperous cities that are sustainable, resilient and efficient. 

In order to obtain a certificate for this course, the participants have to pass four graded quizzes and complete four mandatory assignments, plus a final exam. In addition to the graded assignments students have the option to write a 7-10 page peer-reviewed case study about management of energy OR transportation system in their city (on your own choice). 
The best case studies will be also evaluated by our jury at IGLUS and the authors of the 3 best case studies will win a full tuition fee waiver scholarship to enroll in the IGLUS professional training program in Spring 2017. 

You can also pre-enroll in our upcoming MOOC on Smart Cities now. Find our more here:
http://iglus.org/smart-cities-mooc/",Created by:  École Polytechnique Fédérale de Lausanne,"['Taught by:\xa0\xa0Matthias Finger, Professor']",Rated 4.6 out of 5 of 335 ratings,See all 78 reviews,2018-05-30,"['Home', 'Business', 'Leadership and Management']",Management of Urban Infrastructures – part 1,https://www.coursera.org/learn/managing-urban-infrastructures-1
Course 1 of 8 in the Genomic Data Science Specialization ,,,Pass all graded assignments to complete the course.,English,,4.5 starsAverage User Rating 4.5See what learners said,"About this course: This course introduces you to the basic biology of modern genomics and the experimental tools that we use to measure it. We'll introduce the Central Dogma of Molecular Biology and cover how next-generation sequencing can be used to measure DNA, RNA, and epigenetic patterns. You'll also get an introduction to the key concepts in computing and data science that you'll need to understand how data from next-generation sequencing experiments are generated and analyzed.  

This is the first course in the Genomic Data Science Specialization.",Created by:  Johns Hopkins University,"['Taught by:\xa0\xa0Steven Salzberg, PhD, Professor', 'Taught by:\xa0\xa0Jeff Leek, PhD, Associate Professor, Biostatistics']","Rated 4.5 out of 5 of 1,066 ratings",See all 201 reviews,2018-05-30,"['Home', 'Data Science', 'Data Analysis']",Introduction to Genomic Technologies,https://www.coursera.org/learn/introduction-genomics
