Basic Info,Commitment,Hardware Req,How To Pass,Language,Level,User Ratings,description,institutions,instructors,ratings,reviews,scrape_date,subjects,title,url
,,,Pass all graded assignments to complete the course.,English,Beginner,4.4 starsAverage User Rating 4.4See what learners said,"About this course: What makes WiFi faster at home than at a coffee shop? How does Google order its search results from the trillions of webpages on the Internet? Why does Verizon charge $15 for every GB of data we use? Is it really true that we are connected in six social steps or less?

These are just a few of the many intriguing questions we can ask about the social and technical networks that form integral parts of our daily lives. This course is about exploring the answers, using a language that anyone can understand. We will focus on fundamental principles like “sharing is hard”, “crowds are wise”, and “network of networks” that have guided the design and sustainability of today’s networks, and summarize the theories behind everything from the social connections we make on platforms like Facebook to the technology upon which these websites run.

Unlike other networking courses, the mathematics included here are no more complicated than adding and multiplying numbers. While mathematical details are necessary to fully specify the algorithms and systems we investigate, they are not required to understand the main ideas. We use illustrations, analogies, and anecdotes about networks as pedagogical tools in lieu of detailed equations.

Please note that per Princeton University policy, no certificates, credentials or reports are awarded in connection with this course.",Created by:  Princeton University,"['Taught by:\xa0\xa0Christopher Brinton, Visiting Researcher and Lecturer', 'Taught by:\xa0\xa0Mung Chiang, Professor']",Rated 4.4 out of 5 of 39 ratings,See all 7 reviews,2018-05-30,"['Home', 'Computer Science', 'Computer Security and Networks']",Networks Illustrated: Principles without Calculus,https://www.coursera.org/learn/networks-illustrated
Course 2 of 4 in the Introduction to Applied Cryptography Specialization ,This is Course 2 in a 4-course specialization. Estimated workload: 15-hours per week.,,Pass all graded assignments to complete the course.,English,Beginner,4.7 starsAverage User Rating 4.7See what learners said,"About this course: Welcome to Course 2 of Introduction to Applied Cryptography. In this course, you will be introduced to basic mathematical principles and functions that form the foundation for cryptographic and cryptanalysis methods. These principles and functions will be helpful in understanding symmetric and asymmetric cryptographic methods examined in Course 3 and Course 4. These topics should prove especially useful to you if you are new to cybersecurity. It is recommended that you have a basic knowledge of computer science and basic math skills such as algebra and probability.",Created by:  University of Colorado System,"['Taught by:\xa0\xa0William Bahn, Lecturer', 'Taught by:\xa0\xa0Richard White, Assistant Research Professor', 'Taught by:\xa0\xa0Sang-Yoon Chang, Assistant Professor']",Rated 4.7 out of 5 of 41 ratings,See all 4 reviews,2018-05-30,"['Home', 'Computer Science', 'Computer Security and Networks']",Mathematical Foundations for Cryptography,https://www.coursera.org/learn/mathematical-foundations-cryptography
,"6 weeks of study, 2-3 hours/week",,Pass all graded assignments to complete the course.,English,,4.0 starsAverage User Rating 4.0See what learners said,"About this course: This course deals with complex normal and abnormal behavior patterns ad determined by Psychology as a Science. Psychology is the study of behavior and the mind.  But all of us have tried to understand and predict behavior throughout our lives, first with our parents, then with our peers and teachers, and finally with our friends and co-workers.  The difference is that psychological scientists conduct research that discovers the facts about behavior and our minds, so its principles are based on science and not just on intuition and experience.  The course covers personality psychology, social psychology, and abnormal psychology.  The content of the course has received approval from ""Quality Matters"", an organization that evaluates on-line courses.  The learning outcomes are:  (1) Students will be able to recognize and describe major psychological theories of personality and how personality is measured;  (2) Students will understand how behavior and our cognition is shaped by being with other people; and, (4) Students will be able to distinguish between different psychological disorders and be able to describe how they are both diagnosed and treated.",Created by:  Georgia Institute of Technology,"['Taught by:\xa0\xa0Dr. Anderson  D. Smith, Regents’ Professor Emeritus']",Rated 4 out of 5 of 2 ratings,See all reviews,2018-05-30,"['Home', 'Social Sciences', 'Psychology']",Introduction to Psychology as a Science 3 – Normal and Abnormal Behavior,https://www.coursera.org/learn/normal-abnormal-behavior
Course 2 of 5 in the Statistics with R Specialization ,"5 weeks of study, 5-7 hours/week",,Pass all graded assignments to complete the course.,English,Beginner,4.8 starsAverage User Rating 4.8See what learners said,"About this course: This course covers commonly used statistical inference methods for numerical and categorical data. You will learn how to set up and perform hypothesis tests, interpret p-values, and report the results of your analysis in a way that is interpretable for clients or the public. Using numerous data examples, you will learn to report estimates of quantities in a way that expresses the uncertainty of the quantity of interest. You will be guided through installing and using R and RStudio (free statistical software), and will use this software for lab exercises and a final project. The course introduces practical tools for performing data analysis and explores the fundamental concepts necessary to interpret and report results for both categorical and numerical data",Created by:  Duke University,"['Taught by:\xa0\xa0Mine Çetinkaya-Rundel, Associate Professor of the Practice']",Rated 4.8 out of 5 of 936 ratings,See all 182 reviews,2018-05-30,"['Home', 'Data Science', 'Probability and Statistics']",Inferential Statistics,https://www.coursera.org/learn/inferential-statistics-intro
Course 6 of 6 in the Data Structures and Algorithms Specialization ,,,Pass all graded assignments to complete the course.,English,Advanced,4.4 starsAverage User Rating 4.4See what learners said,"About this course: In Spring 2011, thousands of people in Germany were hospitalized with a deadly disease that started as food poisoning with bloody diarrhea and often led to kidney failure. It was the beginning of the deadliest outbreak in recent history, caused by a mysterious bacterial strain that we will refer to as E. coli X. Soon, German officials linked the outbreak to a restaurant in Lübeck, where nearly 20% of the patrons had developed bloody diarrhea in a single week. At this point, biologists knew that they were facing a previously unknown pathogen and that traditional methods would not suffice – computational biologists would be needed to assemble and analyze the genome of the newly emerged pathogen.

To investigate the evolutionary origin and pathogenic potential of the outbreak strain, researchers started a crowdsourced research program. They released bacterial DNA sequencing data from one of a patient, which elicited a burst of analyses carried out by computational biologists on four continents. They even used GitHub for the project: https://github.com/ehec-outbreak-crowdsourced/BGI-data-analysis/wiki

The 2011 German outbreak represented an early example of epidemiologists collaborating with computational biologists to stop an outbreak. In this Genome Assembly Programming Challenge, you will follow in the footsteps of the bioinformaticians investigating the outbreak by developing a program to assemble the genome of the E. coli X from millions of overlapping substrings of the E.coli X genome.","Created by:  University of California San Diego, National Research University Higher School of Economics","['Taught by:\xa0\xa0Alexander S. Kulikov, Visiting Professor', 'Taught by:\xa0\xa0Michael Levin, Lecturer', 'Taught by:\xa0\xa0Pavel  Pevzner, Professor', 'Taught by:\xa0\xa0Neil Rhodes, Adjunct Faculty']",Rated 4.4 out of 5 of 54 ratings,See all 18 reviews,2018-05-30,"['Home', 'Computer Science', 'Algorithms']",Genome Assembly Programming Challenge,https://www.coursera.org/learn/assembling-genomes
,Three weeks. Roughly one hour every week.,There are no special hardware requirements for this course.,Pass all graded assignments to complete the course.,"English, Subtitles: Hungarian",Beginner,4.8 starsAverage User Rating 4.8See what learners said,"About this course: This course offers an intimate, story-based introduction to the experiences of six transgender children and their families. Through illustrated stories and short teaching videos, learners will gain a better understanding of gender identity and the gender spectrum. Stanford physicians, K-12 educators, and transgender faculty members offer practical tips for parents, teachers, healthcare providers and anyone who wants to help create a more gender-expansive environment - one in which all people can live authentically. As a global community of unique individuals, we can begin to build a world that is ready to nurture and love each and every child. 

Due to the sensitive nature of the story-based course content, we have chosen not to offer course certificates for this course. Simply put, we feel that the thoughts, ideas and sentiments of these remarkable children and their families... are priceless. We are confident that, like us, you will end up learning more from them than you could ever imagine. Together, we can lay a stronger foundation for all children. Join us as we explore health, across the gender spectrum.

Additional note: When submitting answers to quizzes, you may be asked to enter your ""full legal name"". This feature is primarily for verification purposes for courses that offer a certificate on Coursera, so it does not really apply to this course. We recognize that, for some individuals the name they use does not match the one on their legal documents. Please feel free to enter the name you normally use in these boxes.",Created by:  Stanford University,"['Taught by:\xa0\xa0Maya Adam, MD, Lecturer']",Rated 4.8 out of 5 of 687 ratings,See all 255 reviews,2018-05-30,"['Home', 'Life Sciences', 'Medicine and Healthcare']",Health Across the Gender Spectrum,https://www.coursera.org/learn/health-gender-spectrum
,8-12 hours/week,,Pass all graded assignments to complete the course.,"English, Subtitles: Spanish, Arabic, French",,4.8 starsAverage User Rating 4.8See what learners said,"About this course: Learn what motivates the restive Muslim youth from Tunis to Tehran, what political positions Islamists from Mali to Chechnya are fighting for, where the seeming obsession with Islamic law comes from, where the secularists have vanished to, and whether it makes sense to speak of an Islamic state.

Since 2009 there has been a renewed wave of popular unrest sweeping throughout much of the Muslim world. Secular, but generally repressive and inefficient autocracies have come under pressure or been swept aside entirely. At the same, the various Islamic Republics have not fared much better, but been convulsed by internal unrest, economic and social decline. Throughout the Muslim lands, existing constitutional arrangements are being challenged, often very violently.
This course is a survey of the constitutional ideas and institutions that have developed since the mid 19th century throughout predominantly Muslim countries, but its focus will lie on the actors that have dominated this discourse and shaped its outcomes. We will look at the large body of classical writings on the Islamic state only in so far as it is necessary to understand the contemporary debate, but concentrate on the legal and political developments of the 20th and 21st centuries.

Three common themes will characterise the course: 

We privilege the study of the legal and social reality and seek to highlight where it is at odds with dogmatic stipulations, be they religious or constitutional. 

We seek to illustrate the practical tensions posed by limited administrative capabilities and political legitimacy that resulted from the incomplete reception of modern bureaucratic statehood. 

We seek to examine how popular dissatisfaction with the practical performance of Muslim governments has fuelled demands for greater accountability under the guise of cultural authenticity. 

Ultimately, the course aims to equip participants to better understand Muslim contemporary discourse about the res publica, better contextualise the demands for religious law in public life, and to better ascertain the theoretical and practical feasibility of postulated religious alternatives to the still-dominant secular model of governance.",Created by:  University of Copenhagen,"['Taught by:\xa0\xa0Dr. Ebrahim Afsah, Associate Professor']",Rated 4.8 out of 5 of 476 ratings,See all 143 reviews,2018-05-30,"['Home', 'Social Sciences', 'Law']",Constitutional Struggles in the Muslim World,https://www.coursera.org/learn/muslim-world
Course 1 of 5 in the Strategic Sales Management Specialization ,"4 weeks, 3-5 hours per week. ",Microsoft Office,Pass all graded assignments to complete the course.,English,Intermediate,4.6 starsAverage User Rating 4.6See what learners said,"About this course: Welcome to Strategic Sales Management specialization.
This specialization course focus on providing conceptual and practical guidance on sales planning and management.
The development of the specialization goes through the different phases of the sales planning process, keeping attention on the connection to the strategy of the company.
Concepts discussed in this specialization aim to support the analyses on how to plan sales in alignment with the strategic guidelines of the company. The sales functions are discussed with models and frameworks that support the planning process, which includes assumptions regarding the strategic guidelines, such as aggregate revenue targets, company’s earnings, and expected cash flow from the company’s operations. These variables are all related to the strategy of the company.
The target audience of this specialization include professionals with some experience in sales, they might have been promoted to a managing position recently, or they have plans to improve their expertise in the sales area to apply to more challenging positions in the future.
Prerequisite for this specialization is general knowledge of business concepts, models, and tools. Professionals who have concluded undergraduate courses of business administration, and also of different areas of knowledge, such as engineering, economics, accounting, and social sciences.
It’s also important to emphasize that sales involve a broad range of areas, there are products and services related to agriculture, petrochemical, automobile, aeronautics, chemical, pharmaceutical, medical, insurance, education, retail, and consulting industries, just to mention some examples. That means sales professionals are from all sectors.
Therefore, learners of different academic backgrounds may benefit from doing this specialization, which is structured to support sales planning and management from a methodological standpoint. And this approach applies to a diverse range of sectors.
The primary learning outcome of this specialization is the improvement of the sales planning and management competencies and skills, by providing a set of concepts, models, tools, and techniques to support the development of the sales plan structure, which will support the sale plan development.",Created by:  Fundação Instituto de Administração,"['Taught by:\xa0\xa0Nelson Yoshida, Ph.D., MBA, B.Eng.', 'Taught by:\xa0\xa0Samantha Mazzero, MSc, MBA, BS Math', 'Taught by:\xa0\xa0Cesar Rodrigues, Specialist Professor', 'Taught by:\xa0\xa0Edson Ito, Specialist Professor']",Rated 4.6 out of 5 of 36 ratings,See all 12 reviews,2018-05-30,"['Home', 'Business', 'Business Strategy']",Effective Sales – An Overview,https://www.coursera.org/learn/effective-sales-overview
Course 4 of 5 in the The Teacher and Social and Emotional Learning (SEL) Specialization ,"4 weeks of study, 4-9 hours/week",Consistent Internet access with FireFox browser and Speakers,Pass all graded assignments to complete the course.,English,Advanced,4.9 starsAverage User Rating 4.9See what learners said,"About this course: Social and emotional learning, or SEL, student programs have flourished in schools during the last decade.  Unfortunately inadequate attention has been paid to teachers’ social and emotional learning. 
In this course the instructors (Randy Testa and Dan Liston) introduce and examine distinct and established teacher SEL programs, as well as some alternative possibilities.

This course is a part of the 5-course Specialization “The Teacher and Social Emotional Learning (SEL)”. Interested in earning 3 university credits from the University of Colorado-Boulder for this specialization? If so check out ""How you can earn 3 university credits from the University of Colorado-Boulder for this specialization"" reading in the first module of this course for additional information.

We want to note that the courses in this Specialization were designed with a three-credit university course load in mind. As a participant you may notice a bit more reading content and a little less video/lecture content. Completing and passing the SEL Specialization allows the participant to apply for 3 graduate credits toward teacher re-certification and professional enhancement. We want to ensure the quality and high standards of a University of Colorado learning experience.

Interested in earning 3 graduate credits from the University of Colorado-Boulder for The Teacher and Social Emotional Learning (SEL) Specialization?  Check out ""How you can earn 3 university credits from the University of Colorado-Boulder for this specialization"" reading in the first week of this course for more information.",Created by:  University of Colorado Boulder,"['Taught by:\xa0\xa0Dan Liston, Professor', 'Taught by:\xa0\xa0Randy Testa, Associate Director PreK-16 Programs']",Rated 4.9 out of 5 of 8 ratings,See all reviews,2018-05-30,"['Home', 'Social Sciences', 'Education']","Teacher SEL: Programs, Possibilities, and Contexts",https://www.coursera.org/learn/teacher-sel-programs
,"6 weeks of study, 6-8 hours/week",,Pass all graded assignments to complete the course.,English,,,"About this course: The course builds on my Introduction to Financial Accounting course, which you should complete first. In this course, you will learn how to read, understand, and analyze most of the information provided by companies in their financial statements.  These skills will help you make more informed decisions using financial information.",Created by:  University of Pennsylvania,"['Taught by:\xa0\xa0Brian J Bushee, The Geoffrey T. Boisi Professor']",,,2018-05-30,"['Home', 'Business', 'Finance']",More Introduction to Financial Accounting,https://www.coursera.org/learn/wharton-financial-accounting
