Basic Info,Commitment,Hardware Req,How To Pass,Language,Level,User Ratings,description,institutions,instructors,ratings,reviews,scrape_date,subjects,title,url
Course 4 of 4 in the Career Brand Management Specialization ,,,Pass all graded assignments to complete the course.,English,Intermediate,,"About this course: In the business world, modern organizations conduct corporate retreats on a regular basis to consider their strategic direction, review progress, and set up goals and objectives for the year.  In this course you will use the same approach to organize, strategize, re-energize, and re-invigorate your career building activities. The final Capstone Project is designed as an annual retreat aimed at facilitating your ability to step back from day-to-day demands and strategically focus on gaining a competitive edge on the job market by investigating new opportunities for career growth, conducting a thorough audit of your skill-building and self-marketing strategies, and developing new ways to enhance and showcase your marketable skills. The Capstone Project will allow you to integrate concepts and tools from the entire Career Brand Management specialization to effectively manage your career brand and increase personal effectiveness.

Some unique program highlights:
•	The Capstone Project is designed as a virtual training and development facility where you will engage in career investigation research, self-audit, and creating evidence-based portfolios, professional development plans, self-marketing and personal branding strategies, presentations, and public profiles;
•	You’ll be actively working with your cohort (study group members) to review their work and receive peer feedback;
•	You may also use the Capstone as a “career fitness gym” and work independently on a project where you will share your results with others and receive peer feedback. Examples of these projects include but are not limited to developing a self-marketing plan, creating a new digital artifact, developing communication strategy, working on a job application, creating a selection criteria statement, and looking for best practices and self-assessment tools;
•	It is completely self-paced; you may want to either do it as a 4-week course, or focus and complete in just 3-4 days.

Overall, the Capstone Project will help you organize yourself, fine tune your self-management information system, provide a framework for strategic self-management, and serve as an effective self-coaching support system.  In the end, you will be well positioned to succeed in the marketplace as the CEO of your own career!",Created by:  The State University of New York,"['Taught by:\xa0\xa0Dr. Valeri Chukhlomin, Professor', 'Taught by:\xa0\xa0Dr. Michele Forte, Assistant Professor, SUNY Empire State College', 'Taught by:\xa0\xa0Dr. John M. Beckem II, Assistant Professor of Finance and Management Studies', 'Taught by:\xa0\xa0Dr. Tonka Jokelova, Coordinator of Curriculum and Instructional Design', 'Taught by:\xa0\xa0Amy Giaculli, Assessment Specialist']",Rated 4 out of 5 of 1 ratings,,2018-05-30,"['Home', 'Personal Development']",Career Total Fitness Annual Retreat,https://www.coursera.org/learn/career-fitness
,,,,,,,,,,,,2018-05-30,,Operations Analytics,https://www.coursera.org/learn/wharton-operations-analytics
Course 1 of 5 in the Academic English: Writing Specialization ,"4 weeks of study, 4-5 hours/week",,Pass all graded assignments to complete the course.,"English, Subtitles: Vietnamese, Spanish, Arabic",,4.6 starsAverage User Rating 4.6See what learners said,"About this course: Course 1: Grammar and Punctuation

Do you need to review English grammar? Have you forgotten the grammar you once studied? If so, this course is perfect for you.

The first course in this specialization is a refresher on some tools needed for good writing. It will help prepare you for the other courses. You will need about 10 hours to complete this first course. Writing is a skill and to learn a skill well, you need to practice. In this course, you will watch short video lectures and then practice and discuss what you have learned. Make sure you take good notes and use the peer discussions to ask questions. Then you'll be able to remember the rules you learn in this course when you start writing essays in the next course.

After completing this course, you will be able to:
 - identify the correct verb tenses to use
 - use commas effectively
 - utilize several different sentence types
 - write more effectively in English

Please note that the free version of this class gives you access to all of the instructional videos and handouts. The peer feedback and quizzes are only available in the paid version.","Created by:  University of California, Irvine","['Taught by:\xa0\xa0Tamy Chapman, Instructor, International Programs', 'Taught by:\xa0\xa0Helen Nam, Instructor', 'Taught by:\xa0\xa0Brad Gilpin']","Rated 4.6 out of 5 of 5,815 ratings","See all 1,707 reviews",2018-05-30,"['Home', 'Language Learning', 'Learning English']",Grammar and Punctuation,https://www.coursera.org/learn/grammar-punctuation
,"The course is spread over 4 weeks, with each week requiring 3-5 hours work",The course lecturers use a Raspberry Pi 3 Model B but no assessed work requires you to have a pi.,Pass all graded assignments to complete the course.,English,Intermediate,4.5 starsAverage User Rating 4.5See what learners said,"About this course: >>> By enrolling in this course you agree to the End User License Agreement as set out in the FAQ.  Once enrolled you can access the license in the Resources area <<<

Rapid application development using agile methodologies and processes are increasingly being used when developing applications.  There is pressure on development teams to reduce the time needed to convert an idea into a working solution, be it as part of an innovation workshop or hackathon, a prototype for a new solution idea or main stream development.

Developers are looking for new ways to allow them to be more production and innovations, such as Node-RED from the JS Foundation is a technology that allows a developer to rapidly create applications, taking a fraction of the time need coding write code.  

Node-RED is built on Node.js, so will run anywhere capable of hosting node.js applications, such as small single board computers like the Raspberry Pi or Beaglebone, on your laptop or workstation or in cloud environments, such as the IBM Cloud.

Node red allows developers to compose flows using a pallet of nodes, where each node provides prebuilt functionality, that can be connected to other nodes to rapidly construct an application.

This course assumes some basic knowledge of Node-RED, so if you have not used Node-RED then you may want to take a look at the Coursera course - A Developer’s Guide to the Internet of Things (https://www.coursera.org/learn/developer-iot/), which provides a beginner look at Node-RED.

What you will learn: 
The course will improve your use of Node-RED.  It will introduce some more advanced features available in key nodes, show you how to visualise data using dashboard nodes.  It shows you how to create web APIs using Node-RED and how to consume web services and how to make use of different storage technologies within a Node-RED flow.  The last section of the course shows how you can extend Node-RED by creating your own nodes.
 
What technology is required to complete the course?  
The course requires you to have an IBM Cloud account, as some of the assignment work does make use of designated cloud services.  You can create a free account on the IBM Cloud and in week 2 of the course we make a promotional code available, which unlocks some additional resources on the IBM Cloud, so you can complete the course without having to provide credit card information or pay for cloud services.

If you choose to take this course and earn the Coursera course certificate, you will also earn an IBM digital badge.  To find out more about IBM digital badges follow the link https://ibm.biz/badging.",Created by:  IBM,"['Taught by:\xa0\xa0Brian Innes, Developer Advocate', ""Taught by:\xa0\xa0Nick O'Leary, Developer Advocate"", ""Taught by:\xa0\xa0Maeve O'Reilly, IT Specialist"", 'Taught by:\xa0\xa0John Walicki, Watson IoT Developer Advocate']",Rated 4.5 out of 5 of 10 ratings,See all 4 reviews,2018-05-30,"['Home', 'Computer Science', 'Software Development']",A Developer's guide to Node-RED,https://www.coursera.org/learn/developer-nodered
"Course 3 of 3 in the Parallel, Concurrent, and Distributed Programming in Java Specialization ","Four weeks of study, 4-8 hours/week depending on past experience with sequential programming in Java",Access to a computer that can run Java 8 programs for optional course projects,Pass all graded assignments to complete the course.,English,Intermediate,4.4 starsAverage User Rating 4.4See what learners said,"About this course: This course teaches learners (industry professionals and students) the fundamental concepts of Distributed Programming in the context of Java 8.  Distributed programming enables developers to use multiple nodes in a data center to increase throughput and/or reduce latency of selected applications.  By the end of this course, you will learn how to use popular distributed programming frameworks for Java programs, including Hadoop, Spark, Sockets, Remote Method Invocation (RMI), Multicast Sockets, Kafka, Message Passing Interface (MPI), as well as different approaches to combine distribution with multithreading.

Why take this course?

•	All data center servers are organized as collections of distributed servers, and it is important for you to also learn how to use multiple servers for increased bandwidth and reduced latency.
•	In addition to learning specific frameworks for distributed programming, this course will teach you how to integrate multicore and distributed parallelism in a unified approach.
•	Each of the four modules in the course includes an assigned mini-project that will provide you with the necessary hands-on experience to use the concepts learned in the course on your own, after the course ends.
•	During the course, you will have online access to the instructor and the mentors to get individualized answers to your questions posted on forums.

The desired learning outcomes of this course are as follows:

•	Distributed map-reduce programming in Java using the Hadoop and Spark frameworks
•	Client-server programming using Java's Socket and Remote Method Invocation (RMI) interfaces
•	Message-passing programming in Java using the Message Passing Interface (MPI)
•	Approaches to combine distribution with multithreading, including processes and threads, distributed actors, and reactive programming

Mastery of these concepts will enable you to immediately apply them in the context of distributed Java programs, and will also provide the foundation for mastering other distributed programming frameworks that you may encounter in the future  (e.g., in Scala or C++).",Created by:  Rice University,"['Taught by:\xa0\xa0Vivek Sarkar, Professor']",Rated 4.4 out of 5 of 113 ratings,See all 19 reviews,2018-05-30,"['Home', 'Computer Science', 'Software Development']",Distributed Programming in Java,https://www.coursera.org/learn/distributed-programming-in-java
,"Three weeks of study, 3-4 hours/week.",,Pass all graded assignments to complete the course.,English,Beginner,4.3 starsAverage User Rating 4.3See what learners said,"About this course: As Donald Trump takes office as the forty-fifth president of the United States, this course explores presidential elections in historical perspective, via five case studies. It tells the story of key campaigns in US history, and by doing so it investigates how politics changed over time—and how understanding the past sheds light on the current campaign. From the arrival of ""dirty politics"" to the impact of the ""digital revolution,"" the course looks at the historical background to some of the key phenomena that shaped the controversy-laden campaign of 2016.

The five elections that we'll investigate are among the most significant in American political history. In 1800, Thomas Jefferson won the presidency in a contest that encouraged politicians to reform the electoral college, the system by which presidents are still chosen. The election of Abraham Lincoln in 1860 prompted the outbreak of the Civil War. It's an election that helps us to understand the development of political parties. In 1968, the Vietnam War was a dominant concern for Americans, and yet foreign policy played a secondary role in Richard Nixon's victory. Twelve years later, in 1980, Ronald Reagan won an election that initiated a new era of conservatism. Finally, we'll turn our attention to the election that took Trump's predecessor, Barack Obama, to the White House in 2008. Many saw the Obama's success not only as revealing the impact of the digital revolution on campaign politics, but also as signaling a turn to progressivism.  

Image credits:

Course logo - ""Former President Truman holds a copy of the famous Chicago Daily Tribune paper declaring 'Dewey Defeats Truman'"" Harry S. Truman Library & Museum (https://www.trumanlibrary.org/photographs/view.php?id=38592).

Course banner - ""US Flag Backlit"" by Joshua Nathanson, CC BY-SA 3.0 (https://commons.wikimedia.org/wiki/File:US_Flag_Backlit.jpg).",Created by:  The University of Edinburgh,"['Taught by:\xa0\xa0Frank Cogliano, Professor of American History', 'Taught by:\xa0\xa0David Silkenat, Lecturer', 'Taught by:\xa0\xa0Fabian Hilfrich, Senior Lecturer in American History', 'Taught by:\xa0\xa0Robert Mason, Professor of Twentieth-Century U.S. History']",Rated 4.3 out of 5 of 25 ratings,See all 3 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'History']",The Making of the US President: A Short History in Five Elections,https://www.coursera.org/learn/making-us-president
,,,Pass all graded assignments to complete the course.,"English, Subtitles: Mongolian",,4.8 starsAverage User Rating 4.8See what learners said,"About this course: Perfect markets achieve efficiency: maximizing total surplus generated. But real markets are imperfect. In this course we will explore a set of market imperfections to understand why they fail and to explore possible remedies including as antitrust policy, regulation, government intervention. Examples are taken from everyday life, from goods and services that we all purchase and use. We will apply the theory to current events and policy debates through weekly exercises. These will empower you to be an educated, critical thinker who can understand, analyze and evaluate market outcomes.",Created by:  University of Pennsylvania,"['Taught by:\xa0\xa0Rebecca Stein, Senior Lecturer']",Rated 4.8 out of 5 of 227 ratings,See all 53 reviews,2018-05-30,"['Home', 'Social Sciences', 'Economics']",Microeconomics: When Markets Fail,https://www.coursera.org/learn/microeconomics-part2
,,,Pass all graded assignments to complete the course.,English,,4.8 starsAverage User Rating 4.8See what learners said,"About this course: An overview of the relevant aspects of the epidemiology, clinical presentation, basic disease mechanisms, diagnostic approaches and treatment options of the most common neurological diseases.","Created by:  University of California, San Francisco","['Taught by:\xa0\xa0Daniel Lowenstein, MD, Professor and Vice Chair, Department of Neurology', 'Taught by:\xa0\xa0S. Andrew Josephson, MD, Associate Professor', 'Taught by:\xa0\xa0Wade Smith, MD, Professor']",Rated 4.8 out of 5 of 270 ratings,See all 64 reviews,2018-05-30,"['Home', 'Life Sciences', 'Clinical Science']",Introduction to Clinical Neurology,https://www.coursera.org/learn/clinical-neurology
,,,Pass all graded assignments to complete the course.,"English, Subtitles: Spanish, Turkish",,4.7 starsAverage User Rating 4.7See what learners said,"About this course: 本课程将为你介绍现代哲学中的一些研究领域。在每个模块中，将由不同的哲学家为你讲述其专业领域内最重要的疑问和问题。 首先，我们来了解什么是哲学，哲学有哪些独特的目标与方法以及哲学与其他学科有何不同？之后，我们会在课程剩余的时间内向你简要介绍各种哲学领域的总体情况。你要学习的主题包括：知识论，其中将讨论囊括我们对世界和我们自身的了解以及如何获取这些知识；科学哲学，我们将在此模块中调查科学研究和实践中的基础概念问题；心灵哲学，我们将在此模块中询问物质拥有心灵的意义以及应如何理解和诠释心灵；道德哲学，我们将在此模块中探究道德判断和反应的本质，看它们是旨在得出客观的道德真相，还是仅作为个人或文化偏好，以及，形而上学，我们将在此模块中思考有关事实本质的一些基础概念问题。 本慕课 (MOOC) 课程由爱丁堡大学 Eidyn 研究中心领导设计。为配合“哲学导论”的授课，我们为大家倾力推荐一本由 Routledge 出版社出版的名为 ""Philosophy for Everyone"" 的配套书籍。这本“哲学导论”的课程配套书籍是由爱丁堡大学哲学小组为满足慕课 (MOOC) 学生要求而编写的。""Philosophy for Everyone""一书中包含清晰易懂的章节、章节摘要、词汇表、探究问题、补充阅读推荐以及在线资源指南。

This is a translated version. To join the original English version, Please visit this page https://www.coursera.org/learn/philosophy",Created by:  The University of Edinburgh,"['Taught by:\xa0\xa0Dr.  Dave Ward, Lecturer in Philosophy', 'Taught by:\xa0\xa0Professor Duncan Pritchard, Professor of Philosophy', 'Taught by:\xa0\xa0 Professor Michela Massimi, Full Professor', 'Taught by:\xa0\xa0Dr. Suilin Lavelle, Lecturer in Philosophy', 'Taught by:\xa0\xa0Dr. Matthew Chrisman, Reader in Philosophy', 'Taught by:\xa0\xa0Dr. Allan Hazlett', 'Taught by:\xa0\xa0Dr. Alasdair Richmond, Dr.']",Rated 4.7 out of 5 of 158 ratings,See all 34 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'Philosophy']",哲学导论（中文版）,https://www.coursera.org/learn/zhexue-daolun
Course 4 of 5 in the Full Stack Web and Multiplatform Mobile App Development Specialization ,"4 weeks of study, 6-8 hours/week",,Pass all graded assignments to complete the course.,English,Intermediate,4.6 starsAverage User Rating 4.6See what learners said,"About this course: This course focuses on developing truly cross-platform, native iOS and Android apps using NativeScript (Ver 3.x). The framework uses Angular, TypeScript or modern JavaScript to get truly native UI and performance while sharing skills and code with the web. You will learn about UI development with NativeScript UI and layout support and access the native mobile platform's capabilities from Javascript. You should have already completed the Bootstrap 4 and the Angular courses in this specialization before proceeding with this course.

At the end of this course you will be able to (a) Build mobile applications targeting multiple platforms with a single codebase, (b) Leverage your Angular, TypeScript and Javascript skills, and (c) Use various features of the Ionic framework to build truly cross-platform mobile applications",Created by:  The Hong Kong University of Science and Technology,"['Taught by:\xa0\xa0Jogesh K. Muppala, Associate Professor']",Rated 4.6 out of 5 of 63 ratings,See all 16 reviews,2018-05-30,"['Home', 'Computer Science', 'Mobile and Web Development']",Multiplatform Mobile App Development with NativeScript,https://www.coursera.org/learn/nativescript
