Basic Info,Commitment,Hardware Req,How To Pass,Language,Level,User Ratings,description,institutions,instructors,ratings,reviews,scrape_date,subjects,title,url
,"12 weeks of study, 4-6 hours per week",,Pass all graded assignments to complete the course.,English,Advanced,4.6 starsAverage User Rating 4.6See what learners said,"About this course: General Theory of Relativity or the theory of relativistic gravitation is the one which describes black holes, gravitational waves and expanding Universe. The goal of the course is to introduce you into this theory. The introduction is based on the consideration of many practical generic examples in various scopes of the General Relativity. After the completion of the course you will be able to solve basic standard problems of this theory.  We assume that you are familiar with the Special Theory of Relativity and Classical Electrodynamics. However, as an aid we have recorded several complementary materials which are supposed to help you understand some of the aspects of the Special Theory of Relativity and Classical Electrodynamics and some of the calculational tools that are used in our course. Also as a complementary material we provide the written form of the lectures at the website: https://math.hse.ru/generalrelativity2015",Created by:  National Research University Higher School of Economics,"['Taught by:\xa0\xa0Emil Akhmedov, Associate Professor']",Rated 4.6 out of 5 of 70 ratings,See all 25 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Physics and Astronomy']",Introduction into General Theory of Relativity,https://www.coursera.org/learn/general-relativity
,"6 hours videos, quizzes, and peer reviewed project",,Pass all graded assignments to complete the course.,English,Intermediate,4.6 starsAverage User Rating 4.6See what learners said,"About this course: This course will review challenges for maternal and newborn health in the developing world, where a great many women and babies are suffering from complications during pregnancy, childbirth, and the days following birth. Themes covered include the epidemiology of maternal and newborn mortality and morbidity, relevant issues for the global health workforce, community-based interventions to improve maternal and newborn health and survival, and sociocultural dynamics surrounding birth.

This course provides a broad overview of maternal and newborn health issues facing low-income and transitional countries, where more than 2.6 million babies are stillborn and nearly 500,000 women die during childbirth or from pregnancy-related complications each year. In the developing world, many women deliver at home without a skilled care provider, drugs, or technological supports. Maternal and newborn survival can be improved by mobilizing communities and improving access to skilled care.

Through lectures, case studies and readings, course participants will learn about delivery challenges for maternal and newborn health services and how to utilize community-based strategies to improve the health and survival of mothers and babies.",Created by:  Emory University,"['Taught by:\xa0\xa0Lynn Sibley, Professor']",Rated 4.6 out of 5 of 35 ratings,See all 7 reviews,2018-05-30,"['Home', 'Life Sciences', 'Medicine and Healthcare']",Childbirth: A Global Perspective,https://www.coursera.org/learn/childbirth
,"6 weeks of study, 2-3 hours/week",,Pass all graded assignments to complete the course.,English,,4.8 starsAverage User Rating 4.8See what learners said,"About this course: This course is designed for students of all backgrounds who have an interest in how firms are governed, the forces that have helped define modern management practice, and the outcomes of that practice not only for the firm itself, but also for the societies in which they operate. For students who are thinking of a career in management, it may also prove useful as a basic introduction to some of the conceptual vocabulary and ideas behind modern theories of management. 

Using a wide disciplinary approach - from economics and history to social theory and even a smattering of biblical criticism - the course will invite students to consider several core management strategies and priorities from often unexpected perspectives in order to judge their success or failure. The key objective of the course is to bring into critical focus how we think about the function and culture of management, how managers understand their role within a firm, how they take decisions, set priorities and benchmark success and failure. 

Topics include: the function of the firm; the role of incentive; the ways in which narrative forces shape decision making, and how market relationships define the managerial culture in ways that can lead to sub-optimal outcomes.",Created by:  IE Business School,"['Taught by:\xa0\xa0 Rolf  Strom-Olsen , Professor']",Rated 4.8 out of 5 of 202 ratings,See all 55 reviews,2018-05-30,"['Home', 'Business', 'Leadership and Management']",Critical Perspectives on Management,https://www.coursera.org/learn/critical-management
Course 5 of 5 in the Academic English: Writing Specialization ,"6 weeks of study, 1-3 hours/week",,Pass all graded assignments to complete the course.,"English, Subtitles: Hindi",,4.7 starsAverage User Rating 4.7See what learners said,"About this course: Welcome to the capstone project for the Academic English: Writing Specialization! This project lets you apply everything you’ve learned and gives you the practice you need for college classes by having you write a research paper.  You'll have several due dates throughout the capstone to help you stay on schedule.

In this capstone project, you will:
 - conduct research on an academic topic of your choice
 - create an outline to plan out your essay
 - write a short annotated bibliography to help you evaluate your sources
 - write a 7-8 page research paper
 - use source material correctly with MLA format","Created by:  University of California, Irvine","['Taught by:\xa0\xa0Tamy Chapman, Instructor, International Programs', 'Taught by:\xa0\xa0Helen Nam, Instructor', 'Taught by:\xa0\xa0Brad Gilpin']",Rated 4.7 out of 5 of 58 ratings,See all 15 reviews,2018-05-30,"['Home', 'Language Learning', 'Learning English']",Project: Writing a Research Paper,https://www.coursera.org/learn/academic-writing-capstone
,,,Pass all graded assignments to complete the course.,English,Beginner,4.5 starsAverage User Rating 4.5See what learners said,"About this course: There are many different ways to approach clients to assess their needs and develop creative campaigns which fulfill your creative desires. Many agencies have established methodology, terminology and processes, and oftentimes, have spent decades or even years developing these processes. However, whether you are a freelancer, designer, illustrator, photographer or marketing director, or perhaps a small business owner, you will be looking to develop a simple process to create campaigns for yourself or your client. 

In this course I am offering you a methodology which you can easily put into practice. Then, as your needs change and grow, you might decide that you want to incorporate other techniques as well.  I hope this course serves as a launchpad for you to go out and win new creative projects as well as make the ones that you are currently working on even better. And most of all, I hope you have FUN! Because remember, if you're not having fun, it's not worth it!",Created by:  IE Business School,"['Taught by:\xa0\xa0Brian Hallett, Associate Professor']",Rated 4.5 out of 5 of 24 ratings,See all 8 reviews,2018-05-30,"['Home', 'Business', 'Marketing']",From Brand to Image: Creating High Impact Campaigns That Tell Brand Stories,https://www.coursera.org/learn/brand-image-high-impact-campaign
Course 4 of 6 in the International Business Essentials Specialization ,"4 weeks of study, 5 hours per week",,Pass all graded assignments to complete the course.,English,,3.6 starsAverage User Rating 3.6See what learners said,"About this course: This course introduces core areas of statistics that will be useful in business and for several MBA modules. It covers a variety of ways to present data, probability, and statistical estimation. You can test your understanding as you progress, while more advanced content is available if you want to push yourself.

This course forms part of a specialisation from the University of London designed to help you develop and build the essential business, academic, and cultural skills necessary to succeed in international business, or in further study. 

If completed successfully, your certificate from this specialisation can also be used as part of the application process for the University of London Global MBA programme, particularly for early career applicants. If you would like more information about the Global MBA, please visit www.londoninternational.ac.uk/mba

This course is endorsed by CMI",Created by:  University of London,"['Taught by:\xa0\xa0George Kapetanios, Professor of Finance and Econometrics']",Rated 3.6 out of 5 of 77 ratings,See all 20 reviews,2018-05-30,"['Home', 'Business', 'Finance']",Statistics for International Business,https://www.coursera.org/learn/statistics-international-business
,"5 weeks of study, 3-5 hours per week","Learners must download R, the free software environment, in order to complete assessments.",Pass all graded assignments to complete the course.,English,Intermediate,4.8 starsAverage User Rating 4.8See what learners said,"About this course: We have all heard the phrase “correlation does not equal causation.”  What, then, does equal causation?  This course aims to answer that question and more!  

Over a period of 5 weeks, you will learn how causal effects are defined, what assumptions about your data and models are necessary, and how to implement and interpret some popular statistical methods.  Learners will have the opportunity to apply these methods to example data in R (free statistical software environment).

At the end of the course, learners should be able to:
1.  Define causal effects using potential outcomes
2.  Describe the difference between association and causation
3.  Express assumptions with causal graphs
4.  Implement several types of causal inference methods (e.g. matching, instrumental variables, inverse probability of treatment weighting)
5.  Identify which causal assumptions are necessary for each type of statistical method

So join us.... and discover for yourself why modern statistical methods for estimating causal effects are indispensable in so many fields of study!",Created by:  University of Pennsylvania,"['Taught by:\xa0\xa0Jason A. Roy, Ph.D. , Associate Professor of Biostatistics']",Rated 4.8 out of 5 of 66 ratings,See all 25 reviews,2018-05-30,"['Home', 'Data Science', 'Probability and Statistics']",A Crash Course in Causality:  Inferring Causal Effects from Observational Data,https://www.coursera.org/learn/crash-course-in-causality
,,,Pass all graded assignments to complete the course.,"English, Subtitles: Romanian, German",,4.9 starsAverage User Rating 4.9See what learners said,"About this course: Paleontology: Theropod Dinosaurs and the Origin of Birds is a five-lesson course teaching a comprehensive overview of the origins of birds. This course examines the anatomy, diversity, and evolution of theropod dinosaurs in relation to the origin of birds. Students explore various hypotheses for the origin of flight. Watch a preview of the course here: https://uofa.ualberta.ca/courses/paleontology-theropod-dinosaurs",Created by:  University of Alberta,"['Taught by:\xa0\xa0Philip John Currie, Ph.D , Professor and Canada Research Chair, Dinosaur Paleobiology ']",Rated 4.9 out of 5 of 544 ratings,See all 162 reviews,2018-05-30,"['Home', 'Life Sciences', 'Biology']",Paleontology: Theropod Dinosaurs and the Origin of Birds,https://www.coursera.org/learn/theropods-birds
Course 2 of 5 in the Interviewing and Resume Writing in English Specialization ,,,Pass all graded assignments to complete the course.,English,,4.6 starsAverage User Rating 4.6See what learners said,"About this course: The goal of hiring managers is not just to hire people who need a job. It’s to hire people who believe in their organization, its mission and the work that’s involved in the job position. Every hiring manager knows: Hire people to do a job and they’ll work for your money. Hire people who believe in the work and they’ll work for their passion.

And this is not a case of “fake it until you make it.” You have to be genuine about your belief in an organization and its mission. That means you have to have researched the industry, the company, and the position – and be able to show how your goals in life align with the company’s mission. Having done so will shape the impression you convey as a candidate, the way you answer traditional questions, and the way you demonstrate that you’re the right candidate for the job.

This course is the second in a five-course specialization. We recommend that courses #1, #2 and #3 be taken in sequence. Course #4 - on resume and cover letter writing - can be taken in any sequence, while course #5 is the capstone for the specialization as a whole.

This course can be thought of as ""Interviewing I"", while course #3 is ""Interviewing II.""  Course #3 covers more advanced interview formats, including behavioral and situational interviews - along with the special case of telephone screenings.  The logic for including telephone screenings - which happen at the start of the interview process - late in this specialization on interviewing is that those screenings, while happening early in the process, involve all the skills that you'll learn from course #1 through course #3.

As for this course, it will teach you how to:

1.	Do thorough research on a company of your choice.

2.     Prepare for those critical first 3-5 minutes of an interview (when many recruiters say an interview is either won or lost).

3.     Prepare for the all important ""Tell Me About Yourself"" question.

4.     Prepare for traditional interview questions.

5.     Use strategies for handling the salary question.  We don't teach you salary negotiation techniques, but we do teach you  how to avoid putting yourself in a weak negotiation position.

6.	Prepare an elevator speech - all three variations.

7.	Use persuasive speech techniques to present professional accomplishments and qualifications in a manner that conveys benefits to a potential employer.

8.	Use persuasive speech techniques to convince a potential employer of your interest, motivation and preparation for a particular position.

9.	Adapt your nonverbal communication style to the expectations of English-speaking interviewers.","Created by:  University of Maryland, College Park","['Taught by:\xa0\xa0Charles Duquette, Lecturer/Marketing Coordinator', 'Taught by:\xa0\xa0Daniela C. Wagner-Loera, Full-Time Lecturer']",Rated 4.6 out of 5 of 126 ratings,See all 21 reviews,2018-05-30,"['Home', 'Language Learning', 'Learning English']",Successful Interviewing,https://www.coursera.org/learn/successful-interviewing
Course 5 of 5 in the Executive Data Science Specialization ,"1 week of study, 4-6 hours",,Pass all graded assignments to complete the course.,"English, Subtitles: Indonesian, Spanish",,4.6 starsAverage User Rating 4.6See what learners said,"About this course: The Executive Data Science Capstone, the specialization’s culminating project, is an opportunity for people who have completed all four EDS courses to apply what they've learned to a real-world scenario developed in collaboration with Zillow, a data-driven online real estate and rental marketplace, and DataCamp, a web-based platform for data science programming. Your task will be to lead a virtual data science team and make key decisions along the way to demonstrate that you have what it takes to shepherd a complex analysis project from start to finish.  For the final project, you will prepare and submit a presentation, which will be evaluated and graded by your fellow capstone participants.

Course cover image by Luckey_sun. Creative Commons BY-SA https://flic.kr/p/bx1jvU",Created by:  Johns Hopkins University,"['Taught by:\xa0\xa0Jeff Leek, PhD, Associate Professor, Biostatistics', 'Taught by:\xa0\xa0Brian Caffo, PhD, Professor, Biostatistics', 'Taught by:\xa0\xa0Roger D. Peng, PhD, Associate Professor, Biostatistics']",Rated 4.6 out of 5 of 791 ratings,See all 171 reviews,2018-05-30,"['Home', 'Business', 'Leadership and Management']",Executive Data Science Capstone,https://www.coursera.org/learn/executive-data-science-capstone
