Basic Info,Commitment,Hardware Req,How To Pass,Language,Level,User Ratings,description,institutions,instructors,ratings,reviews,scrape_date,subjects,title,url
,3-5 hours/week,,Pass all graded assignments to complete the course.,English,,4.7 starsAverage User Rating 4.7See what learners said,"About this course: This course examines how the idea of ""the modern"" develops at the end of the 18th century in European philosophy and literature, and how being modern (or progressive, or hip) became one of the crucial criteria for understanding and evaluating cultural change. Are we still in modernity, or have we moved beyond the modern to the postmodern?",Created by:  Wesleyan University,['Taught by:\xa0\xa0Michael S. Roth'],Rated 4.7 out of 5 of 228 ratings,See all 52 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'History']",The Modern and the Postmodern (Part 2),https://www.coursera.org/learn/modern-postmodern-2
Course 4 of 5 in the Valuation and Financial Analysis For Startups Specialization ,,,Pass all graded assignments to complete the course.,"English, Subtitles: Korean",Beginner,4.1 starsAverage User Rating 4.1See what learners said,"About this course: In the previous course, you learned financial statement analysis and how to make estimate of future financial status. In this course, you are going to learn capital budgeting. That is, how to make an investment decision. You would like to select the best project among various projects you can take. Then, you need to know the criteria. In this course, you are going to learn investment decision criteria such as NPV and IRR, which are most popular decision rules. Using financial analysis and discounted cash flow method, you can make pro forma financial statement and estimate project cash flows. Then, you apply investment criteria to determine whether to invest or not. After learning how to apply NPV and IRR method to investment decision, you are going to learn how to evaluate NPV estimate and scenario, what-if analyses and break-even analysis. In addition to NPV and IRR, you are going to learn Payback period method and Profitability method to determine whether to invest or not when there is a political risk or capital rationing.",Created by:  Yonsei University,"['Taught by:\xa0\xa0Saeyeul Park, Assistant Professor']",Rated 4.1 out of 5 of 14 ratings,See all 3 reviews,2018-05-30,"['Home', 'Business', 'Finance']",Applying Investment Decision Rules for Startups,https://www.coursera.org/learn/capital-budgeting
,60-100 hours of videos and quizzes,,Pass all graded assignments to complete the course.,English,,4.5 starsAverage User Rating 4.5See what learners said,"About this course: Nanotechnology and nanosensors are broad, interdisciplinary areas that encompass (bio)chemistry, physics, biology, materials science, electrical engineering and more. The present course will provide a survey on some of the fundamental principles behind nanotechnology and nanomaterials and their vital role in novel sensing properties and applications. The course will discuss interesting interdisciplinary scientific and engineering knowledge at the nanoscale to understand fundamental physical differences at the nanosensors. By the end of the course, students will understand the fabrication, characterization, and manipulation of nanomaterials, nanosensors, and how they can be exploited for new applications. Also, students will apply their knowledge of nanotechnology and nanosensors to a topic of personal interest in this course.

----------------
COURSE OBJECTIVES
The course main objective is to enhance critical, creative, and innovative thinking. The course encourages multicultural group work, constructing international 'thinking tanks' for the creation of new ideas. Throughout the course, you will be asked to reflect upon your learning, think ""out of the box"", and suggest creative ideas.   

The course is set to encourage the understanding of:
1. The importance of nanoscale materials for sensing applications.
2. Approaches used for characterizing sensors based nanomaterials.
3. Approaches used for tailoring nanomaterials for a specific sensing application.
4. Metallic and semiconductor nanoparticles.
5. Organic and inorganic nanotubes and nanowires.
6. Optical, mechanical and chemical sensors based on nanomaterials.
7. Hybrid nanomaterial-based sensors.

----------------
We recommend that you read the following supplementary reading materials:
-Jiří Janata, Principles of Chemical Sensors, Springer, 2d Edition (1989).
-Roger George Jackson, Novel Sensors and Sensing, CRC Press (2004).
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _

Teaching Team

About Professor Haick Hossam

Professor Hossam Haick is an expert in the field of nanotechnology, nanosensors, and non-invasive disease diagnosis. Prof. Haick is the recipient of the prestigious Marie Curie Excellence Award, ERC Award, and the FP-7 Health Award. He is also the recipient of more than 42 international honors and prizes for his achievements, including a Knight of the Order of Academic Palms (conferred by the French Government) and the “List of the World’s Top 35 Young Scientists”, and the Discovery Award of the Bill & Melinda Gates. Prof. Haick is the founder and the leader of a European consortium of eight universities and companies for the development of advanced generation of nanosensors for disease diagnosis. He also serves as an associate editor of the two journals and serves as an advisory consultant to the Chemical Abstracts Service (CAS) – the world's authority for chemical information - a senior scientific advisory member of several national and international companies and institutes, and as a scientific evaluator in the European Commission.
Email: hhossam@technion.ac.il  
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 

Course Staff

Meital Bar-Segev, Teaching Assistant: Received her B.A. (Cum Laude) in Chemistry and B.Sc (Cum Laude) in Materials Engineering from the Technion – Israel Institute of Technology (both in 2010). During her studies, she worked in a student position at Tower Semiconductors Ltd. After graduation she worked at Alfred Mann Institute in the Technion (AMIT) as a process development engineer. Currently, she performs her Ph.D. degree (direct track) in the Russell Berrie Nanotechnology Institute (RBNI) of the Technion under the supervision of Prof. Hossam Haick. The research of Meital focuses is the development of electronic skin based on nanoparticles.

Abeer Watted, Teaching Assistant: Received her B.Sc. and M.Sc. in Transportation and Highways Engineering from the Technion.  She is a Ph.D. student at the Faculty of Education in Science and Technology at the Technion, under the supervision of Asst. Prof. Miri Barak. She received a second master degree in Educatu in Science and Technology from the Technion in 2013. Her research focuses on science education and inquiry-based laboratories. Currently, Abeer works as a lecturer at Al-Qasemi Academic College of Education, where she serves also as the head of Civil Engineering Department.

Maya Usher, Teaching Assistant: Received her B.A. and M.A. (Cum Laude) in Communication Studies from Sapir Academic College and Ben Gurion University- Israel (2009; 2013 respectively). Currently, Maya is a PhD. candidate at the Faculty of Education in Science and Technology at the Technion, under the supervision of Asst. Prof. Miri Barak. Her research focuses on examining online collaborative learning in small multicultural groups. 

Muhammad Khatib, Teaching Assistant: Received his B.Sc in Biochemical Engineering from the Technion – Israel Institute of Technology (2015). His final research project, conducted with Prof. Avi Schroeder, dealt with harnessing liposome-based drug delivery systems to applications in precise agriculture. Currently, he performs his Ph.D. (special track) in the Department of Chemical Engineering of the Technion under the supervision of Prof. Hossam Haick, and his research focuses on self-healing devices for monitoring infectious diseases.

Miri Barak, Pedagogical Advisor: Assistant Professor at the Faculty of Education in Science and Technology, Technion- Israel Institute of Technology. She is the Head of the Science and Learning Technologies group and the advisor of graduate students. Her academic activities focus on developing, integrating, and evaluating science education curricula at school and higher education levels. Her studies involve the use of information and communication technologies (ICT), with emphasis on emerging web-2.0 and cloud applications, to foster meaningful learning and high-order thinking.",Created by:  Technion - Israel Institute of Technology,"['Taught by:\xa0\xa0Prof. Hossam Haick, Head of the Laboratory for Nanomaterial-Based Devices (LNBD) and Volatile Biomarkers']",Rated 4.5 out of 5 of 220 ratings,See all 60 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Chemistry']","Nanotechnology and Nanosensors, Part1",https://www.coursera.org/learn/nanotechnology1
,6-8 hours/week,,Pass all graded assignments to complete the course.,English,,,"About this course: Calculus is one of the grandest achievements of human thought, explaining everything from planetary orbits to the optimal size of a city to the periodicity of a heartbeat. This brisk course covers the core ideas of single-variable Calculus with emphases on conceptual understanding and applications. The course is ideal for students beginning in the engineering, physical, and social sciences. Distinguishing features of the course include: 1) the introduction and use of Taylor series and approximations from the beginning; 2) a novel synthesis of discrete and continuous forms of Calculus; 3) an emphasis on the conceptual over the computational; and 4) a clear, dynamic, unified approach.

In this fourth part--part four of five--we cover computing areas and volumes, other geometric applications, physical applications, and averages and mass.  We also introduce probability.",Created by:  University of Pennsylvania,"['Taught by:\xa0\xa0Robert Ghrist,  Professor ']",,,2018-05-30,"['Home', 'Math and Logic']",Calculus: Single Variable Part 4 - Applications,https://www.coursera.org/learn/applications-calculus
Course 5 of 5 in the Fundamentals of Accounting  Specialization ,6 weeks of study. 4-6 hours/week,,Pass all graded assignments to complete the course.,English,Beginner,,"About this course: **You should complete all other courses in the Fundamentals of Accounting Specialization before beginning this course.**

The capstone project will be set in the context of a realistic small-business enterprise, and will require you to think deeply and apply the accounting concepts presented in the other courses in the Fundamentals of Accounting. While navigating the daily operations of the business, you will have an opportunity to consider the accounting implications of the economic events encountered, as well as how these economic events should be communicated to decision makers.

If you enjoy this business course and are interested in an MBA, consider applying to the iMBA, a flexible, fully-accredited online MBA at an incredibly competitive price offered by the University of Illinois. For more information, please see the Resource page in this course and onlinemba.illinois.edu.",Created by:  University of Illinois at Urbana-Champaign,"['Taught by:\xa0\xa0Sharon P. Cox, Ph.D., Lecturer']",Rated 4 out of 5 of 1 ratings,,2018-05-30,"['Home', 'Business', 'Business Essentials']",Fundamentals of Accounting Capstone,https://www.coursera.org/learn/accounting-fundamentals-project
Course 4 of 5 in the Introduction to Discrete Mathematics for Computer Science Specialization ,"4 weeks, 2-5 hours/week",,Pass all graded assignments to complete the course.,English,Beginner,4.6 starsAverage User Rating 4.6See what learners said,"About this course: We all learn numbers from the childhood. Some of us like to count, others hate it, but any person uses numbers everyday to buy things, pay for services, estimated time and necessary resources. People have been wondering about numbers’ properties for thousands of years. And for thousands of years it was more or less just a game that was only interesting for pure mathematicians. Famous 20th century mathematician G.H. Hardy once said “The Theory of Numbers has always been regarded as one of the most obviously useless branches of Pure Mathematics”. Just 30 years after his death, an algorithm for encryption of secret messages was developed using achievements of number theory. It was called RSA after the names of its authors, and its implementation is probably the most frequently used computer program in the word nowadays. Without it, nobody would be able to make secure payments over the internet, or even log in securely to e-mail and other personal services. In this short course, we will make the whole journey from the foundation to RSA in 4 weeks. By the end, you will be able to apply the basics of the number theory to encrypt and decrypt messages, and to break the code if one applies RSA carelessly. You will even pass a cryptographic quest!

As prerequisites we assume only basic math (e.g., we expect you to know what is a square or how to add fractions), basic programming in python (functions, loops, recursion), common sense and curiosity. Our intended audience are all people that work or plan to work in IT, starting from motivated high school students.","Created by:  University of California San Diego, National Research University Higher School of Economics","['Taught by:\xa0\xa0Alexander S. Kulikov, Visiting Professor', 'Taught by:\xa0\xa0Michael Levin, Lecturer', 'Taught by:\xa0\xa0Vladimir Podolskii, Associate Professor']",Rated 4.6 out of 5 of 44 ratings,See all 11 reviews,2018-05-30,"['Home', 'Computer Science', 'Algorithms']",Number Theory and Cryptography,https://www.coursera.org/learn/number-theory-cryptography
Course 5 of 7 in the Global Challenges in Business Specialization ,"4 weeks of study, 4-6 hours/week",,Pass all graded assignments to complete the course.,English,,4.5 starsAverage User Rating 4.5See what learners said,"About this course: Globalization has brought dramatic changes to the marketplace. A proliferation of global brands brings diverse cultures to a consumer population that is also growing culturally diverse. This course enables students to understand how globalization changes consumers at a psychological level, and provides tools for imbuing brands with cultural meanings—creating iconic brands—that can resonate with global consumers. The focus is on understanding that culture exists in the mind (e.g., values and beliefs) as well as in the environment (e.g., objects, brands, and institutions), and that globalization creates multi-cultural spaces in contemporary societies. Consumers can use the cultural meaning of a brand to build their identities (i.e., assimilate the brand cultural symbolism) or reject the brand’s cultural meaning(s) (i.e., exclusionary reactions).

The course will help students identify when assimilation vs. exclusionary reactions are more likely to occur, as well as devise strategies for imbuing brands with cultural meanings that can elevate them to the status of cultural icons. 

Upon successful completion of this course, you will be able to:
•	Understand how globalization impacts the psychological responses of consumers in global markets 
•	Understand what culture is and how it manifests itself 
•	Understand how brands acquire cultural meanings 
•	Predict consumers’ responses to the cultural meanings in brands 
•	Identify strategies to win-over multi-cultural consumers in globalized markets 
•	Learn how to build an iconic brand

This course is part of the iMBA offered by the University of Illinois, a flexible, fully-accredited online MBA at an incredibly competitive price. For more information, please see the Resource page in this course and onlinemba.illinois.edu.",Created by:  University of Illinois at Urbana-Champaign,"['Taught by:\xa0\xa0Carlos J. Torelli, Professor']",Rated 4.5 out of 5 of 25 ratings,See all 3 reviews,2018-05-30,"['Home', 'Business', 'Business Essentials']",Global Impact: Cultural Psychology,https://www.coursera.org/learn/cultural-psychology-globalization
Course 4 of 4 in the Inglés Empresarial Specialization ,"5 weeks of study, 3-5 hours/week",,Pass all graded assignments to complete the course.,"Spanish, Subtitles: English",,4.4 starsAverage User Rating 4.4See what learners said,"About this course: A common necessity among business professionals who are new to an international work environment is the ability to create a plan of action to launch a new product. In this task, one has to communicate with many different departments within a company including finance and marketing. In this capstone project, you will create a plan of action to launch a new product. This plan will include:
·      A project status report
·      A copy of the marketing campaign
·      A basic budget analysis for the project
·      A short presentation for upper management with details on the project’s status
 
This project will give you the opportunity to apply your English skills learned in the courses to develop a useful document for your current job or a document that you could use as an example to demonstrate your new abilities and skills.


Una necesidad común entre los profesionales de negocios quienes son nuevos a un ambiente de trabajo internacional es la habilidad de crear un plan de acción para lanzar un producto nuevo. En esta tarea, uno tiene que comunicarse a través de varios departamentos diferentes dentro de una compañía incluyendo el área de mercadeo y finanzas. En este proyecto final usted creará un plan de acción para lanzar un producto nuevo. Este plan de acción incluirá:
·       un reporte de avance de/del proyecto
·       una copia de la campaña de marketing
·       un análisis de presupuesto básico para el proyecto
·       una presentación corta para la gerencia general con detalles del estado del proyecto
 
Este proyecto le dará la oportunidad de aplicar sus habilidades en inglés aprendidas en los cursos para desarrollar un documento útil en su trabajo actual o un documento que puede usar de ejemplo para demostrar sus nuevas habilidades y capacidades.",Created by:  Arizona State University,"['Taught by:\xa0\xa0Andrea Mürau Haraway, International Educator', 'Taught by:\xa0\xa0Wanda Huber, International Educator', 'Taught by:\xa0\xa0Jenny Young, International Educator']",Rated 4.4 out of 5 of 14 ratings,See all 7 reviews,2018-05-30,"['Home', 'Language Learning', 'Learning English']",Inglés Empresarial: Proyecto Final,https://www.coursera.org/learn/ingles-empresarial-proyecto
Course 4 of 4 in the Pricing Strategy Optimization Specialization ,"4 weeks of study, 4-6 hours/week",,Pass all graded assignments to complete the course.,English,Intermediate,4.5 starsAverage User Rating 4.5See what learners said,"About this course: In this project-centered course, Darden's Ron Wilcox and BCG's Thomas Kohler will walk you through a real-world case, from problem statement to detailed analyses. You'll use all three lenses (cost, customer value, and competition) to recommend an optimal price—and then adjust to market disruptions. Utilizing the concepts, tools and techniques taught in previous Specialization courses—from basic techniques of economics to knowledge of customer segments, willingness to pay, and customer decision making to analysis of market prices, share, and industry dynamics—you will practice setting profit maximizing prices to improve price realization. You'll finish the course with a portfolio-building project that demonstrates your pricing prowess.","Created by:  University of Virginia, BCG","['Taught by:\xa0\xa0Jean Manuel Izaret, Senior Partner and Managing Director,  Leader of BCG’s Global Pricing Practice', 'Taught by:\xa0\xa0Ronald T. Wilcox, NewMarket Corporation Professor of Business Administration & Senior Associate Dean for Degree Programs', 'Taught by:\xa0\xa0Thomas Kohler, Associate Director, Pricing']",Rated 4.5 out of 5 of 43 ratings,See all 7 reviews,2018-05-30,"['Home', 'Business', 'Marketing']",Pricing Strategy in Practice,https://www.coursera.org/learn/uva-darden-bcg-pricing-strategy-practice
,,,Pass all graded assignments to complete the course.,English,,4.7 starsAverage User Rating 4.7See what learners said,"About this course: Have you ever wondered why ceramics are hard and brittle while metals tend to be ductile?  Why some materials conduct heat or electricity while others are insulators?  Why adding just a small amount of carbon to iron results in an alloy that is so much stronger than the base metal?  In this course, you will learn how a material’s properties are determined by the microstructure of the material, which is in turn determined by composition and the processing that the material has undergone.

This is the second of three Coursera courses that mirror the Introduction to Materials Science class that is taken by most engineering undergrads at Georgia Tech.  The aim of the course is to help students better understand the engineering materials that are used in the world around them.  This first section covers the fundamentals of materials science including atomic structure and bonding, crystal structure, atomic and microscopic defects, and noncrystalline materials such as glasses, rubbers, and polymers.",Created by:  Georgia Institute of Technology,"[""Taught by:\xa0\xa0Thomas H. Sanders, Jr., Regents' Professor""]",Rated 4.7 out of 5 of 125 ratings,See all 14 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Mechanical Engineering']",Material Processing,https://www.coursera.org/learn/material-science-engineering
