Basic Info,Commitment,Hardware Req,How To Pass,Language,Level,User Ratings,description,institutions,instructors,ratings,reviews,scrape_date,subjects,title,url
,,,Pass all graded assignments to complete the course.,English,,4.8 starsAverage User Rating 4.8See what learners said,"About this course: This course will help you be a better negotiator. Unlike many negotiation courses, we develop a framework for analyzing and shaping negotiations. This framework will allow you to make principled arguments that persuade others. It will allow you to see beneath the surface of apparent conflicts to uncover the underlying interests. You will leave the course better able to predict, interpret, and shape the behavior of those you face in competitive situations.

In this course, you will have several opportunities to negotiate with other students using case studies based on common situations in business and in life. You can get feedback on your performance and compare what you did to how others approached the same scenario. The cases also provide a setting to discuss a wide-ranging set of topics including preparing for a negotiation, making ultimatums, avoiding regret, expanding the pie, and dealing with someone who has a very different perspective on the world. Advanced topics include negotiating when you have no power, negotiating over email, and the role of gender differences in negotiation. To close out the course, we will hear insights from three negotiation experts: Linda Babcock, Herb Cohen, and John McCall MacBain. Enjoy.",Created by:  Yale University,"['Taught by:\xa0\xa0Barry Nalebuff, Milton Steinbach Professor']","Rated 4.8 out of 5 of 1,136 ratings",See all 301 reviews,2018-05-30,"['Home', 'Business', 'Business Essentials']",Introduction to Negotiation: A Strategic Playbook for Becoming a Principled and Persuasive Negotiator,https://www.coursera.org/learn/negotiation
Course 4 of 6 in the Diseño y Creación de videojuegos Specialization ,,,Pass all graded assignments to complete the course.,"Spanish, Subtitles: English",,3.9 starsAverage User Rating 3.9See what learners said,"About this course: VERSIÓN EN ESPAÑOL

Para todas aquellas personas que han querido saber cómo se creaba un videojuego, en este curso vamos a explicar cómo crear un pequeño motor, uno de los elementos nucleares de cualquier videojuego. El curso persigue comprender su concepto, entender qué es ese núcleo que en terminología inglesa se conoce como 'game engine', Analizaremos no solo su papel, sino qué utilidades debe proporcionar para ser utilizado en un videojuego. Y todo ello, explicando cómo crear un pequeño motor desde cero, que nos permitirá crear un videojuego en DirectX11.

Un curso donde cualquier persona podrá entender los conocimientos básicos sobre el funcionamiento de un motor, y donde las personas con formación en programación aprenderán a crear su propio motor.

El curso está estructurado de tal forma que desde el primer día tengamos resultados en pantalla y cualquier persona pueda seguir el propio curso.

El resultado será un pequeño motor de videojuegos 3D sobre DirectX11, donde crearemos un pequeño videojuego de tipo FPS.


IMPORTANTE
Subtítulos en inglés disponibles.

_________________

ENGLISH VERSION

For those who ever wanted to know how to create a video game, in this course we will explain how to create a small engine, one of the main elements in any video game. This course wants to understand their concept, understand what is this nucleus called 'game engine'. We will analyze their role and which utility it has to provide in aim to be used in a video game. We will do all this by explaining how to create a small engine which will allow us to create a DirectX11 video game.

A course in which anyone will be able to understand the basic knowledges on an engine's functioning, and where people who have studied programming will be able to create their own engine.

This course is structured so that from the first day we have results on screen and anyone can follow them.

IMPORTANT
English subtitles are available for this course.",Created by:  Universitat Autònoma de Barcelona,"['Taught by:\xa0\xa0Enric Martí Gòdia, Associate Professor', 'Taught by:\xa0\xa0Jordi Arnal Montoya, CEO en Kaneda Games y Colaborador docente']",Rated 3.9 out of 5 of 80 ratings,See all 18 reviews,2018-05-30,"['Home', 'Computer Science', 'Design and Product']",Motores gráficos en videojuegos: game engine,https://www.coursera.org/learn/videojuegos-engine
,,,Pass all graded assignments to complete the course.,English,Intermediate,4.8 starsAverage User Rating 4.8See what learners said,"About this course: This course will focus on the interprofessional realtionship of dentistry and medicine. For each session, the medical specialist will present a broad overview of specific disease entity which will be followed by a dental educator discussing the relevant oral manifestations and implications. The final module of each session will be devoted to the interaction between the dental and  other health care professionals.",Created by:  University of Pennsylvania,"['Taught by:\xa0\xa0Dr. Thomas P. Sollecito, Professor and Chairman of Oral Medicine', 'Taught by:\xa0\xa0Dr. Eric Stoopler, Associate Professor of Oral Medicine', 'Taught by:\xa0\xa0Dr. Uri Hangorsky, Associate Dean for Academic Affairs/ Director PASS']",Rated 4.8 out of 5 of 38 ratings,See all 12 reviews,2018-05-30,"['Home', 'Life Sciences', 'Medicine and Healthcare']",The Oral Cavity: Portal to Health and Disease,https://www.coursera.org/learn/oralcavity
Course 2 of 6 in the International Business Essentials Specialization ,"4 weeks of study, 5 hours per week",,Pass all graded assignments to complete the course.,English,,4.6 starsAverage User Rating 4.6See what learners said,"About this course: This course focuses on a range of management techniques. You’ll discover the main skills and competencies of effective leaders, and how to distinguish between management and leadership. The course will cover team dynamics, how to build effective relationships, key motivation theories, and how to use communication to best effect.

This course forms part of a specialisation from the University of London designed to help you develop and build the essential business, academic, and cultural skills necessary to succeed in international business, or in further study. 

If completed successfully, your certificate from this specialisation can also be used as part of the application process for the University of London Global MBA programme, particularly for early career applicants. If you would like more information about the Global MBA, please visit www.londoninternational.ac.uk/mba

This course is endorsed by CMI",Created by:  University of London,"['Taught by:\xa0\xa0David James, Founder and Director, DJ Learning Ltd']",Rated 4.6 out of 5 of 124 ratings,See all 28 reviews,2018-05-30,"['Home', 'Business', 'Leadership and Management']",Management Skills for International Business,https://www.coursera.org/learn/management-skills-international-business
,11 hours of videos and assessments,,Pass all graded assignments to complete the course.,English,,4.7 starsAverage User Rating 4.7See what learners said,About this course: An introduction to key challenges and concepts important to understanding the current status and determinants of global health.,Created by:  Duke University,"['Taught by:\xa0\xa0Dr. David Boyd, Associate Professor of the Practice of Global Health']",Rated 4.7 out of 5 of 304 ratings,See all 70 reviews,2018-05-30,"['Home', 'Life Sciences', 'Medicine and Healthcare']",The Challenges of Global Health,https://www.coursera.org/learn/global-health
,"6 weeks of study, 3-6 hours/week",,Pass all graded assignments to complete the course.,"Spanish, Subtitles: French, Chinese (Simplified), Portuguese (Brazilian), English",Intermediate,5.0 starsAverage User Rating 5.0See what learners said,"About this course: Aprenda los conceptos básicos de la improvisación con Gary Burton, uno de los improvisadores más reconocidos en el mundo del jazz, incluidos los procesos mentales, melódicos y armónicos que contribuyen a las habilidades instintivas que aplica un improvisador cuando realiza un solo.

Si bien a muchas personas les gusta el jazz y entienden que los músicos a veces ""inventan"" las notas que tocan durante una presentación, la mayoría -incluidos los mismos músicos que están aprendiendo a improvisar- no saben con claridad qué procesos específicos se llevan a cabo para que esto suceda. El propósito de este curso es introducir los conceptos básicos de la improvisación moderna y cómo dominar las distintas habilidades musicales y mentales que intervienen. 

El autor del curso Gary Burton codifica un buscado abordaje de la improvisación que constituye el centro del plan de estudios de Berklee College of Music desde hace décadas. Los estudiantes que realicen el curso sabrán qué practicar y cómo practicar los diversos aspectos de la improvisación, además de entender de qué manera el improvisador se comunica espontáneamente con los oyentes a través de sus creaciones musicales.",Created by:  Berklee College of Music,['Taught by:\xa0\xa0Gary Burton'],Rated 5 out of 5 of 5 ratings,See all 2 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'Music and Art']",Improvisación de jazz ,https://www.coursera.org/learn/improvisacion-de-jazz
Course 1 of 5 in the Inspired Leadership Specialization ,"12 hours videos, quizzes, and homework",,Pass all graded assignments to complete the course.,"English, Subtitles: Arabic, French, Ukrainian, Chinese (Simplified), Portuguese (Brazilian), Turkish, Hindi, Kazakh",,4.7 starsAverage User Rating 4.7See what learners said,"About this course: Emotional intelligence, hope, mindfulness, and compassion help a person reverse the damage of chronic stress and build great leadership relationships. The Positive and Negative Emotional Attractors inspire sustained, desired change and learning at many levels.",Created by:  Case Western Reserve University,"['Taught by:\xa0\xa0Richard Boyatzis, Distinguished University Professor, and a Professor in the Departments of Organizational Behavior, Psychology, and Cognitive Science ']",Rated 4.7 out of 5 of 327 ratings,See all 101 reviews,2018-05-30,"['Home', 'Business', 'Leadership and Management']",Inspiring Leadership through Emotional Intelligence,https://www.coursera.org/learn/emotional-intelligence-leadership
,,,Pass all graded assignments to complete the course.,English,,,"About this course: The capstone will integrate the learning acquired from the four courses in the 3D Printing Specialization through a hands-on project. This project will enable you to turn an idea into an object using the knowledge and skills acquired through the other courses. Specifically, you will be guided through a step-by-step process in which you imagine, design, make, and share a 3D printed object. Thus, through this capstone, you will be able to put course concepts into action and utilize the skills that you have acquired throughout the Specialization. In addition, you will be able to obtain an actual 3D print of the object you design at a discounted price through our corporate partners, 3D Hubs and Shapeways.

If you enjoy this business course and are interested in an MBA, consider applying to the iMBA, a flexible, fully-accredited online MBA at an incredibly competitive price offered by the University of Illinois. For more information, please see the Resource page in this course and onlinemba.illinois.edu.",Created by:  University of Illinois at Urbana-Champaign,"['Taught by:\xa0\xa0Jeffrey A. Ginger, Director of the Champaign-Urbana Community Fab Lab']",,,2018-05-30,"['Home', 'Business', 'Entrepreneurship']",3D Printing Capstone,https://www.coursera.org/learn/3d-printing-capstone
Course 5 of 6 in the Software Product Management Specialization ,"4 weeks of study, 1-3 hours/week",,Pass all graded assignments to complete the course.,English,,4.6 starsAverage User Rating 4.6See what learners said,"About this course: This course covers techniques for monitoring your projects in order to align client needs, project plans, and software production. It focuses on metrics and reviews to track and improve project progress and software quality.
 
Upon successful completion of this course, you will be able to:

 - Apply techniques to measure and visualize project progress
 - Integrate Agile review practices to increase project visibility
 - Reflect on lessons learned in software projects through retrospective exercises
 - Improve project and process quality through ongoing measurement",Created by:  University of Alberta,"['Taught by:\xa0\xa0Kenny Wong, Associate Professor']",Rated 4.6 out of 5 of 653 ratings,See all 84 reviews,2018-05-30,"['Home', 'Computer Science', 'Design and Product']",Reviews & Metrics for Software Improvements,https://www.coursera.org/learn/reviews-and-metrics-for-software-improvements
Course 3 of 4 in the Developing Your Musicianship Specialization ,"4 weeks of study, 3-5 hours a week.",You will need recording device to record an .mp3 of your performance.,Pass all graded assignments to complete the course.,English,Intermediate,4.9 starsAverage User Rating 4.9See what learners said,"About this course: After a tremendous response from learners on Coursera, Berklee Online has created a Developing Your Musicianship specialization, and this course is the third course in the series. If you have a general understanding of music theory or if you have completed Developing Your Musicianship I and II, this course will continue to help you understand musical concepts, enabling you to create and perform contemporary music. Taught by Berklee College of Music professor George W. Russell, Jr., the course includes four lessons that delve into an intermediate level of harmony and ear training. 

The course will introduce you to new key signatures, and explore how they are constructed. You will continue to train your ear, learning to differentiate between the various intervals and chords that were explored in Developing Your Musicianship I and II. You will learn how to borrow chords from parallel tonalities (modal interchange), and how to write more common chord progressions.  

The course culminates with an assignment that asks you to compose and perform a composition using popular chord progressions. As with Developing Your Musicianship I and II, this course is designed to share the joy of creating music.",Created by:  Berklee College of Music,"['Taught by:\xa0\xa0George W. Russell, Jr., Professor']",Rated 4.9 out of 5 of 147 ratings,See all 34 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'Music and Art']","Musicianship: Tensions, Harmonic Function, and Modal Interchange",https://www.coursera.org/learn/musicianship-harmony
