Basic Info,Commitment,Hardware Req,How To Pass,Language,Level,User Ratings,description,institutions,instructors,ratings,reviews,scrape_date,subjects,title,url
,12 hours of videos and quizzes,,Pass all graded assignments to complete the course.,"English, Subtitles: Spanish, Chinese (Simplified)",Beginner,4.6 starsAverage User Rating 4.6See what learners said,"About this course: This course provides an overview of Thomas Jefferson's work and perspectives presented by the University of Virginia in partnership with Thomas Jefferson’s Monticello. Together, UVA and Monticello are recognized internationally as a UNESCO World Heritage Site.",Created by:  University of Virginia,"['Taught by:\xa0\xa0Professor Peter S. Onuf, Thomas Jefferson Memorial Foundation Professor, Emeritus']",Rated 4.6 out of 5 of 238 ratings,See all 77 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'History']",Age of Jefferson,https://www.coursera.org/learn/ageofjefferson
Course 2 of 6 in the Cloud Computing Specialization ,"5 weeks of study, 5 - 10 hours/week",,Pass all graded assignments to complete the course.,English,,4.6 starsAverage User Rating 4.6See what learners said,"About this course: Cloud computing systems today, whether open-source or used inside companies, are built using a common set of core techniques, algorithms, and design philosophies – all centered around distributed systems. Learn about such fundamental distributed computing ""concepts"" for cloud computing.
 
Some of these concepts include: clouds, MapReduce, key-value/NoSQL stores, classical distributed algorithms, widely-used distributed algorithms, scalability, trending areas, and much, much more! 
 
Know how these systems work from the inside out. Get your hands dirty using these concepts with provided homework exercises. In the programming assignments, implement some of these concepts in template code (programs) provided in the C++ programming language. Prior experience with C++ is required.
 
The course also features interviews with leading researchers and managers, from both industry and academia.

This course builds on the material covered in the Cloud Computing Concepts, Part 1 course.",Created by:  University of Illinois at Urbana-Champaign,"['Taught by:\xa0\xa0Indranil Gupta, Professor']",Rated 4.6 out of 5 of 152 ratings,See all 32 reviews,2018-05-30,"['Home', 'Computer Science', 'Algorithms']",Cloud Computing Concepts: Part 2,https://www.coursera.org/learn/cloud-computing-2
,,,Pass all graded assignments to complete the course.,English,,4.7 starsAverage User Rating 4.7See what learners said,"About this course: Leaders in business and non-profit organizations increasingly work across national borders and in multi-cultural environments. You may work regularly with customers or suppliers abroad, or be part of a globally dispersed cross-functional team, or an expatriate manager on an international assignment. You may be a member of a global online community, or a development aid worker collaborating with an international network of partner organizations. In all of these contexts, your effectiveness as a leader depends on how well you understand and are able to manage individual and collective behaviors in an intercultural context. 

In this course – together with a team of Bocconi expert faculty and Bocconi alumni – we’ll explore the theory and practice of international and intercultural leadership and organizational behavior. Social science research has revealed systematic ways in which our behavior differs across cultural contexts – enabling us to more effectively work across borders. Insights from psychology, neuroscience, sociology and anthropology, from communication studies and from management scholarship allow us to understand what shapes individual and group decision making, what enhances or weakens team performance, and how we can build and use our social networks. And the shared practical experience of international leaders allows us to identify concrete steps to enhancing intercultural leadership competence, and to be cognizant of common leadership challenges.

Learning about organizational behavior provides a great opportunity to develop your leadership skills and to reflect on your own behavioral tendencies. How do you usually make important decisions? What motivates you and how do you try motivating others? How successfully do you leverage and integrate diverse skills and views in a team? Do you prefer professional relationships with a close-knit group of trusted colleagues, or with a far-flung network of acquaintances from all walks of life?

If you really want to learn how organizations behave and take decisions and at the same time develop leadership skills, then this is the course for you.

We are looking forward to welcoming you and supporting you on this journey of learning and discovery. 

COURSE SYLLABUS
Week 1 - Leadership Acumen. International perspective on leadership, common traps & challenges, and opportunities of intercultural leadership. 
Week 2 - Navigating Culture. Impact of cultural differences on organizations, decoding culture, culture classifications and stereotyping, developing intercultural intelligence. 
Week 3 - Communication. Communication and its impact on leadership identity and relationships, managing communication to improve decision making, steps for developing your intercultural communication skills.
Week 4 - Motivation. Views on individual motivation, cultural differences in motivation, developing motivation and commitment in teams.
Week 5 - Networking. Patterns of interpersonal relationships in/across organizations, strategically developing social networks and social capital, norms for networking across cultures.
Week 6 - Conflict. Effective / defective conflict management approaches, dealing with ethical dilemmas.

Thanks to the participation of our alumni and of the Bocconi Alumni Association, participants will have practical insights on international leadership.

RECOMMENDED BACKGROUND
All are welcome! Some prior exposure to basic issues of organizational behavior (communication, decision making, motivation, etc.) is useful, but not required.",Created by:  Università Bocconi,"['Taught by:\xa0\xa0Franz Wohlgezogen, Assistant Professor']",Rated 4.7 out of 5 of 510 ratings,See all 141 reviews,2018-05-30,"['Home', 'Business', 'Leadership and Management']",International Leadership and Organizational Behavior,https://www.coursera.org/learn/organizational-behavior
Course 1 of 3 in the Managing Major Engineering Projects Specialization ,We suggest that each week of this course will take approximately 5 hours to complete.,Participation in peer review activities require presentation software such as PowerPoint.,Pass all graded assignments to complete the course.,English,Intermediate,5.0 starsAverage User Rating 5.0See what learners said,"About this course: Optimism bias and strategic misinterpretation regularly cause delays to major engineering projects. Learn how to manage large projects by identifying their key characteristics, examining the key factors and risks that affect their performance and exploring methods to counter their impact on the successful delivery of projects.

Looking into examples of best practice, you'll explore the relationship between projects, programmes and portfolios.  You'll also discover the roles performed by the project manager, examine the difficulties associated with quantifying transaction costs in major project management and consider how different management approaches impact on these costs. Using stimulating case studies, you'll evaluate the measures of success and compare and contrast 'project success' versus 'project management success'. In the final week of the course, you'll research and present a contemporary example of a major engineering project from your own country. 

This is the first course in the Managing Major Projects Specialization and first step towards earning degree credit from the University of Leeds. Learners who successfully complete the Specialization will be invited to apply to the enhanced, for-credit Capstone project which will run as a private session on Coursera, and will include live support from tutors. Credit earned by successfully completing the Capstone project can be used directly towards our online MSc in Engineering Management and as evidence of accredited postgraduate study.",Created by:  University of Leeds,"['Taught by:\xa0\xa0Dr Giorgio Locatelli, Lecturer of Infrastructure Procurement and Management ']",Rated 5 out of 5 of 5 ratings,See all reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Mechanical Engineering']",Major Engineering Project Performance,https://www.coursera.org/learn/major-engineering-project-performance
,,,Pass all graded assignments to complete the course.,English,Beginner,4.7 starsAverage User Rating 4.7See what learners said,"About this course: Welcome to Understanding Prostate Cancer. My name is Ken Pienta, Professor of Urology and Oncology at the Johns Hopkins School of Medicine. I have been studying prostate cancer and treating patients with prostate cancer for over 25 years.
Over 1,000,000 men worldwide and 230,000 men in the United States are diagnosed with prostate cancer every year. Three hundred thousand men worldwide and 30,000 men in the US are dying from prostate cancer every year. As people live longer, the incidence of prostate cancer is rising worldwide and prostate cancer continues to be a major health problem. Thanks to years of dedication and commitment to research we’ve made enormous advances in the treatment of prostate cancer, But there is still a lot of work to be done. In this Understanding Prostate Cancer course, I will provide an introduction to the biology of prostate cancer as well as how it is identified and treated at various stages of the disease. 

I've put together this course in order to introduce you to the essentials of prostate cancer.

By the time you finish this course you'll be able to
	Define risk factors for prostate cancer
	Understand current prostate cancer screening guidelines
	Understand prostate cancer staging
	Understand treatments for localized prostate cancer
	Understand treatments for advanced prostate cancer
	Understand treatments to alleviate the symptoms caused by prostate cancer

This Understanding Prostate Cancer Course should be helpful to anyone who wants to develop a deeper understanding of prostate cancer biology and treatment.  It should be useful to students who are interested in a deeper understanding of the science of cancer. It should also be helpful to health care providers, data managers, and educators who wish to develop a better understanding of prostate cancer and how it affects individuals.  The course is not designed for patients seeking treatment guidance. For those of you who might be thinking about a career in cancer research or patient care, I hope this course will inspire you to pursue that path! The course is divided into five modules organized to facilitate learning.

I'm glad that you decided to join this course. I hope that you will develop a basic understanding of prostate cancer. I hope that it will help you in whatever field you work. If you are a student, I hope that what you learn here will help you begin a career in cancer biology research and contribute to the worldwide effort to save lives.",Created by:  Johns Hopkins University,"['Taught by:\xa0\xa0Kenneth J. Pienta, M.D., The Donald S. Coffey Professor of Urology']",Rated 4.7 out of 5 of 92 ratings,See all 21 reviews,2018-05-30,"['Home', 'Life Sciences', 'Medicine and Healthcare']",Understanding Prostate Cancer,https://www.coursera.org/learn/prostate-cancer
,,,Pass all graded assignments to complete the course.,English,Beginner,4.8 starsAverage User Rating 4.8See what learners said,"About this course: This course will highlight the construction and interpretation of the U.S. Constitution through the centuries. You'll learn the history behind the Constitution, cases that formed important precedent, and how changes in interpretation have been dependent on shifts in cultural and political climate as well as the composition of the Supreme Court.

We'll start with an overview of the Constitution where we'll consider questions such as ""Why the Constitution?"" and ""What function does the Constitution serve?"" Next we'll examine how the Constitution and its subsequent interpretation established the powers of the federal, legislative, and judicial branches of government and allocated powers to the states.

Join me as we look at the questions both raised and answered by the Constitution and those that interpret it!

By the end of this course, you should be able to:

- Describe how the structure of the United States government has been shaped by both the text of the Constitution and by subsequent interpretation and practice of political actors in all branches of government

- Illustrate compromises found in the Constitution by citing examples and historic background

- Articulate the importance of key cases such as Marbury v. Madison, McCullough v. Maryland, and Lochner v. New York

- Explain how the outcome of cases is often dependent upon the current cultural and political climate as well as the composition of the court by citing particular cases and important shifts in the court's jurisprudence

- Assess the relative suitability of various approaches to constitutional interpretation and analysis","Created by:  University of California, Irvine","['Taught by:\xa0\xa0Erwin Chemerinsky, Dean and Distinguished Professor of Law, and Raymond Pryke Professor of First Amendment Law']",Rated 4.8 out of 5 of 31 ratings,See all 6 reviews,2018-05-30,"['Home', 'Social Sciences', 'Law']",Chemerinsky on Constitutional Law - The Structure of Government,https://www.coursera.org/learn/chemerinsky-on-constitutional-law-structure-of-government
,,,Pass all graded assignments to complete the course.,English,,4.9 starsAverage User Rating 4.9See what learners said,"About this course: What you’ll achieve:
In this project-centered course* you will build a modern computer system, from the ground up. We’ll divide this fascinating journey into six hands-on projects that will take you from constructing elementary logic gates all the way through creating a fully functioning general purpose computer. In the process, you will learn - in the most direct and constructive way - how computers work, and how they are designed.

What you’ll need:
This is a self-contained course: all the knowledge necessary to succeed in the course and build the computer system will be given as part of the learning experience. Therefore, we assume no previous computer science or engineering knowledge, and all learners are welcome aboard. You will need no physical materials, since you will build the computer on your own PC, using a software-based hardware simulator, just like real computers are designed by computer engineers in the field. The hardware simulator, as well as other software tools, will be supplied freely after you enroll in the course.

Course format:
The course consists of six modules, each comprising a series of video lectures, and a project. You will need about 2-3 hours to watch each module's lectures, and about 5-10 hours to complete each one of the six projects. The course can be completed in six weeks, but you are welcome to take it at your own pace. You can watch a TED talk about this course by Googling ""nand2tetris TED talk"".

*About Project-Centered Courses: Project-centered courses are designed to help you complete a personally meaningful real-world project, with your instructor and a community of learners with similar goals providing guidance and suggestions along the way. By actively applying new concepts as you learn, you’ll master the course content more efficiently; you’ll also get a head start on using the skills you gain to make positive changes in your life and career. When you complete the course, you’ll have a finished project that you’ll be proud to use and share.",Created by:  Hebrew University of Jerusalem,"['Taught by:\xa0\xa0Shimon Schocken, Professor', 'Taught by:\xa0\xa0Noam  Nisan, Professor']","Rated 4.9 out of 5 of 1,010 ratings",See all 313 reviews,2018-05-30,"['Home', 'Computer Science', 'Algorithms']",Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),https://www.coursera.org/learn/build-a-computer
,"6 weeks of study, 4-6 hours/week",You'll need to have a computer with internet access.,Pass all graded assignments to complete the course.,English,Intermediate,4.9 starsAverage User Rating 4.9See what learners said,"About this course: Science is undergoing a data explosion, and astronomy is leading the way. Modern telescopes produce terabytes of data per observation, and the simulations required to model our observable Universe push supercomputers to their limits. To analyse this data scientists need to be able to think computationally to solve problems. In this course you will investigate the challenges of working with large datasets: how to implement algorithms that work; how to use databases to manage your data; and how to learn from your data with machine learning tools. The focus is on practical skills - all the activities will be done in Python 3, a modern programming language used throughout astronomy.

Regardless of whether you’re already a scientist, studying to become one, or just interested in how modern astronomy works ‘under the bonnet’, this course will help you explore astronomy: from planets, to pulsars to black holes.

Course outline:
Week 1: Thinking about data
- Principles of computational thinking
- Discovering pulsars in radio images

Week 2: Big data makes things slow
- How to work out the time complexity of algorithms
- Exploring the black holes at the centres of massive galaxies

Week 3: Querying data using SQL
- How to use databases to analyse your data
- Investigating exoplanets in other solar systems

Week 4: Managing your data
- How to set up databases to manage your data
- Exploring the lifecycle of stars in our Galaxy

Week 5: Learning from data: regression
- Using machine learning tools to investigate your data
- Calculating the redshifts of distant galaxies

Week 6: Learning from data: classification
- Using machine learning tools to classify your data
- Investigating different types of galaxies

Each week will also have an interview with a data-driven astronomy expert.

Note that some knowledge of Python is assumed, including variables, control structures, data structures, functions, and working with files.",Created by:  The University of Sydney,"['Taught by:\xa0\xa0Tara Murphy, Associate Professor', 'Taught by:\xa0\xa0Simon Murphy, Postdoctoral Researcher']",Rated 4.9 out of 5 of 198 ratings,See all 64 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Physics and Astronomy']",Data-driven Astronomy,https://www.coursera.org/learn/data-driven-astronomy
Course 2 of 5 in the U.S. Federal Taxation Specialization ,"8 weeks of study, 6-8 hours/week",,Pass all graded assignments to complete the course.,English,Intermediate,4.9 starsAverage User Rating 4.9See what learners said,"About this course: This course examines the U.S. federal tax system as it relates to property transactions of business owners and shareholders. Topics include cost recovery, such as depreciation, amortization, and depletion; calculation of realized versus recognized gains and losses; evaluation of the potential tax effects of nontaxable exchanges; and the combining, or netting, gains and losses that are different in nature. Assignments facilitate self-discovery of knowledge and development of a variety of professional skills.",Created by:  University of Illinois at Urbana-Champaign,"['Taught by:\xa0\xa0Petro Lisowsky, PhD, CPA, Associate Professor of Accountancy']",Rated 4.9 out of 5 of 19 ratings,See all 6 reviews,2018-05-30,"['Home', 'Business', 'Business Essentials']",Federal Taxation II: Property Transactions of Business Owners and Shareholders,https://www.coursera.org/learn/federal-taxation-business
,,,Pass all graded assignments to complete the course.,English,Beginner,4.7 starsAverage User Rating 4.7See what learners said,"About this course: Welcome to The City and You: Find Your Best Place. I'm excited to have you in the class and look forward to your contributions to the other learners in our community.

This free course will provide the knowledge and  the tools needed to understand what cities do, why they matter, the forces shaping the greatest wave of urbanization in history, and how to pick the right place for you. The course will also help you develop critical thinking skills. We'll accomplish this by providing evidence of the importance of cities, and why and how they matter to you. Then we’ll ask you to apply what you’ve learned in an exercise which will help you assess your own community and find your best place.

 This course is accessible and open to anyone who is interested in learning more about cities and the ways they affect our lives. It is organized around five key modules: (1) Why Cities Matter,  (2) A World of Cities,  (3) The Creative City, (4) The Divided City and the New Urban Crisis, and (5) How to Find the Best Place for You.

 After completing the course, you will be able to:


(1) Identify why cities are the drivers of economic prosperity;
(2) Explain the drivers and implications of fast-growing urbanization worldwide;
(3) Outline the key characteristics of a creative and innovative city;
(4) Describe the social divides and challenges facing cities and the solutions cities are using to address them; and
(5) Recognize the trade-offs of staying in your current city versus moving, and identify the best place for you and your family to live.

Good luck as you get started, and I hope you enjoy the course!",Created by:  University of Toronto,"['Taught by:\xa0\xa0Richard Florida, University Professor and Director of Cities, University of Toronto']",Rated 4.7 out of 5 of 42 ratings,See all 15 reviews,2018-05-30,"['Home', 'Social Sciences', 'Governance and Society']",The City and You: Find Your Best Place,https://www.coursera.org/learn/city-and-you-find-best-place
