Basic Info,Commitment,Hardware Req,How To Pass,Language,Level,User Ratings,description,institutions,instructors,ratings,reviews,scrape_date,subjects,title,url
,"7 weeks of study, 5-6 hours/week",Ability to download apps,Pass all graded assignments to complete the course.,English,Beginner,4.7 starsAverage User Rating 4.7See what learners said,"About this course: Who? 

If you’re an entrepreneur at any stage of your journey, or even an aspiring one, and you need money to start or grow your business, this course is for you. 

What? 

This course will introduce, and help you put to use in your startup, the five models through which your customers can – and will, if you ask them! – fund your business. These five time-tested models have been put to use by entrepreneurial superstars like Michael Dell, Bill Gates, Richard Branson and more. Sadly, though, the five models are rarely talked about and not widely understood. Until now! The five models will be brought to life by the real-world stories of an inspiring collection of incredibly creative entrepreneurs from around the world – including successes and failures – through a series of captivating no-holds-barred interviews with founders and others, and investors, too. 

Why? 

More than two generations ago, the venture capital community – VC’s, business angels, incubators, and others – convinced the entrepreneurial world that writing business plans and raising venture capital constituted the twin centerpieces of entrepreneurial endeavor. They did so for very good reasons: the sometimes astonishing returns they’ve delivered to their investors and the incredibly large and valuable companies their ecosystem has created. But the vast majority of fast growing companies never take any angel or venture funding. Are they onto something that most of today’s entrepreneurial ecosystem has missed? Indeed, should a business angel or VC be seen as the first port of call for getting your nascent entrepreneurial venture off the ground or growing it faster? Perhaps not. 

How? 

You’ll be asked to do a series of exercises – out in the real world – to put your growing toolkit to use in your business or the one you hope to start. Hands-on, practical tools to help your business start and thrive – without venture capital. You’ll join our discussion board of fellow participants, if you like, and learn from others who are putting the tools to work, just as you are. And to suit today’s fast-paced lifestyles, we’ve broken what you’ll get – short lessons, interviews, thought-provoking questions, even some optional things to read – into bite-sized chunks, so you can log in and grab them whenever and wherever you are.

And what else?

If, after checking out and perhaps completing this course, you find your company in a position where seeking venture capital turns out to be the right thing to do next, John Mullins leads an inspiring and hands-on executive education course at London Business School – this one face-to-face – called Financing the Entrepreneurial Business. There, among a room full of investors and entrepreneurs, you’ll study a series of captivating real-world cases and learn everything an entrepreneur – or an investor, for that matter – needs to know to handle the person who sits across the deal table and take an entrepreneurial business from start-up to exit. See https://www.london.edu/education-and-development/executive-education/topic/finance/financing-the-entrepreneurial-business#.WIVY_FyTQ-0 for info.","Created by:  University of London, London Business School","['Taught by:\xa0\xa0John Mullins, Associate Professor of Management Practice']",Rated 4.7 out of 5 of 268 ratings,See all 74 reviews,2018-05-30,"['Home', 'Business', 'Entrepreneurship']",How to Finance and Grow Your Startup – Without VC,https://www.coursera.org/learn/startup-financing-without-vc
Course 5 of 7 in the Bioinformatics Specialization ,,,Pass all graded assignments to complete the course.,English,Beginner,4.0 starsAverage User Rating 4.0See what learners said,"About this course: How do we infer which genes orchestrate various processes in the cell?  How did humans migrate out of Africa and spread around the world? In this class, we will see that these two seemingly different questions can be addressed using similar algorithmic and machine learning techniques arising from the general problem of dividing data points into distinct clusters.

In the first half of the course, we will introduce algorithms for clustering a group of objects into a collection of clusters based on their similarity, a classic problem in data science, and see how these algorithms can be applied to gene expression data.

In the second half of the course, we will introduce another classic tool in data science called principal components analysis that can be used to preprocess multidimensional data before clustering in an effort to greatly reduce the number dimensions without losing much of the ""signal"" in the data.

Finally, you will learn how to apply popular bioinformatics software tools to solve a real problem in clustering.",Created by:  University of California San Diego,"['Taught by:\xa0\xa0Pavel  Pevzner, Professor', 'Taught by:\xa0\xa0Phillip Compeau, Visiting Researcher']",Rated 4 out of 5 of 29 ratings,See all 8 reviews,2018-05-30,"['Home', 'Life Sciences', 'Bioinformatics']",Genomic Data Science and Clustering (Bioinformatics V),https://www.coursera.org/learn/genomic-data
Course 6 of 6 in the Systems Biology and Biotechnology Specialization ,,,Pass all graded assignments to complete the course.,English,,4.8 starsAverage User Rating 4.8See what learners said,"About this course: NOTE: In order to take this course you should have taken and complete the following courses in the Signature Track: Introduction to Systems Biology, Network Analysis in Systems Biology, Dynamical Modeling Methods for Systems Biology, Experimental Methods in SB and Integrated Analysis In Systems Biology",Created by:  Icahn School of Medicine at Mount Sinai,"['Taught by:\xa0\xa0Ravi Iyengar, PhD, Dorothy H. and Lewis Rosenstiel Professor', 'Taught by:\xa0\xa0Iman Tavassoly, MD, PhD']",Rated 4.8 out of 5 of 6 ratings,See all 3 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Research Methods']",Systems Biology and Biotechnology Capstone,https://www.coursera.org/learn/systems-biology-capstone
,"5 weeks of study, 1-3 hours/week",,Pass all graded assignments to complete the course.,English,,4.5 starsAverage User Rating 4.5See what learners said,"About this course: Water management today is faced with new challenges such as climate change or the effects of human activity. Public and private stakeholders who are active in this field must develop new ways to better manage the water cycle ""as a whole"".

The objective of this MOOC is to develop an understanding of the problems related to water management. Firstly, this course will define a resource and, more specifically, the resource of water. It will look at how water is used and the activities associated with it as well as any potential conflicts. The course will look at water management in detail through the analysis of the different types of rights and obligations associated with, for example, the development of a multi-sectorial regulation system or a watershed management approach.

By the end of this course, our aim is to enable you to:
1) Identify the main issues and strategies linked to water resource management
2) Acquire the key reading material needed to understand the many variables (environmental, institutional and political) which affect water and which, in terms of management, may require adjustment.

This course was developed by the Geneva Water Hub. Alongside researchers from the University of Geneva from a range of faculties, researchers from other universities and research centres will be involved in this course. Practitioners who deal daily with the political dimension of water management will also input into the course.

This MOOC is designed for all those interested in the water sector. Prior training is not necessary to follow our program. The findings presented in this course can be easily reapplied to different contexts and to different scales of analysis.

This MOOC is supported by the Geneva Water Hub and the University of Geneva along with the MOOC in « Ecosystem Services: a Method for Sustainable Development » (www.coursera.org/learn/ecosystem-services) and the one in ""International Water Law"" (www.coursera.org/learn/droit-eau). This course is funded by the Global Programme Water Initiatives of the Swiss Agency for Development and Cooperation (SDC).

This course is also available in French : www.coursera.org/learn/gestion-eau",Created by:  University of Geneva,"['Taught by:\xa0\xa0Christian Bréthaut, Dr.', 'Taught by:\xa0\xa0Géraldine Pflieger, Professeure associée']",Rated 4.5 out of 5 of 257 ratings,See all 67 reviews,2018-05-30,"['Home', 'Social Sciences', 'Governance and Society']",Water Resources Management and Policy,https://www.coursera.org/learn/water-management
,"6 weeks of study, 2-4 hours/week",,Pass all graded assignments to complete the course.,English,,4.5 starsAverage User Rating 4.5See what learners said,"About this course: Starting a new business begins with an idea that needs to evolve through experimentation, iteration and interactions with people. This course is for existing and potential entrepreneurs who are looking for guidance and support to make their ‘great idea’ a reality. In addition to reviewing the basic principles of entrepreneurship, this course guides you through the process of actively validating your idea in the market. We encourage you to identify and communicate good opportunities and to create and capture value from these opportunities. By working through the course and completing the activities you’ll learn how to get feedback that systematically tests different parts of your business idea. You will learn how to do this through interacting with potential customers, suppliers, partners and investors outside the course. Along the way, you will also become more confident in pitching your idea. By the end of the course you should have a validated business idea that you can start right away.",Created by:  UNSW Australia (The University of New South Wales),"['Taught by:\xa0\xa0Allya Koesoema, Lecturer', 'Taught by:\xa0\xa0Martin Bliemel, Senior Lecturer']",Rated 4.5 out of 5 of 46 ratings,See all 19 reviews,2018-05-30,"['Home', 'Business', 'Entrepreneurship']",How to Validate your Startup Idea,https://www.coursera.org/learn/startup-idea
Course 5 of 5 in the Functional Programming in Scala Specialization ,"6 weeks, 4-5 hours/week",,Pass all graded assignments to complete the course.,English,,4.4 starsAverage User Rating 4.4See what learners said,"About this course: In the final capstone project you will apply the skills you learned by building a large data-intensive application using real-world data.

You will implement a complete application processing several gigabytes of data. This application will show interactive visualizations of the evolution of temperatures over time all over the world.

The development of such an application will involve:
 — transforming data provided by weather stations into meaningful information like, for instance, the average temperature of each point of the globe over the last ten years ;
 — then, making images from this information by using spatial and linear interpolation techniques ;
 — finally, implementing how the user interface will react to users’ actions.",Created by:  École Polytechnique Fédérale de Lausanne,"['Taught by:\xa0\xa0Dr. Julien Richard-Foy, Computer Scientist']",Rated 4.4 out of 5 of 295 ratings,See all 56 reviews,2018-05-30,"['Home', 'Data Science', 'Data Analysis']",Functional Programming in Scala Capstone,https://www.coursera.org/learn/scala-capstone
Course 2 of 4 in the Market Research Specialization ,"4 weeks of study, 4-7 hours/week",,Pass all graded assignments to complete the course.,English,Intermediate,4.4 starsAverage User Rating 4.4See what learners said,"About this course: In this course, the second in the Market Research Specialization, you will go in-depth with qualitative market research methods, from design to implementation to analysis.

Week 1: Define qualitative research and how it differs from quantitative research. Explore the various qualitative research methods and evaluate when and how to use them for your research project.

Week 2: Design the qualitative instruments necessary for your interviews or focus groups, and plan your recruitment efforts. Write questions and prompts to ask in an interview or focus group. Design a moderator guide and a screening questionnaire to use when recruiting your participants.

Week 3: Recruit participants for your focus group and apply techniques to ensure they show up and participate. Act as a moderator during your focus group and apply strategies to handle various types of situations. Probe responses and engage participants in a group discussion, while collecting qualitative data and keep the discussion moving.

Week 4: Organize and analyze the data you have collected. Transcribe the audio from your focus group or interview and interpret your notes. Write a focus group report that can be presented to your stakeholders and see how this information might relate to your quantitative research.  

Take Qualitative Research as a standalone course or as part of the Market Research Specialization. You should have equivalent experience to completing the first course in this specialization, Research Report: Initiating Research, before taking this course. By completing the second class in the Specialization you will gain the skills needed to succeed in the full program.","Created by:  University of California, Davis","['Taught by:\xa0\xa0Susan Berman, President, Impact Research']",Rated 4.4 out of 5 of 31 ratings,,2018-05-30,"['Home', 'Business', 'Marketing']",Qualitative Research,https://www.coursera.org/learn/qualitative-research
,"6 weeks of study, 5 hours per week",,Pass all graded assignments to complete the course.,English,Beginner,4.7 starsAverage User Rating 4.7See what learners said,"About this course: Using publicly available data from NASA of actual satellite observations of astronomical  x-ray sources, we explore some of the mysteries of the cosmos, including neutron stars, black holes, quasars and supernovae.  We will analyze energy spectra and time series data to understand how these incredible objects work.  We utilize an imaging tool called DS9 to explore the amazing diversity of astronomical observations that have made x-ray astronomy one of the most active and exciting fields of  scientific investigation in the past 50 years.

Each week we will explore a different facet of x-ray astronomy.  Beginning with an introduction to the nature of image formation, we then move on to examples of how our imaging program, DS9,  can aid our understanding of real satellite data.  You will using the actual data that scientists use when doing their work.  Nothing is ""canned"".  You will be able to appreciate the excitement that astronomers felt when they made their important discoveries concerning periodic binary x-ray sources, supernovae and their remnants, and extragalactic sources that have shaped our understanding of cosmology.",Created by:  Rutgers the State University of New Jersey,"['Taught by:\xa0\xa0Dr. Terry A. Matilsky, Professor']",Rated 4.7 out of 5 of 45 ratings,See all 13 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Physics and Astronomy']",Analyzing the Universe,https://www.coursera.org/learn/analyze
,2小时观看视频／每周， 2小时读书和文章／每周,,Pass all graded assignments to complete the course.,"Chinese (Simplified), Subtitles: English",,,"About this course: 宇宙之旅是由不断进步的科学发现和人文科学交织组成的，历史、哲学、艺术、宗教统统都含括在内。

这门课由一系列20个与科学家与环境学家关于宇宙之旅的访谈组成。前10个访谈是与科学家和历史学家的访谈，它们帮助我们深化对宇宙、地球、人类进化过程的理解。后10个访问是与环境学家、教师和艺术家的访谈，它们探索了宇宙奥义和人类社会之间的联系。",Created by:  Yale University,"['Taught by:\xa0\xa0Mary Evelyn Tucker , Senior Lecturer and Senior Research Scholar', 'Taught by:\xa0\xa0John Grim, Senior Lecturer and Senior Research Scholar']",Rated 5 out of 5 of 1 ratings,,2018-05-30,"['Home', 'Physical Science and Engineering', 'Environmental Science and Sustainability']",宇宙之旅：对话 (Journey of the Universe: Weaving Knowledge and Action),https://www.coursera.org/learn/yuzhou-duihua
,1-4 hours/week,,Pass all graded assignments to complete the course.,English,Beginner,4.4 starsAverage User Rating 4.4See what learners said,"About this course: Most of the phenomena in the world around you are, at the fundamental level, based on physics, and much of physics is based on mechanics. Mechanics begins by quantifying motion, and then explaining it in terms of forces, energy and momentum. This allows us to analyse the operation of many familiar phenomena around us, but also the mechanics of planets, stars and galaxies.

This on-demand course is recommended for senior high school and beginning university students and anyone with a curiosity about basic physics. (The survey tells us that it's often used by science teachers, too.) 

The course uses rich multimedia tutorials to present the material: film clips of key experiments, animations and worked example problems, all with a friendly narrator. You'll do a range of interesting practice problems, and in an optional component, you will use your ingenuity to complete at-home experiments using simple, everyday materials.

You will need some high-school mathematics: arithmetic, a little algebra, quadratic equations, and the sine, cosine and tangent functions from trigonometry. The course does not use calculus. However, we do provide a study aid introducing the calculus that would accompany this course if it were taught in a university.

By studying mechanics in this course, you will understand with greater depth many of the wonders around you in everyday life, in technology and in the universe at large. Meanwhile, we think you'll have some fun, too.",Created by:  UNSW Australia (The University of New South Wales),"['Taught by:\xa0\xa0Prof. Joe Wolfe, Professor', 'Taught by:\xa0\xa0Dr Elizabeth  J.  Angstmann, First Year Physics Director', 'Taught by:\xa0\xa0Mr Sebastian Fricke, Teacher and laboratory manager']",Rated 4.4 out of 5 of 149 ratings,See all 33 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Physics and Astronomy']","Mechanics: Motion, Forces, Energy and Gravity, from Particles to Planets",https://www.coursera.org/learn/mechanics-particles-planets
