Basic Info,Commitment,Hardware Req,How To Pass,Language,Level,User Ratings,description,institutions,instructors,ratings,reviews,scrape_date,subjects,title,url
Course 10 of 10 in the Career Success Specialization ,,,Pass all graded assignments to complete the course.,English,,4.5 starsAverage User Rating 4.5See what learners said,"About this course: The purpose of the Capstone Project in the Career Success Specialization is for you to apply the methods and techniques you learned in the series of courses to a personal experience, giving you a way to communicate your value to potential employers. You’ll focus your communication, management, negotiation, problem solving, business writing, time management, finance, entrepreneurship, and project management skills into a single project that demonstrates your career readiness.

Upon completing this course, you will be able to:
1.       Apply the methods, techniques and skills you have learned throughout the Specialization to add value, every day, to your organization by effectively gathering, synthesizing, analyzing and presenting information
2.       Develop and hone your critical thinking skills as you evaluate ideas, concepts, approaches and assumptions to arrive at a practical, yet innovative, solution to an organizational problem
3.       Learn to skillfully use a powerful strategic planning tool
4.       Effectively communicate information, ideas, problems and solutions to senior-level decision makers","Created by:  University of California, Irvine","['Taught by:\xa0\xa0Patricia  Bravo, MBA, SPHR , Instructor, University of California, Irvine Extension', 'Taught by:\xa0\xa0  Dave Nagy, Instructor, University of California, Irvine Extension', 'Taught by:\xa0\xa0Rob Stone, PMP, M.Ed., Instructor, University of California, Irvine Extension', 'Taught by:\xa0\xa0David Standen, MBA, Instructor, University of California, Irvine Extension', 'Taught by:\xa0\xa0Margaret  Meloni,  MBA, PMP, Instructor, University of California, Irvine Extension', 'Taught by:\xa0\xa0Sue Robins, M.S. Ed., Instructor, University of California, Irvine Extension']",Rated 4.5 out of 5 of 61 ratings,See all 11 reviews,2018-05-30,"['Home', 'Business', 'Business Essentials']",Career Success Project,https://www.coursera.org/learn/career-success-capstone
,5 weeks of study with 2 hours of work per week,,Pass all graded assignments to complete the course.,English,Beginner,4.6 starsAverage User Rating 4.6See what learners said,"About this course: THIS COURSE GIVES YOU THE INSIDE TRACK TO A COMPLICATED INDUSTRY. The approach of this course is truly unique in how it approaches and engages learners. It looks at the electric utility industry, which has remained critical to our quality of life, health and comfort from the eyes of numerous industry experts through on-location interviews, compelling visuals, and animation. You will benefit from having the inside track because you see some behind-the-scenes information not covered in news stories, social media or even if we are in the business ourselves. 

EACH WEEK YOU NOT ONLY LEARN WHAT IS CHANGING, BUT WHY. As this industry continues to unfold at an unprecedented pace, you will be armed with knowledge and insights to form informed opinions supporting decisions you will increasingly make for your energy-dependent homes and businesses.

This course kicks off with animated crash course on industry history, highlighting aspects of the structure, governance, and technology that remain today, despite the passage of time. Then, throughout the modules, you will build some basics about how electricity gets to you, who watches over decisions, including setting rates. This information establishes a knowledge foundation so that when we explore some of the most critical topics, like renewable energy, smart grid, battery storage, and you can think about it from a much more analytical and critical viewpoint. 

YOU WILL DEVELOP A FRAMEWORK FOR MAKING SENSE OF THIS INDUSTRY THAT WILL BENEFIT YOU BEYOND THIS COURSE. This industry can get pretty complicated, and this course will help you make more sense of it. Electric Utilities Fundamentals and Future is the course for you whether you’re just curious about the industry or an industry veteran looking to grow – or, thinking about joining the industry. (Hint: now is a good time. You'll learn why in this course.)  No prior education or experience required. You just need a healthy curiosity and an open mind to learn about an industry that I think a lot of us, including myself sometimes, take for granted.",Created by:  University of Colorado System,"['Taught by:\xa0\xa0Melissa Wood, Faculty Member']",Rated 4.6 out of 5 of 76 ratings,See all 33 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Environmental Science and Sustainability']",Electric Utilities Fundamentals and Future,https://www.coursera.org/learn/electric-utilities
Course 1 of 4 in the Web Applications for Everybody Specialization ,8-10 hours per week,"The typical student will use a laptop or desktop computer running MacOX, Windows, or Linux. ",Pass all graded assignments to complete the course.,English,Intermediate,4.8 starsAverage User Rating 4.8See what learners said,"About this course: In this course, you'll explore the basic structure of a web application, and how a web browser interacts with a web server. You'll be introduced to the request/response cycle, including GET/POST/Redirect. You'll also gain an introductory understanding of Hypertext Markup Language (HTML), as well as the basic syntax and data structures of the PHP language, variables, logic, iteration, arrays, error handling, and superglobal variables, among other elements. An introduction to Cascading Style Sheets (CSS) will allow you to style markup for webpages. Lastly, you'll gain the skills and knowledge to install and use an integrated PHP/MySQL environment like XAMPP or MAMP.",Created by:  University of Michigan,"['Taught by:\xa0\xa0Charles Severance, Associate Professor']",Rated 4.8 out of 5 of 378 ratings,See all 82 reviews,2018-05-30,"['Home', 'Computer Science', 'Mobile and Web Development']",Building Web Applications in PHP,https://www.coursera.org/learn/web-applications-php
,,,Pass all graded assignments to complete the course.,English,,4.2 starsAverage User Rating 4.2See what learners said,"About this course: This course gives you an introduction to modeling methods and simulation tools for a wide range of natural phenomena. The different methodologies that will be presented here can be applied to very wide range of topics such as fluid motion, stellar dynamics, population evolution, ... This course does not intend to go deeply into any numerical method or process and does not provide any recipe for the resolution of a particular problem. It is rather a basic guideline towards different methodologies that can be applied to solve any kind of problem and help you pick the one best suited for you.

The assignments of this course will be made as practical as possible in order to allow you to actually create from scratch short programs that will solve simple problems. Although programming will be used extensively in this course we do not require any advanced programming experience in order to complete it.",Created by:  University of Geneva,"['Taught by:\xa0\xa0Bastien Chopard, Full Professor', 'Taught by:\xa0\xa0Jean-Luc Falcone, Research Associate', 'Taught by:\xa0\xa0Jonas Latt, Senior Lecturer', 'Taught by:\xa0\xa0Orestis Malaspinas, Research Associate']",Rated 4.2 out of 5 of 51 ratings,See all 14 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Research Methods']",Simulation and modeling of natural processes,https://www.coursera.org/learn/modeling-simulation-natural-processes
"Course 2 of 3 in the Parallel, Concurrent, and Distributed Programming in Java Specialization ","Four weeks of study, 4-8 hours/week depending on past experience with sequential programming in Java",Access to a computer that can run Java 8 programs for optional course projects,Pass all graded assignments to complete the course.,English,Intermediate,4.5 starsAverage User Rating 4.5See what learners said,"About this course: This course teaches learners (industry professionals and students) the fundamental concepts of concurrent programming in the context of Java 8.   Concurrent programming enables developers to efficiently and correctly mediate the use of shared resources in parallel programs.  By the end of this course, you will learn how to use basic concurrency constructs in Java such as threads, locks, critical sections, atomic variables, isolation, actors, optimistic concurrency and concurrent collections, as well as their theoretical foundations (e.g., progress guarantees, deadlock, livelock, starvation, linearizability).

Why take this course?

•	It is important for you to be aware of the theoretical foundations of concurrency to avoid common but subtle programming errors. 
•	Java 8 has modernized many of the concurrency constructs since the early days of threads and locks.
•	During the course, you will have online access to the instructor and mentors to get individualized answers to your questions posted on the forums.
•	Each of the four modules in the course includes an assigned mini-project that will provide you with the necessary hands-on experience to use the concepts learned in the course on your own, after the course ends.

The desired learning outcomes of this course are as follows:

•	Concurrency theory: progress guarantees, deadlock, livelock, starvation, linearizability
•	Use of threads and structured/unstructured locks in Java
•	Atomic variables and isolation
•	Optimistic concurrency and concurrent collections in Java (e.g., concurrent queues, concurrent  hashmaps)
•	Actor model in Java

Mastery of these concepts will enable you to immediately apply them in the context of concurrent Java programs, and will also help you master other concurrent programming system that you may encounter in the future  (e.g., POSIX threads, .NET threads).",Created by:  Rice University,"['Taught by:\xa0\xa0Vivek Sarkar, Professor']",Rated 4.5 out of 5 of 198 ratings,See all 32 reviews,2018-05-30,"['Home', 'Computer Science', 'Software Development']",Concurrent Programming in Java,https://www.coursera.org/learn/concurrent-programming-in-java
,"7 weeks of study, 1-3 hours/week",,Pass all graded assignments to complete the course.,English,Intermediate,4.7 starsAverage User Rating 4.7See what learners said,"About this course: Evidence forms the basis of modern medicine. Clinical research provides us with this evidence, guiding health professionals towards solutions to problems that they face in daily practice. Transferring existing problems in medical practice to a research setting is a challenging process that requires careful consideration. The practice of clinical epidemiology aims to address this through the application of established approaches for research in human populations, while at all times focussing on the problem at hand from a clinical perspective.

This course teaches the principles and practice of clinical epidemiology, drawing on real problems faced by medical professionals and elaborating on existing examples of clinical research. Medical researchers will lean how to translate real clinical problems into tangible research questions for investigation, gaining insight into some of the most important considerations when designing an epidemiological study along the way. 

Core concepts will be introduced along four key themes: diagnosis, prognosis, treatment and etiology. Followers of this course will develop their understanding of the topics addressed through lectures from experts, peer interaction and review assignments.",Created by:  Utrecht University,"['Taught by:\xa0\xa0Diederick E. Grobbee, Professor', 'Taught by:\xa0\xa0Arno W. Hoes, Professor']",Rated 4.7 out of 5 of 120 ratings,See all 30 reviews,2018-05-30,"['Home', 'Life Sciences', 'Clinical Science']",Clinical Epidemiology,https://www.coursera.org/learn/clinical-epidemiology
,,,Pass all graded assignments to complete the course.,"English, Subtitles: French",Beginner,4.7 starsAverage User Rating 4.7See what learners said,"About this course: This course covers in the chronological order each defining step of an entrepreneurial project. It begins with very personal considerations related to getting to better know yourself better so as to decide if you are ready for the multiple challenges of entrepreneurship. It then deals with creativity in order to provide the right set of tools to find an idea with the right potential to disrupt an existing business. We then discuss how to gather a founding team, how to raise money to initiate the project, and how to deal with day to day cash management. Later in the course, we discuss the art of selling, focusing on business to business sales, and how to measure the product launch phase using cohort analysis. Later on, we discuss the challenges of HR in an entrepreneurial environment, and of recruiting at a point where nobody knows your company. We then describe very practical techniques to initiate the international development of a small company. Last, we cover the exit strategy topic.",Created by:  HEC Paris,"['Taught by:\xa0\xa0Ambroise Huret, Partner at Eleven Strategy & Management ']",Rated 4.7 out of 5 of 80 ratings,See all 11 reviews,2018-05-30,"['Home', 'Business', 'Leadership and Management']",Entrepreneurship Strategy: From Ideation to Exit,https://www.coursera.org/learn/entrepreneurship-strategy
,"5 weeks of study, 1-3 hours/week",,Pass all graded assignments to complete the course.,English,,4.8 starsAverage User Rating 4.8See what learners said,"About this course: What is philosophy?  How does it differ from science, religion, and other modes of human discourse?  This course traces the origins of philosophy in the Western tradition in the thinkers of Ancient Greece.  We begin with the Presocratic natural philosophers who were active in Ionia in the 6th century BCE and are also credited with being the first scientists.  Thales, Anaximander, and Anaximines made bold proposals about the ultimate constituents of reality, while Heraclitus insisted that there is an underlying order to the changing world.  Parmenides of Elea formulated a powerful objection to all these proposals, while later Greek theorists (such as Anaxagoras and the atomist Democritus) attempted to answer that objection.  In fifth-century Athens, Socrates insisted on the importance of the fundamental ethical question—“How shall I live?”—and his pupil, Plato, and Plato’s pupil, Aristotle, developed elaborate philosophical systems to explain the nature of reality, knowledge, and human happiness.  After the death of Aristotle, in the Hellenistic period, Epicureans and Stoics developed and transformed that earlier tradition.  We will study the major doctrines of all these thinkers.  Part I will cover Plato and his predecessors.  Part II will cover Aristotle and his successors.",Created by:  University of Pennsylvania,"['Taught by:\xa0\xa0Susan Sauvé Meyer, Professor']",Rated 4.8 out of 5 of 375 ratings,See all 80 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'Philosophy']",Ancient Philosophy: Aristotle and His Successors,https://www.coursera.org/learn/aristotle
Course 5 of 5 in the Financial Markets and Investment Strategy Specialization ,,,Pass all graded assignments to complete the course.,English,Beginner,4.3 starsAverage User Rating 4.3See what learners said,"About this course: In the Capstone project, you have to design an investment plan for an individual at three different stages of his life. Depending on the stage of his life the individuals biases, risk preferences and wealth requirements change. You have to keep in mind all of these and design an appropriate investment plan for each stage of his life. You will use the concepts learned in the 4 courses to achieve this target. You should consider different assets and different markets to achieve the investors goals by building an optimal portfolio which matches his profile. In the end you should also evaluate the performance of his portfolio.",Created by:  Indian School of Business,"['Taught by:\xa0\xa0Ramabhadran Thirumalai, Assistant Professor']",Rated 4.3 out of 5 of 4 ratings,See all reviews,2018-05-30,"['Home', 'Business', 'Finance']",Financial Markets and Investment Strategy Capstone,https://www.coursera.org/learn/investment-strategy-capstone
Course 9 of 9 in the Digital Manufacturing & Design Technology  Specialization ,"5 weeks of study, 3 ½ hours per week",,Pass all graded assignments to complete the course.,English,Beginner,4.3 starsAverage User Rating 4.3See what learners said,"About this course: Learners will create a roadmap to achieve their own personal goals related to the digital manufacturing and design (DM&D) profession, which will help them leverage relevant opportunities. The culminating project provides a tangible element to include in their professional portfolios that showcases their knowledge of Industry 4.0.

This project is part of the Digital Manufacturing and Design Technology specialization that explores the many facets of manufacturing’s “Fourth Revolution,”  aka Industry 4.0. To learn more about the specialization and its courses, please watch the overview video by copying and pasting the following link into your web browser: https://youtu.be/wETK1O9c-CA","Created by:  University at Buffalo, The State University of New York","['Taught by:\xa0\xa0Amy Moore, Project Manager & Act-Authorized Job Profiler']",Rated 4.3 out of 5 of 11 ratings,See all 2 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Mechanical Engineering']",Roadmap to Success in Digital Manufacturing & Design ,https://www.coursera.org/learn/roadmap-success-digital-manufacturing-design
