Basic Info,Commitment,Hardware Req,How To Pass,Language,Level,User Ratings,description,institutions,instructors,ratings,reviews,scrape_date,subjects,title,url
,,,Pass all graded assignments to complete the course.,"English, Subtitles: Romanian",Beginner,4.5 starsAverage User Rating 4.5See what learners said,"About this course: Magical thought has always attracted human imagination. In this course we will introduce you to the Middle Ages through a wide conception of magic. Students will have an approach to medieval culture, beliefs and practices from the perspective of History and History of Science. Popular magic, as well as learned magic (alchemy, geomancy and necromancy) will be addressed. Moreover, we will also deal with how eastern practices and texts influenced western culture. In July 2016, the course will contain a brand-new module devoted to astrology. Magic in the Middle Ages offers a captivating overview of medieval society and promotes reflection about certain stereotypes associated with this period.

At the end of the course, the students:

a) will have overcome the usual prejudices about the Middle Ages, 
b) will be able to analyze historical documentation from the Middle Ages and recognize the most common patterns of juridical documents regarding witchcraft, and 
c) will be capable of distinguishing between popular magic and the magic of the learned people; will have a notion of which spiritual practices were allowed in medieval Europe and which ones were related to the devil, and will be aware of the link between a cultural product and the society that produced it.

This course is taught in English, although subtitles in English, Catalan and Spanish will also be provided.

COURSE SYLLABUS

Week 1. Introduction to medieval magic (Pau Castell).

Week 2. Magic & Heresy (Delfi I. Nieto-Isabel).

Week 3. From Magic to Witchcraft (Pau Castell).

Week 4. Magic in Islam (Godefroid de Callataÿ and Sébastien Moureau).

Week 5. Astrology & Geomancy (Theo Loinaz, Delfi I. Nieto-Isabel, Godefroid de Callataÿ and Blanca Villuendas).

© Gemma Pellissa Prades (coord.), Delfi I. Nieto-Isabel and Joana Palau Mumany
Magic in the Middle Ages by Gemma Pellissa Prades (coord.), Delfi I. Nieto-Isabel and Joana Palau Mumany is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License.",Created by:  Universitat de Barcelona,"['Taught by:\xa0\xa0Godefroid de Callataÿ - University of Louvain, Professor', 'Taught by:\xa0\xa0Dr Pau Castell Granados, Research and Teaching Scholar at University of Barcelona', 'Taught by:\xa0\xa0Sébastien Moureau - University of Louvain, Chargé de recherches du F.R.S.-FNRS', 'Taught by:\xa0\xa0Dr Gemma Pellissa Prades, Visiting Postdoctoral Fellow', 'Taught by:\xa0\xa0Delfi I. Nieto-Isabel, BSc, BA, MA', 'Taught by:\xa0\xa0Blanca Villuendas, PhD Candidate']",Rated 4.5 out of 5 of 611 ratings,See all 168 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'History']",Magic in the Middle Ages,https://www.coursera.org/learn/magic-middle-ages
Course 2 of 4 in the Strategic Management and Innovation Specialization ,,,Pass all graded assignments to complete the course.,"English, Subtitles: Romanian",,4.5 starsAverage User Rating 4.5See what learners said,"About this course: The purpose of this course is to present, analyze and discuss the different facets of business strategy formulation. Emphasizing that strategy can be seen as a unified theme that provides coherence and direction to the actions and decisions of a firm, we will cover a variety of business strategy topics concerned with firm positioning in the context of different markets, industries and locations.

At the end of the course, you will be able to:
- Identify why a strong strategy is essential for the future business success
- Formulate a business strategy that suits the needs and visions of your organization
- Explain why managers too often formulate sub-optimal strategies
- Extrapolate measures to optimize current business strategies

Workload: 2-4 hours  per week.",Created by:  Copenhagen Business School,"['Taught by:\xa0\xa0Marcus Møller Larsen, Assistant Professor, Strategic Management and Globalization']",Rated 4.5 out of 5 of 779 ratings,See all 137 reviews,2018-05-30,"['Home', 'Business', 'Business Strategy']",Strategy Formulation,https://www.coursera.org/learn/strategy-formulation
,2 hours,,Pass all graded assignments to complete the course.,English,,4.7 starsAverage User Rating 4.7See what learners said,"About this course: Welcome to Acute and Chronic Rhinosinusitis: A Comprehensive Review

This course, offered by the Department of Otolaryngology – Head and Neck Surgery at the Icahn School of Medicine at Mount Sinai, is designed to inform primary care physicians and general otolaryngologists, as well as nurses, physician assistants and medical assistants, about the differences between acute and chronic rhinosinusitis and how to distinguish and treat them. It is also applicable to individuals who wish to broaden their knowledge and vernacular about this disease process, especially those who may suffer from this condition. The course has been divided into four modules, each of which is followed by multiple choice questions to help attendees further understand this condition: 

Week 1 - CME Information, Accreditation and Introduction
Week 2 - Module 1: Normal Sinus Anatomy and Function (15 min. + quiz)
Week 3 - Module 2: Acute Rhinosinusitis: Diagnosis and Treatment (17 min. + quiz)
Week 4 - Module 3: Chronic Rhinoinusitis: Diagnosis and Treatment (18 min. + quiz)
Week 5 - Module 4: The Role of Surgery for Sinusitis and Activity Evaluation (36 min. + 2 quizzes)

The primary objective of this course is to provide physicians with a thorough understanding of how to better diagnose and treat patients who suffer from acute and chronic rhinosinusitis.

Those participating in this course have the option to receive CME credit.
Please review the CME Information and Accreditation prior to proceeding with the course modules.

Release Date: January 16, 2018
Expiration Date: January 16, 2020
Estimated Time to Complete: One Hour and Forty Five Minutes
CME Fee: $30.00
CME Credits Offered: 1.75

CME Reviewer: Marita S. Teng, MD

For physicians who are interested in earning CME credits and other allied health professions who wish to receive a Verification of Attendance certificate, you must:

a.	Complete Signature Track (details to follow after enrolling in this course)
b.	Complete registration process through the Icahn School of Medicine at Mount Sinai, CME Office using the following link: 
http://bit.ly/Acute_Chronic
(You will be required to pay an additional non-refundable fee of $30.00 in addition to the $49.00 fee for signature track.)

To obtain your CME/CE certificate: Email an attached copy of your Verified Certificate from Coursera to the CME office at the Icahn School of Medicine at cme@mssm.edu and request your CME certificate. Please make sure the subject line reads: Coursera CME

Technical Design and Development
Lynette Bobbitt
Lisa Chase
Jill Gregory
Paul Lawrence
Charles Psarreas
Rory Sacks",Created by:  Icahn School of Medicine at Mount Sinai,"['Taught by:\xa0\xa0Satish Govindaraj, MD, Associate Professor of Otolaryngology']",Rated 4.7 out of 5 of 290 ratings,See all 71 reviews,2018-05-30,"['Home', 'Life Sciences', 'Medicine and Healthcare']",Acute and Chronic Rhinosinusitis: A Comprehensive Review,https://www.coursera.org/learn/icahn-school-of-medicine-at-mount-sinai-acute-and-chronic-rhinosinusitis
Course 2 of 4 in the Learn English: Advanced Grammar and Punctuation Specialization ,4-5 hours/week for 4 weeks,,Pass all graded assignments to complete the course.,English,Intermediate,4.8 starsAverage User Rating 4.8See what learners said,"About this course: This is the second course in the Learn English: Advanced Grammar and Punctuation specialty. In this course, you will learn about a lot of different ways to join ideas to make more complex and interesting sentences. You'll learn about two types of conjunctions, many other types of connectives, and adverb clauses. You'll also learn about how to punctuate all of these expressions and the types of sentences they create. All of this is grammar you must know to have a high fluency in English.

Please note that the free version of this class gives you access to all of the instructional videos and handouts. The peer feedback and quizzes are only available in the paid version.","Created by:  University of California, Irvine","['Taught by:\xa0\xa0Tamy Chapman, Instructor, International Programs', 'Taught by:\xa0\xa0Emily Ellis, Instructor, International Programs', 'Taught by:\xa0\xa0Brad Gilpin']",Rated 4.8 out of 5 of 116 ratings,See all 28 reviews,2018-05-30,"['Home', 'Language Learning', 'Learning English']","Conjunctions, Connectives, and Adverb Clauses",https://www.coursera.org/learn/conjunctions-connectives-adverb-clauses
,"7-10 hours of study, 10 hours of active project work",,Pass all graded assignments to complete the course.,"English, Subtitles: Portuguese (Brazilian)",,4.3 starsAverage User Rating 4.3See what learners said,"About this course: What you will achieve:
In this project-based course, you will outline a complete scientific paper, choose an appropriate journal to which you'll submit the finished paper for publication, and prepare a checklist that will allow you to independently judge whether your paper is ready to submit.

What you'll need to get started:
This course is designed for students who have previous experience with academic research - you should be eager to adapt our writing and publishing advice to an existing personal project. If you just finished your graduate dissertation, just began your PhD, or are at a different stage of your academic journey or career and just want to publish your work, this course is for you. 

*About Project-Centered Courses: 
Project-Centered Courses are designed to help you complete a personally meaningful real-world project, with your instructor and a community of learners with similar goals providing guidance and suggestions along the way. By actively applying new concepts as you learn, you’ll master the course content more efficiently; you’ll also get a head start on using the skills you gain to make positive changes in your life and career. When you complete the course, you’ll have a finished project that you’ll be proud to use and share.",Created by:  École Polytechnique,"['Taught by:\xa0\xa0Mathis Plapp, Assistant Professor']",Rated 4.3 out of 5 of 299 ratings,See all 89 reviews,2018-05-30,"['Home', 'Social Sciences', 'Education']",How to Write and Publish a Scientific Paper (Project-Centered Course),https://www.coursera.org/learn/how-to-write-a-scientific-paper
,"5 weeks of study, 5 hours/week",,Pass all graded assignments to complete the course.,English,Intermediate,4.2 starsAverage User Rating 4.2See what learners said,"About this course: This introductory course is developed for high level business people (and those on their way) who want a broad understanding of new Information Technologies and understand their potential for business functions (e.g. marketing, supply change management, finance). This is not a course for people looking for guidance on how to become a deep technical expert or implement these technologies.  
From Blockchain over Artificial Intelligence to Virtual Reality technologies: This course will empower business leaders to embrace the concepts and bring the state of the art information technologies into their organizations to improve client and customer engagement and ultimately the bottom line of their businesses. Instead of digital disruption, the new technologies and management methods will become the foundation of a Digital Transformation journey for better customer relationship management and client satisfaction.  
The content is structured in a way that promotes discussions on challenges that business management and marketing functions face due to the rise of new technologies such blockchain, cryptocurrencies, internet of things (IoT), virtual, mixed and augmented reality (VR/AR), artificial intelligence (AI) and big data.  This course will use case studies to explore frameworks, tools, and strategies that are already proven in the real world and prepare ourselves and our organizations to have the tools needed to succeed in a fast and changing world. This course is not a deep technical curriculum, but based on thousands of hours helping (often C-level) executives to grasp the technologies' potential in their own areas of expertise.

This course is available in English.",Created by:  Rutgers the State University of New Jersey,"['Taught by:\xa0\xa0Mark Mueller-Eberstein, Dipl. Kfm., Instructor of Professional Practice - Faculty']",Rated 4.2 out of 5 of 41 ratings,See all 12 reviews,2018-05-30,"['Home', 'Business', 'Marketing']",New Technologies for Business Leaders,https://www.coursera.org/learn/new-technologies-business-leaders
,,,Pass all graded assignments to complete the course.,"English, Subtitles: Chinese (Simplified), Vietnamese, Dutch, Turkish, Hebrew, Spanish, Romanian",,4.6 starsAverage User Rating 4.6See what learners said,"About this course: This course will introduce you to some of the main areas of research in contemporary philosophy. Each module a different philosopher will talk you through some of the most important questions and issues in their area of expertise. We’ll begin by trying to understand what philosophy is – what are its characteristic aims and methods, and how does it differ from other subjects? Then we’ll spend the rest of the course gaining an introductory overview of several different areas of philosophy. 

Topics you’ll learn about will include: 

Epistemology, where we’ll consider what our knowledge of the world and ourselves consists in, and how we come to have it;

Philosophy of science, where we’ll investigate foundational conceptual issues in scientific research and practice;

Philosophy of Mind, where we’ll ask questions about what it means for something to have a mind, and how minds should be understood and explained;

Political Philosophy, where we'll investigate whether we have an obligation to obey the law;

Moral Philosophy, where we’ll attempt to understand the nature of our moral judgements and reactions – whether they aim at some objective moral truth, or are mere personal or cultural preferences, and;

Metaphysics, where we’ll think through some fundamental conceptual questions about free will and the nature of reality.

The development of this MOOC has been led by the University of Edinburgh's Eidyn research centre.

To accompany 'Introduction to Philosophy', we are pleased to announce a tie-in book from Routledge entitled 'Philosophy for Everyone'. This course companion to the 'Introduction to Philosophy' course was written by the Edinburgh Philosophy team expressly with the needs of MOOC students in mind. 'Philosophy for Everyone' contains clear and user-friendly chapters, chapter summaries, glossary, study questions, suggestions for further reading and guides to online resources. Please click ""Start Here"" and navigate to the ""Optional Reading"" page for more information.",Created by:  The University of Edinburgh,"['Taught by:\xa0\xa0Dr.  Dave Ward, Lecturer in Philosophy', 'Taught by:\xa0\xa0Professor Duncan Pritchard, Professor of Philosophy', 'Taught by:\xa0\xa0 Professor Michela Massimi, Full Professor', 'Taught by:\xa0\xa0Dr. Suilin Lavelle, Lecturer in Philosophy', 'Taught by:\xa0\xa0Dr. Matthew Chrisman, Reader in Philosophy', 'Taught by:\xa0\xa0Dr. Allan Hazlett', 'Taught by:\xa0\xa0Dr. Alasdair Richmond, Dr.', 'Taught by:\xa0\xa0Guy Fletcher, Lecturer', 'Taught by:\xa0\xa0Elinor Mason, Senior Lecturer']","Rated 4.6 out of 5 of 2,878 ratings",See all 679 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'Philosophy']",Introduction to Philosophy,https://www.coursera.org/learn/philosophy
Course 1 of 5 in the Cisco Networking Basics Specialization ,The estimated workload is 4 weeks of study.  Each week is approximately 2.5 to 4 hours of content.,A Windows 10 machine with Internet access and the simulation tool Cisco Packet Tracer ,Pass all graded assignments to complete the course.,English,Beginner,4.7 starsAverage User Rating 4.7See what learners said,"About this course: Welcome to the first of five courses in the Cisco Networking Basics Specialization.

This course is developed by the Cisco Networking Academy. Cisco Networking Academy is an IT skills and career building program that connects millions of students, educators, and employers worldwide. Cisco partners with learning institutions worldwide to deliver technical training and problem-solving experiences to individuals studying networking, security, and IoT technologies. We've helped more than 6 million people prepare for IT careers since 1997.

Have you ever wondered how you are able to open a web page from a server that is located in another country or how you are able to send documents and videos to the intended recipient without it going to the wrong device? In this course, you will be introduced to the fundamentals concepts of computer networking. More importantly, by the end of this course, you will understand how data travels in your home network.

At the end of this course, you will be able to:

1. Explain how data networks work.
2. Define basic data networking terms.
3. Explain what is needed for devices to have network connectivity or Internet access.
4. Use the Cisco Packet Tracer simulation and modeling tool to build and test a small data network.
5. Identify the devices and component on your home network.
6. Build a simple peer-to-peer network.",Created by:  Cisco,"['Taught by:\xa0\xa0Telethia Willis, Cisco Networking Learning & Development']",Rated 4.7 out of 5 of 418 ratings,See all 105 reviews,2018-05-30,"['Home', 'Information Technology', 'Networking']",Internet Connection: How to Get Online?,https://www.coursera.org/learn/internet-connection-how-to-get-online
Course 2 of 7 in the Fundamentals of Computing Specialization ,"4 weeks of study, 7-10 hours/week",,Pass all graded assignments to complete the course.,"English, Subtitles: Turkish, Chinese (Simplified)",Beginner,4.9 starsAverage User Rating 4.9See what learners said,"About this course: This two-part course is designed to help students with very little or no computing background learn the basics of building simple interactive applications. Our language of choice, Python, is an easy-to learn, high-level computer language that is used in many of the computational courses offered on Coursera. To make learning Python easy, we have developed a new browser-based programming environment that makes developing interactive applications in Python simple. These applications will involve windows whose contents are graphical and respond to buttons, the keyboard and the mouse.

In part 2 of this course, we will introduce more elements of programming (such as list, dictionaries, and loops) and then use these elements to create games such as Blackjack.  Part 1 of this class will culminate in building a version of the classic arcade game ""Asteroids"".  Upon completing this course, you will be able to write small, but interesting Python programs.  The next course in the specialization will begin to introduce a more principled approach to writing programs and solving computational problems that will allow you to write larger and more complex programs.",Created by:  Rice University,"['Taught by:\xa0\xa0Joe Warren, Professor', 'Taught by:\xa0\xa0Scott Rixner, Professor', 'Taught by:\xa0\xa0John Greiner, Lecturer', 'Taught by:\xa0\xa0Stephen Wong, Lecturer']",Rated 4.9 out of 5 of 635 ratings,See all 154 reviews,2018-05-30,"['Home', 'Computer Science', 'Software Development']",An Introduction to Interactive Programming in Python (Part 2),https://www.coursera.org/learn/interactive-python-2
Course 2 of 7 in the Digital Marketing Specialization ,"4 weeks of study, 8-10 hours/week",,Pass all graded assignments to complete the course.,English,,4.5 starsAverage User Rating 4.5See what learners said,"About this course: Learn the introductory theory and strategy behind marketing analytics that provides marketers with the foundation needed to apply data analytics to real-world challenges they confront daily in their professional lives.

This course is part of the iMBA offered by the University of Illinois, a flexible, fully-accredited online MBA at an incredibly competitive price. For more information, please see the Resource page in this course and onlinemba.illinois.edu.",Created by:  University of Illinois at Urbana-Champaign,"['Taught by:\xa0\xa0Kevin Hartman, Visiting Professor & Head of Analytics at Google']","Rated 4.5 out of 5 of 1,973 ratings",See all 410 reviews,2018-05-30,"['Home', 'Business', 'Marketing']",Digital Analytics for Marketing Professionals: Marketing Analytics in Theory,https://www.coursera.org/learn/marketing-analytics
