Basic Info,Commitment,Hardware Req,How To Pass,Language,Level,User Ratings,description,institutions,instructors,ratings,reviews,scrape_date,subjects,title,url
,,,Pass all graded assignments to complete the course.,English,,,"About this course: Discover what shapes how we talk about schools today by exploring the history of U.S. education reform. Engage with the main actors, key decisions, and major turning points in this history. See how social forces drive reform. Learn about how the critical tensions embedded in U.S. education policy and practice apply to schools nationally, globally— and where you live.",Created by:  University of Pennsylvania,"['Taught by:\xa0\xa0Dr. John L. Puckett, Professor of Education', 'Taught by:\xa0\xa0Dr. Michael Charles Johanek, Senior Fellow']",,,2018-05-30,"['Home', 'Arts and Humanities', 'History']","American Education Reform: History, Policy, Practice",https://www.coursera.org/learn/edref
Course 5 of 7 in the Digital Marketing Specialization ,"4 weeks of study, 8-10 hours/week",,Pass all graded assignments to complete the course.,English,,4.2 starsAverage User Rating 4.2See what learners said,"About this course: The proliferation of digital technology gives businesses a diverse new set of tools to reach, engage, monitor, and respond to consumers to an unprecedented degree. The aggregated and voluminous digital data can also be leveraged to better target specific consumer segments. Following the Digital Marketing Channels: The Landscape, this course aims to give you a deeper understanding of core processes of planning a digital marketing campaign and the role of various digital channels in an integrated marketing communication.",Created by:  University of Illinois at Urbana-Champaign,"['Taught by:\xa0\xa0Rhiannon Clifton, Program Director']",Rated 4.2 out of 5 of 818 ratings,See all 142 reviews,2018-05-30,"['Home', 'Business', 'Marketing']",Digital Marketing Channels: Planning,https://www.coursera.org/learn/marketing-plan
Course 5 of 5 in the The Teacher and Social and Emotional Learning (SEL) Specialization ,4-9 hours/week,Consistent Internet access with FireFox browser and Speakers,Pass all graded assignments to complete the course.,English,Advanced,4.0 starsAverage User Rating 4.0See what learners said,"About this course: In this course the instructors (Randy Testa, Ben Kirshner, Emily Price, and Dan Liston) have designed two culminating projects for the Coursera Specialization entitled – “The Teacher and SEL”.  The two options include: “A Teacher Implementation Plan”, and “The Cinema, SEL, and the Classroom”.

This course is a part of the 5-course Specialization “The Teacher and Social Emotional Learning (SEL)”. Interested in earning 3 university credits from the University of Colorado-Boulder for this specialization??  If so check out ""How you can earn 3 university credits from  the University of Colorado-Boulder for this specialization"" reading in the first module of this course  for additional information.

We want to note that the courses in this Specialization were designed with a three-credit university course load in mind.  As a participant you may notice a bit more reading content and a little less video/lecture content.  Completing and passing the SEL Specialization allows the participant to apply for 3 graduate credits toward teacher re-certification and professional enhancement. We want to ensure the quality and high standards of a University of Colorado learning experience.

Interested in earning 3 graduate credits from the University of Colorado-Boulder for The Teacher and Social Emotional Learning (SEL) Specialization?  Check out ""How you can earn 3 university credits from the University of Colorado-Boulder for this specialization"" reading in the first week of this course for more information.",Created by:  University of Colorado Boulder,"['Taught by:\xa0\xa0Dan Liston, Professor', 'Taught by:\xa0\xa0Randy Testa, Associate Director PreK-16 Programs', 'Taught by:\xa0\xa0Ben Kirshner, Professor of Learning Sciences and Human Development', 'Taught by:\xa0\xa0Emily Claire Price, Instructor']",Rated 4 out of 5 of 2 ratings,See all reviews,2018-05-30,"['Home', 'Social Sciences', 'Education']",SEL Capstone,https://www.coursera.org/learn/sel-capstone
Course 2 of 5 in the Mastering Software Development in R Specialization ,,,Pass all graded assignments to complete the course.,"English, Subtitles: Chinese (Simplified)",Intermediate,4.4 starsAverage User Rating 4.4See what learners said,"About this course: This course covers advanced topics in R programming that are necessary for developing powerful, robust, and reusable data science tools. Topics covered include functional programming in R, robust error handling, object oriented programming, profiling and benchmarking, debugging, and proper design of functions. Upon completing this course you will be able to identify and abstract common data analysis tasks and to encapsulate them in user-facing functions. Because every data science environment encounters unique data challenges, there is always a need to develop custom software specific to your organization’s mission. You will also be able to define new data types in R and to develop a universe of functionality specific to those data types to enable cleaner execution of data science tasks and stronger reusability within a team.",Created by:  Johns Hopkins University,"['Taught by:\xa0\xa0Roger D. Peng, PhD, Associate Professor, Biostatistics', 'Taught by:\xa0\xa0Brooke Anderson, Assistant Professor, Environmental & Radiological Health Sciences']",Rated 4.4 out of 5 of 277 ratings,See all 67 reviews,2018-05-30,"['Home', 'Data Science', 'Data Analysis']",Advanced R Programming,https://www.coursera.org/learn/advanced-r
,"7 weeks of study, 1-2 hours/week",,Pass all graded assignments to complete the course.,English,Beginner,4.8 starsAverage User Rating 4.8See what learners said,"About this course: This engaging course is designed to help you achieve the success that you desire. Drawing on decades of scientific research, you will learn what the most successful people do differently than others, why IQ is not the most significant predictor of success (and can sometimes backfire), and why many commonly held beliefs hold people back from achieving their goals.

Although this course is based on the science of success, you will learn many practical ideas that you can apply to your own life immediately, particularly in three main areas:

•	Getting better results at work (and school) 
•	Achieving career success (however you define success) 
•	Enjoying a meaningful, happy, and healthy life

By the time you finish this course you will know more than most people know about what predicts success in life. One of the most important lessons you’ll learn is that success is earned day-by-day through small wins - small, achievable actions that together can help you achieve your goals sooner and exceed even your own expectations. Therefore, you will have an opportunity to complete a detailed action plan through which you can turn what you learned into specific steps for achieving your most treasured life goals.",Created by:  University of Michigan,"['Taught by:\xa0\xa0Paula Caproni, Lecturer of Management and Organizations']",Rated 4.8 out of 5 of 123 ratings,See all 38 reviews,2018-05-30,"['Home', 'Business', 'Leadership and Management']",The Science of Success: What Researchers Know that You Should Know,https://www.coursera.org/learn/success
Course 6 of 7 in the Strategic Leadership and Management Specialization ,"4 weeks of study, 5-7 hours/week",,Pass all graded assignments to complete the course.,"English, Subtitles: Korean",,4.5 starsAverage User Rating 4.5See what learners said,"About this course: In this course you will learn how organizations create, capture, and maintain value, and how it is fundamental for sustainable competitive advantage. You will be able to better understand economic value creation and value appropriation, and learn the tools to analyze both competition and cooperation from a corporate level perspective, (e.g., through vertical integration, diversification, and geographic scope decisions). 

You will:
•	Understand how corporations create, capture, and sustain competitive advantage.
•	Analyze business situations and create a coherent corporate strategy.
•	Understand the fit between corporate strategy and organization structure to improve economic performance.

This course is part of the iMBA offered by the University of Illinois, a flexible, fully-accredited online MBA at an incredibly competitive price. For more information, please see the Resource page in this course and onlinemba.illinois.edu.",Created by:  University of Illinois at Urbana-Champaign,"['Taught by:\xa0\xa0Joe Mahoney, Professor of Business Administration']",Rated 4.5 out of 5 of 194 ratings,See all 25 reviews,2018-05-30,"['Home', 'Business', 'Business Strategy']",Corporate Strategy,https://www.coursera.org/learn/corporate-strategy
,5-7 hours/week,,Pass all graded assignments to complete the course.,English,,4.7 starsAverage User Rating 4.7See what learners said,About this course: The Origins course tracks the origin of all things – from the Big Bang to the origin of the Solar System and the Earth. The course follows the evolution of life on our planet through deep geological time to present life forms.,Created by:  University of Copenhagen,"['Taught by:\xa0\xa0Henning Haack, Associate Professor', 'Taught by:\xa0\xa0James Connelly, Professor', 'Taught by:\xa0\xa0Vivi Vajda, Professor', 'Taught by:\xa0\xa0Jon Fjeldså, Professor, Curator', 'Taught by:\xa0\xa0Thomas Gilbert, Professor', 'Taught by:\xa0\xa0Michael Houmark-Nielsen, Associate Professor', 'Taught by:\xa0\xa0Bent Erik Kramer Lindow, Curator', 'Taught by:\xa0\xa0Gilles Guy Roger Cuny, Associate Professor', 'Taught by:\xa0\xa0Ole Seberg, Associate Professor', 'Taught by:\xa0\xa0Gitte Petersen, Associate Professor', 'Taught by:\xa0\xa0Tais Wittchen Dahl, Assistant Professor of Geobiology', 'Taught by:\xa0\xa0Arne Thorshøj Nielsen, Associate Professor', 'Taught by:\xa0\xa0Martin Vinther Sørensen, Associate Professor, Curator', 'Taught by:\xa0\xa0Svend Stouge, Associate Professor', 'Taught by:\xa0\xa0Danny Eibye Jacobsen, Associate Professor, Curator', 'Taught by:\xa0\xa0Jan Audun Rasmussen, Associate Professor', 'Taught by:\xa0\xa0Emily Catherine Pope, Assistant professor']",Rated 4.7 out of 5 of 338 ratings,See all 89 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Physics and Astronomy']","Origins - Formation of the Universe, Solar System, Earth and Life",https://www.coursera.org/learn/origins-universe-solarsystem
Course 1 of 2 in the Test Specialization - do not enroll Specialization ,8 - 10 hours per week,,Pass all graded assignments to complete the course.,English,,,"About this course: DO NOT ENROLL IN THIS COURSE. This is not a real course.

DO NOT ENROLL IN THIS COURSE. This is not a real course.
DO NOT ENROLL IN THIS COURSE. This is not a real course.
DO NOT ENROLL IN THIS COURSE. This is not a real course.
DO NOT ENROLL IN THIS COURSE. This is not a real course.
DO NOT ENROLL IN THIS COURSE. This is not a real course.
DO NOT ENROLL IN THIS COURSE. This is not a real course.
DO NOT ENROLL IN THIS COURSE. This is not a real course.
DO NOT ENROLL IN THIS COURSE. This is not a real course.
DO NOT ENROLL IN THIS COURSE. This is not a real course.",Created by:  Coursera,['Taught by:\xa0\xa0Paul Robinson'],,,2018-05-30,"['Home', 'Life Sciences', 'Animals and Veterinary Science']",Test course one - do not enroll,https://www.coursera.org/learn/clone-test-one
Course 5 of 5 in the Finance for Everyone Specialization ,,,Pass all graded assignments to complete the course.,English,,,"About this course: Each course in F4E offers key insights and knowledge you will be able to apply in real-life situations. You’ll test drive those insights through activities and assessments that will influence your key money Decisions, your participation in financial Markets, your experience in preserving or creating Value, and in managing Debt. These activities are designed to immerse you in financial thinking by giving you a safe environment for buying and selling and for making, creating, simulating, writing, and teaching. Each activity is a milestone in your learning process and each milestone has a product that will be part of your learning portfolio. The Capstone Project is the culmination of your F4E experience.  It will engage you in a series of scaffolded and reflective exercises focused on a single aspect of the specialization selected by you to match your learning goals, and will help you create a piece of work that reflects your new knowledge and showcases your new skills for your employer, colleagues, friends and family.",Created by:  McMaster University,"['Taught by:\xa0\xa0Arshad Ahmad, Professor']",Rated 5 out of 5 of 3 ratings,,2018-05-30,"['Home', 'Business', 'Finance']",Finance for Everyone Capstone Project,https://www.coursera.org/learn/finance-capstone
Course 1 of 7 in the Patient Safety Specialization ,,,Pass all graded assignments to complete the course.,English,Intermediate,4.8 starsAverage User Rating 4.8See what learners said,"About this course: In this course, you will be able develop a systems view for patient safety and quality improvement in healthcare.  By then end of this course, you will be able to: 1) Describe a minimum of four key events in the history of patient safety and quality improvement, 2) define the key characteristics of high reliability organizations, and 3) explain the benefits of having strategies for both proactive and reactive systems thinking.",Created by:  Johns Hopkins University,"['Taught by:\xa0\xa0Melinda Sawyer, Director, Patient Safety']",Rated 4.8 out of 5 of 105 ratings,See all 18 reviews,2018-05-30,"['Home', 'Life Sciences', 'Medicine and Healthcare']",Patient Safety and Quality Improvement: Developing a Systems View (Patient Safety I),https://www.coursera.org/learn/patient-safety-systems-view
