Basic Info,Commitment,Hardware Req,How To Pass,Language,Level,User Ratings,description,institutions,instructors,ratings,reviews,scrape_date,subjects,title,url
,11 semaines d'étude avec 4 à 6 heures de travail par semaine.,,Pass all graded assignments to complete the course.,"French, Subtitles: English",Intermediate,4.4 starsAverage User Rating 4.4See what learners said,"About this course: Les structures en treillis, en poutre, en dalles et en cadre sont essentielles pour une grande partie des constructions modernes : immeubles pour l'habitation ou de bureaux, halles et usines, ponts, ou passerelles, voies de transport de l'énergie ou des télécommunications, stades et grandes toitures. Le cours L'Art des Structures 2 vous propose d'en découvrir le fonctionnement et les bases de leur dimensionnement.

Sur la base de la statique graphique, une discipline plus que centenaire qui allie rigueur et compréhension globale du fonctionnement, tout en limitant au maximum les aspects mathématiques, les efforts dans les structures sont déterminés, ce qui permet d'en choisir les dimensions.

Après avoir suivi ce cours, vous serez en mesure d'identifier les structures en treillis, en poutres, en dalles et en cadre, ainsi que leurs déclinaisons en trois dimensions. Vous saurez comment déterminer les efforts qui agissent dans ces structures et de les prédimensionner.

Vous serez à même de faire des propositions pour la réalisation d'une structure utilisant ces diverses formes et de comparer l'efficacité des diverses solutions possibles.",Created by:  École Polytechnique Fédérale de Lausanne,"['Taught by:\xa0\xa0Olivier L. Burdet, Dr']",Rated 4.4 out of 5 of 7 ratings,See all 3 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Mechanical Engineering']","L'Art des Structures 2 : treillis, poutres, dalles et cadres",https://www.coursera.org/learn/structures2
,"7 weeks of study, 3-6 hours/week",,Pass all graded assignments to complete the course.,"Portuguese (Brazilian), Subtitles: English, Spanish, Portuguese (European)",Beginner,4.9 starsAverage User Rating 4.9See what learners said,"About this course: Existe um compositor dentro de você, rondando, indagando se é o momento certo de se revelar. Agora é. Este curso é um convite para deixar que o compositor que existe dentro de você saia ao sol. Tudo que você precisa é de um ""sim"" e você estará subindo aquela montanha com ventania e se maravilhando com a vista.

Se você não escreveu muitas, ou nenhuma, música, este curso lhe mostrará um processo eficiente e eficaz para compor músicas para expressas suas ideias e emoções. Se você já compôs, olhará o processo com outros olhos, tendo o controle de aspectos do processo que você pode não ter percebido.

Este curso iniciará examinando as ferramentas que estão disponíveis, tudo girando em torno do conceito essencial de prosódia. Você aprenderá a usar suas ferramentas para melhorar sua mensagem - a trabalhar na composição ao mesmo tempo em que desenvolve suas ideias.

Você trabalhará tanto na música como com a letra, ainda que para trabalhar com a música não seja necessário que você saiba ler partituras ou tocar um instrumento. Se você toca, ótimo, e você será encorajado a tocar e gravar suas produções musicais das tarefas. Se você não toca, o curso lhe oferecerá diversas faixas musicais para utilizar. Tudo que você terá que fazer é cantar suas melodias sobre as faixas.

As tarefas solicitarão que você faça postagens para avaliação dos colegas - às vezes trechos ou seções de letras, às vezes melodias, às vezes ambos. Nenhum deles precisa de acabamento. O curso é sobre composição, não sobre interpretação.

E o mais importante de tudo, você se divertirá muito.",Created by:  Berklee College of Music,"['Taught by:\xa0\xa0Pat Pattison, Professor']",Rated 4.9 out of 5 of 11 ratings,See all 2 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'Music and Art']",Composição: Escrevendo a letra,https://www.coursera.org/learn/composicao-escrevendo-letra
Course 1 of 4 in the Dynamic Public Speaking Specialization ,5 weeks of study; 2 hours per week. ,,Pass all graded assignments to complete the course.,"English, Subtitles: Vietnamese, Portuguese (Brazilian), Spanish",Beginner,4.8 starsAverage User Rating 4.8See what learners said,"About this course: This course gives you a reliable model for preparing and delivering effective presentations. 

In business, in school, and in public life, we are often called upon to “make a few comments.” Often, people tasked with such speeches become flummoxed. They might not know what to talk about, or ramble without making a point, or simply be confusing to listen to. This course is designed to help you shine where others falter. 

We’ll learn how organize talks clearly, write them memorably, and deliver them confidently. By the end of the course, you should be able to significantly reduce your fear of public speaking, use rehearsal techniques to develop a strong, vibrant speaking voice, and perform speeches with dynamic movement and gestures. The speech model that we’ll practice is useful for briefings, elevator talks, interviews, and even as a structure for hour-long presentations.

If you’re a beginner, this course will help you quickly master the fundamentals of speaking. If you’re a seasoned speaker, this course will help you better understand public speaking and push you to the next level.",Created by:  University of Washington,"['Taught by:\xa0\xa0Dr. Matt McGarrity, Principal Lecturer']",Rated 4.8 out of 5 of 377 ratings,See all 101 reviews,2018-05-30,"['Home', 'Business', 'Business Essentials']",Introduction to Public Speaking,https://www.coursera.org/learn/public-speaking
,"Six weeks of study, requiring roughly 2 hours per week.",,Pass all graded assignments to complete the course.,English,Beginner,4.7 starsAverage User Rating 4.7See what learners said,"About this course: ""How do they know that?""

Modern astronomy has made some astonishing discoveries - how stars burn and how black holes form; galaxies from the edge of the universe and killer rocks right next door; where the elements come from and how the expanding universe is accelerating. But how do we know all that? The truth is that astronomy would be impossible without technology, and every advance in astronomy is really an advance in technology. But the technology by itself is not enough. We have to apply it critically with a knowledge of physics to unlock the secrets of the Universe.

Each week we will cover a different aspect of Astronomical technology, matching each piece of technology to a highlight science result. We will explain how the technology works, how it has allowed us to collect astronomical data, and, with some basic physics, how we interpret the data to make scientific discoveries.

The class will consist of video lectures, weekly quizzes, and discussion forums. Each week there will be five videos, totalling approximately 40 minutes. They will be in a regular pattern - a short introduction, an example science story, an explanation of the key technology area, a look at how the technology is used in practice, and finally a look at what the future may hold.",Created by:  The University of Edinburgh,"['Taught by:\xa0\xa0Andy Lawrence', 'Taught by:\xa0\xa0Catherine Heymans']",Rated 4.7 out of 5 of 207 ratings,See all 54 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Physics and Astronomy']",AstroTech: The Science and Technology behind Astronomical Discovery,https://www.coursera.org/learn/astronomy-technology
Course 3 of 7 in the Foundations of Global Health Specialization ,"4 weeks of study, 2 hours per week",,Pass all graded assignments to complete the course.,English,Beginner,4.4 starsAverage User Rating 4.4See what learners said,"About this course: Whether you've traveled before or not, living and working overseas can be challenging. Learn how best to prepare and make the most of your time internationally.

This course will prepare you to work and live overseas. It explores the epidemiology of common morbidity and mortality among travelers and examines key prevention, safety, and travel medicine principles and services to contextualize risks and maintain wellness. The course reviews applicable interventions, appropriate vaccines, and personal protection methods to prepare you to respond to expected and unexpected situations and will challenge you to examine travel health and safety priorities through case studies and discussions.

The Honors Lesson will assist you with personal preparations for travel through the creation of a country-specific profile.",Created by:  Johns Hopkins University,"['Taught by:\xa0\xa0Anna Kalbarczyk, Research Associate']",Rated 4.4 out of 5 of 26 ratings,See all 7 reviews,2018-05-30,"['Home', 'Personal Development']","International Travel Preparation, Safety, & Wellness",https://www.coursera.org/learn/international-travel
Course 1 of 6 in the Cloud Computing Specialization ,"5 weeks of study, 5 - 10 hours/week",,Pass all graded assignments to complete the course.,English,Beginner,4.5 starsAverage User Rating 4.5See what learners said,"About this course: Cloud computing systems today, whether open-source or used inside companies, are built using a common set of core techniques, algorithms, and design philosophies – all centered around distributed systems. Learn about such fundamental distributed computing ""concepts"" for cloud computing.
 
Some of these concepts include: clouds, MapReduce, key-value/NoSQL stores, classical distributed algorithms, widely-used distributed algorithms, scalability, trending areas, and much, much more! 
 
Know how these systems work from the inside out. Get your hands dirty using these concepts with provided homework exercises. In the programming assignments, implement some of these concepts in template code (programs) provided in the C++ programming language. Prior experience with C++ is required.
 
The course also features interviews with leading researchers and managers, from both industry and academia.",Created by:  University of Illinois at Urbana-Champaign,"['Taught by:\xa0\xa0Indranil Gupta, Professor']",Rated 4.5 out of 5 of 505 ratings,See all 124 reviews,2018-05-30,"['Home', 'Computer Science', 'Algorithms']","Cloud Computing Concepts, Part 1",https://www.coursera.org/learn/cloud-computing
,,,Pass all graded assignments to complete the course.,English,,4.7 starsAverage User Rating 4.7See what learners said,"About this course: This course examines the relation of advertising to society, culture, history, and the economy.  Using contemporary theories about visual communications, we learn to analyze the complex levels of meaning in both print advertisements and television commercials.

About the Course

The course covers a wide range of topics, including the origins of advertising, the creation of ads, the interpretation of ads, the depiction of race, class, gender, and sexuality in advertising, sex and selling, adverting and ethics, and the future of advertising. The lectures will discuss theoretical frameworks and apply them to specific advertisements.

Course Syllabus

Week 1: What is advertising and where did it come from?

Week 2: Am I being manipulated by advertising?

Week 3: What’s in an ad beyond that which meets the eye?

Week 4: How do ads get made?

Week 5: What do ads teach us about race, class, gender, and sexuality?

Week 6: Does sex sell?

Week 7: What is the future of advertising?

Recommended Background

No background is required; everyone is welcome!

Suggested Readings

Although the lectures are designed to be self-contained, we recommend that students refer to the free online textbook ADTextOnline.org. Other free resources will be suggested for each week’s module.

Course Format

Most videos will be lectures with instructor talking. Each lecture will be illustrated with PowerPoint slides, print advertisements, and TV commercials. The videos for each week will consist of segments that add up to about an hour. Each week will have one quiz that will appear as stand-alone homework. All resources beyond lectures will be available online to students at no charge. Most of these will be from ADTextOnline.org. Others will be visits to the sites of ad agencies in the US and abroad, open access websites that deal with course topics, and open-access journal articles.",Created by:  Duke University,"[""Taught by:\xa0\xa0Professor William M. O'Barr, Professor""]",Rated 4.7 out of 5 of 202 ratings,See all 49 reviews,2018-05-30,"['Home', 'Social Sciences', 'Economics']",Advertising and Society,https://www.coursera.org/learn/role-of-advertising
,,,Pass all graded assignments to complete the course.,English,Beginner,,"About this course: This course offers an introduction to the U.S. Constitution and landmark Supreme Court cases interpreting it. It explores the Constitution’s origins, its amendment over the years, and methods of constitutional interpretation. Topics include the nature and structure of the federal government, the powers of the federal government, and individual rights.",Created by:  University of Pennsylvania,"['Taught by:\xa0\xa0Professor Kermit Roosevelt, III, Professor']",,,2018-05-30,"['Home', 'Social Sciences', 'Governance and Society']",Introduction to Key Constitutional Concepts and Supreme Court Cases,https://www.coursera.org/learn/constitution
Course 4 of 5 in the Leading People and Teams Specialization ,"4 weeks of study, 1-2 hours/week",,Pass all graded assignments to complete the course.,"English, Subtitles: Vietnamese",,4.7 starsAverage User Rating 4.7See what learners said,"About this course: In this course, you will learn how to build your team, improve teamwork and collaboration, and sustain team performance through continuous learning and improvement. Specifically, you will learn best practices for composing a team and aligning individual and team goals. You will also learn how to establish roles, build structures, and manage decision making so that your team excels. This course will also help you manage critical team processes such as conflict resolution and building trust that have a profound impact on your team’s performance. You will discuss some of the best ways to harness the productive potential of teams while mitigating the risks and traps of teamwork.

In modern organization, most of work is done in teams, yet the results of teamwork are exceptionally mixed. Many teams are poorly designed and structured, fraught with dysfunctional conflict, experience coordination breakdowns and serious motivation challenges. As a result, many teams fail to realize their potential and frequently underperform even individuals working on similar tasks. After completing this course, you will acquire a set of tools and practices that enable you to effectively set up, run, evaluate, and continuously improve your team. Such insights will both make you a more effective team leader but also a standout contributor in team settings.",Created by:  University of Michigan,"['Taught by:\xa0\xa0Scott DeRue, Ph.D., Edward J. Frey Dean at the Ross School of Business', 'Taught by:\xa0\xa0Maxim Sytch, Ph.D., Associate Professor of Management and Organizations Michael R. and Mary Kay Hallman Fellow']",Rated 4.7 out of 5 of 706 ratings,See all 129 reviews,2018-05-30,"['Home', 'Business', 'Leadership and Management']",Leading Teams,https://www.coursera.org/learn/leading-teams
Course 4 of 6 in the Organizational Leadership Specialization ,"3 weeks, 1 - 2 hours per week",,Pass all graded assignments to complete the course.,English,,,"About this course: The success of every organization depends on attracting and retaining customers. Although the marketing concepts for doing so are well established, digital technology has empowered customers, while producing massive amounts of data, revolutionizing the processes through which organizations attract and retain customers. In this course, students will learn how to identify new opportunities to create value for empowered consumers, develop strategies that yield an advantage over rivals, and develop the data science skills to lead more effectively, allocate resources, and to confront this very challenging environment with confidence.",Created by:  Northwestern University,"['Taught by:\xa0\xa0Greg Carpenter, James Farley/Booz Allen Hamilton Professor of Marketing Strategy, Director of the Center for Market Leadership, Faculty Director, Kellogg Markets and Customers Initiative (KMCI)', 'Taught by:\xa0\xa0Florian Zettelmeyer, Nancy L. Ertle Professor of Marketing, Director, Program on Data Analytics at Kellogg', 'Taught by:\xa0\xa0Sanjay Khosla, Adjunct Professor of Executive Education']",,,2018-05-30,"['Home', 'Business', 'Leadership and Management']",Leadership Through Marketing,https://www.coursera.org/learn/leadership-marketing
