Basic Info,Commitment,Hardware Req,How To Pass,Language,Level,User Ratings,description,institutions,instructors,ratings,reviews,scrape_date,subjects,title,url
Course 4 of 4 in the Computer Security and Systems Management Specialization ,,,Pass all graded assignments to complete the course.,English,Intermediate,4.9 starsAverage User Rating 4.9See what learners said,"About this course: Good system management not only requires managing the systems themselves, but requires careful planning to make systems interact with each other, auditing of the systems once the systems are built, and proactive maintenance of all systems.  Organizations also rely on organizational policies, such as Acceptable Use Policies to bolster the technical aspect of system management.  
This course explores many of the behind the scenes requirements of good system management.  The first half of the course covers how to build security into system management process and the organization policies necessary for any enterprise to follow.  The latter half of the course focuses on auditing and maintenance of systems once they have been designed, and implemented.  
By the end of the course you should be able to design and construct organizational policies based on a set of requirements, audit a system based on those requirements, and make sure systems adhere technically to the set of requirements.",Created by:  University of Colorado System,"['Taught by:\xa0\xa0Greg Williams, Lecturer']",Rated 4.9 out of 5 of 16 ratings,See all 2 reviews,2018-05-30,"['Home', 'Information Technology', 'Security']","Planning, Auditing and Maintaining Enterprise Systems",https://www.coursera.org/learn/planning-auditing-maintaining-enterprise-systems
,20-25 hours,,Pass all graded assignments to complete the course.,"English, Subtitles: Croatian",,4.8 starsAverage User Rating 4.8See what learners said,"About this course: This Massive Open Online Course (MOOC) will offer the participants an introduction into the most important classical sociological readings between the 18th and 20th century. Highly influential social science scholars, such as Karl Marx, Max Weber and Emile Durkheim, will be discussed during 8 sessions. Combined with small tests, based on the video’s and recommended readings, the participants will be encouraged to dive deeply into the complex texts and get familiar with classical sociological concepts that are still very relevant today.",Created by:  University of Amsterdam,"['Taught by:\xa0\xa0Bart van Heerikhuizen, Dr. ']",Rated 4.8 out of 5 of 875 ratings,See all 207 reviews,2018-05-30,"['Home', 'Social Sciences', 'Governance and Society']",Classical Sociological Theory ,https://www.coursera.org/learn/classical-sociological-theory
,"5 weeks of study, 4-6 hours/week.",,Pass all graded assignments to complete the course.,English,Intermediate,4.8 starsAverage User Rating 4.8See what learners said,"About this course: This is the second of a two-course sequence introducing the fundamentals of Bayesian statistics. It builds on the course Bayesian Statistics: From Concept to Data Analysis, which introduces Bayesian methods through use of simple conjugate models. Real-world data often require more sophisticated models to reach realistic conclusions. This course aims to expand our “Bayesian toolbox” with more general models, and computational techniques to fit them. In particular, we will introduce Markov chain Monte Carlo (MCMC) methods, which allow sampling from posterior distributions that have no analytical solution. We will use the open-source, freely available software R (some experience is assumed, e.g., completing the previous course in R) and JAGS (no experience required). We will learn how to construct, fit, assess, and compare Bayesian statistical models to answer scientific questions involving continuous, binary, and count data. This course combines lecture videos, computer demonstrations, readings, exercises, and discussion boards to create an active learning experience. The lectures provide some of the basic mathematical development, explanations of the statistical modeling process, and a few basic modeling techniques commonly used by statisticians. Computer demonstrations provide concrete, practical walkthroughs. Completion of this course will give you access to a wide range of Bayesian analytical tools, customizable to your data.","Created by:  University of California, Santa Cruz","['Taught by:\xa0\xa0Matthew Heiner, Doctoral Student']",Rated 4.8 out of 5 of 108 ratings,See all 28 reviews,2018-05-30,"['Home', 'Data Science', 'Probability and Statistics']",Bayesian Statistics: Techniques and Models,https://www.coursera.org/learn/mcmc-bayesian-statistics
Course 1 of 3 in the Social Entrepreneurship Specialization ,,,Pass all graded assignments to complete the course.,English,Beginner,4.6 starsAverage User Rating 4.6See what learners said,"About this course: This Course will clarify the definition and meaning of Social Entrepreneurship and will focus on the need to learn about the source and root of a social problem. You will be introduced to different perspectives about Social Entrepreneurship and you will learn about complementary and opportunistic assets which will help you to detect an opportunity and develop an idea of how to create a business for social change. 

From a practical perspective you will be asked to initiate a team formation process and start to think about a problem topic that you want to address with your social venture in the future. You will work in a team to research this topic and will gradually start to think about a particular opportunity and identify a purpose for your social venture project.",Created by:  Copenhagen Business School,['Taught by:\xa0\xa0Kai  Hockerts'],Rated 4.6 out of 5 of 93 ratings,See all 31 reviews,2018-05-30,"['Home', 'Business', 'Entrepreneurship']",Identifying Social Entrepreneurship Opportunities,https://www.coursera.org/learn/social-entrepreneurship-opportunities
Course 4 of 6 in the Big Data Specialization ,"5 Weeks, 3 - 5 hours per week",,Pass all graded assignments to complete the course.,English,,4.5 starsAverage User Rating 4.5See what learners said,"About this course: Want to make sense of the volumes of data you have collected?  Need to incorporate data-driven decisions into your process?  This course provides an overview of machine learning techniques to explore, analyze, and leverage data.  You will be introduced to tools and algorithms you can use to create machine learning models that learn from data, and to scale those models up to big data problems.

At the end of the course, you will be able to:
•	Design an approach to leverage data using the steps in the machine learning process.
•	Apply machine learning techniques to explore and prepare data for modeling.
•	Identify the type of machine learning problem in order to apply the appropriate set of techniques.
•	Construct models that learn from data using widely available open source tools.
•	Analyze big data problems using scalable machine learning algorithms on Spark.",Created by:  University of California San Diego,"['Taught by:\xa0\xa0Mai Nguyen, Lead for Data Analytics', 'Taught by:\xa0\xa0Ilkay Altintas, Chief Data Science Officer']",Rated 4.5 out of 5 of 800 ratings,See all 148 reviews,2018-05-30,"['Home', 'Data Science', 'Machine Learning']",Machine Learning With Big Data,https://www.coursera.org/learn/big-data-machine-learning
,11 hours of videos and assessments,,Pass all graded assignments to complete the course.,"English, Subtitles: Arabic, French, Portuguese (European), Chinese (Simplified), Italian, Korean, German, Urdu, Russian, Hebrew, Spanish, Hindi, Japanese",Intermediate,4.7 starsAverage User Rating 4.7See what learners said,About this course: An introduction to physics in the context of everyday objects.,Created by:  University of Virginia,"['Taught by:\xa0\xa0Louis A. Bloomfield, Professor of Physics']",Rated 4.7 out of 5 of 784 ratings,See all 205 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Physics and Astronomy']",How Things Work: An Introduction to Physics,https://www.coursera.org/learn/how-things-work
Course 3 of 4 in the Music Production Specialization ,,,Pass all graded assignments to complete the course.,English,,4.7 starsAverage User Rating 4.7See what learners said,"About this course: Producing music is an incredibly creative process, and knowing the tools of the trade is essential in order to transmit the musical ideas in your head into the DAW in a creative and uninhibited way.  Whether you have used a computer to create music before, or you have been curious about production for years, this 4-week course will give you an introductory look into the world of Avid Pro Tools and Pro Tools First.",Created by:  Berklee College of Music,"['Taught by:\xa0\xa0Chrissy Tignor-Fisher, Assistant Professor']",Rated 4.7 out of 5 of 243 ratings,See all 88 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'Music and Art']",Pro Tools Basics,https://www.coursera.org/learn/protools
,"Six weeks of study, 2-3 hours/week",,Pass all graded assignments to complete the course.,English,Intermediate,5.0 starsAverage User Rating 5.0See what learners said,"About this course: This sequence of four courses will propose a multi-disciplinary approach to the study of Chinese cultural history conceived of as a succession of modes of rationality (philosophical, bureaucratic, and economic). The focus will be on the moments of paradigm shift from one mode of rationality to another. For each of these moments, cultural facts and artifacts—thought, literature, ritual—will be examined in relationship to changing social, political, and economic systems.

The first two courses will cover the periods of the Warring States (481-256 BCE) and the Period of Division (220-589 CE), with a brief excursion into the Han (206 BCE-220 CE). The Warring States laid the social and cultural foundations for the emergence of the imperial mode of rationality; the Period of Division saw the Buddhist “conquest” of China and the emergence of a rationality defined by the opposition of the Three Teachings to shamanism, that is, of a clear contrast between elite and popular culture.

The third and fourth courses will focus on the emergence of modern China in the Song-Yuan (960-1368) and of today’s China 1850 to the present. We will see how the modern attack on religion, redefined as ""superstition"", led not only to religious reform movements but also to a society in which science and the nation became the primary value systems promoted by the state.

The courses are listed below:

A Critical Cultural History of China - Early China I: Intellectual Change in the Warring States and Han (481 BCE-220 CE)
A Critical Cultural History of China - Early China II: Religious Transformation in the Period of Division (220-589 CE) (To be launched in late 2018)
A Critical Cultural History of China - Modern China I: Religion and Thought in the Song, Jin, and Yuan (960-1368) (To be launched in late 2018)
A Critical Cultural History of China - Modern China II: Structuring Values (1850-2015) (To be launched in late 2018)",Created by:  The Chinese University of Hong Kong,"['Taught by:\xa0\xa0Prof. John Lagerwey, Research Professor ']",Rated 5 out of 5 of 1 ratings,See all reviews,2018-05-30,"['Home', 'Arts and Humanities', 'History']",Intellectual Change in Early China: Warring States and Han,https://www.coursera.org/learn/intellectual-change-early-china-the-warring-states-han
,"8 weeks of study, 2-3 hours/week",,Pass all graded assignments to complete the course.,English,,4.7 starsAverage User Rating 4.7See what learners said,"About this course: A practical and example filled tour of simple and multiple regression techniques (linear, logistic, and Cox PH) for estimation, adjustment and prediction.",Created by:  Johns Hopkins University,"['Taught by:\xa0\xa0John McGready, PhD, MS, Associate Scientist, Biostatistics']",Rated 4.7 out of 5 of 78 ratings,See all 20 reviews,2018-05-30,"['Home', 'Data Science', 'Probability and Statistics']",Statistical Reasoning for Public Health 2: Regression Methods,https://www.coursera.org/learn/statistical-reasoning-2
,"6 Weeks of study, approximately 2-3 hours per week.",,Pass all graded assignments to complete the course.,English,Beginner,4.7 starsAverage User Rating 4.7See what learners said,"About this course: Human rights are under pressure in many places across the globe. Peaceful protests are violently quashed. Voting is tampered with. And minorities are often excluded from decision-making. All of this threatens the ideal of an open society in which each of us can be free and participate equally. A solid protection of human rights is needed for an open society to exist and to flourish. But it is often an uphill battle to work towards that ideal. Equip yourself and learn more about what human rights are and how they work. 

In this course, we will introduce you to one of the world’s most intricate human rights systems: the European Convention on Human Rights. You will see when and how people can turn to the European Court of Human Rights to complain about human rights violations. You will learn how the Court tries to solve many of the difficult human rights dilemmas of today. We will look, amongst other things, at the freedom of expression and demonstration, the right to vote, and the prohibition of discrimination. And we will address the rights of migrants, refugees, and other vulnerable groups. And, of course, we will see whether it is possible to restrict rights and if so under what conditions. You will even encounter watchdogs and ice cream in this course. We invite you to follow us on a journey of discovery into the European Convention!",Created by:  Utrecht University,"['Taught by:\xa0\xa0Antoine Buyse, Prof. dr.', 'Taught by:\xa0\xa0Janneke Gerards, Prof. dr.', 'Taught by:\xa0\xa0Paulien de Morree, dr.']",Rated 4.7 out of 5 of 140 ratings,See all 30 reviews,2018-05-30,"['Home', 'Social Sciences', 'Law']",Human Rights for Open Societies,https://www.coursera.org/learn/humanrights
,,,Pass all graded assignments to complete the course.,"English, Subtitles: Spanish, Chinese (Simplified)",Beginner,4.9 starsAverage User Rating 4.9See what learners said,"About this course: Everyday Parenting gives you access to a toolkit of behavior-change techniques that will make your typical day in the home easier as you develop the behaviors you would like to see in your child. The lessons provide step-by-step instructions and demonstrations to improve your course of action with both children and adolescents.  Among many techniques, you will learn how even simple modifications to tone of voice and phrasing can lead to more compliance.  The course will also shed light on many parenting misconceptions and ineffective strategies that are routinely used.

The key to the course is practice. It is not enough to know the strategies; you have to do them to reap the rewards. Using the techniques on a temporary basis will lead to permanent change. 

Chances are your parenting is perfectly fine and working the way you would like.  But if you have any frustrations with your child or would like improve your effectiveness in changing your child’s behavior, these videos will be a very useful guide.

Subtitles available in Chinese and Spanish.",Created by:  Yale University,"['Taught by:\xa0\xa0Alan E. Kazdin, PhD, ABPP, Sterling Professor of Psychology and Child Psychiatry']",Rated 4.9 out of 5 of 283 ratings,See all 98 reviews,2018-05-30,"['Home', 'Social Sciences', 'Psychology']",Everyday Parenting: The ABCs of Child Rearing,https://www.coursera.org/learn/everyday-parenting
