Basic Info,Commitment,Hardware Req,How To Pass,Language,Level,User Ratings,description,institutions,instructors,ratings,reviews,scrape_date,subjects,title,url
,,,Pass all graded assignments to complete the course.,English,,4.5 starsAverage User Rating 4.5See what learners said,"About this course: The Arch of Titus: Rome and the Menorah explores one of the most significant Roman monuments to survive from antiquity, from the perspectives of Roman, Jewish and later Christian history and art. The Arch of Titus  commemorates the destruction of Jerusalem by the emperor Titus in 70 CE, an event of pivotal importance for the history of the Roman Empire, of Judaism, of Christianity and of modern nationalism.  

Together with your guide, Professor Steven Fine, you will examine ancient texts and artifacts, gaining skills as a historian as you explore the continuing significance of the Arch of Titus from antiquity to the very present.   Course members will accompany Professor Fine on virtual ""fieldtrips"" to museums and historical sites in Los Angeles and New York where you will ""meet"" curators, scholars and artists.  You will attend an academic colloquium and even ""participate"" in office hours.  Students will participate in the latest advancement in the study of the Arch - the restoration of its original colors.  You will learn how color was used in Roman antiquity and apply that knowledge to complete your own 'color restoration' of the Arch of Titus menorah relief.",Created by:  Yeshiva University,"['Taught by:\xa0\xa0Steven Fine, Professor']",Rated 4.5 out of 5 of 91 ratings,See all 28 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'History']",Arch of Titus: Rome and the Menorah,https://www.coursera.org/learn/archoftitus
,"This course consists of 5 weeks of study, with about four to six hours of study required each week. ",,Pass all graded assignments to complete the course.,English,Beginner,4.7 starsAverage User Rating 4.7See what learners said,"About this course: This course is about what we can learn from examining the human skeleton, and how we can use this knowledge to reconstruct the lives of people who lived in the past. In archaeology and anthropology, human skeletal remains can provide unique insights into the past and the present; insights that cannot be gained otherwise.
These insights are explored in five main themes spread out over five weeks of learning. First, it is shown how age-at-death, sex and stature can be estimated by the close examination of (archaeological) skeletal remains. In subsequent modules it is shown how human bones can provide information about the diseases and injuries that people suffered from and what they ate. Also, it is shown how the human skeleton provides information about the kinds of activities that people engaged in and about how they migrated and moved around their landscapes. 

In this course, you will examine all aspects of the human skeleton that can provide us with information about these different facets of life. Together we will explore the scientific field that is known as human osteoarchaeology. 
- Human, because it is about us and our ancestors, 
- Osteo, because it is about our bones, 
- Archaeology, because we use this information to better understand the behaviors and events experienced by past people. 

During the course, you will decipher the clues left behind in the skeletons of past peoples with the methods and techniques that are presented. You may also discover some clues hidden in your own skeleton and what they reveal about the life that you are living. 

Want to know more? You can take a look at the course trailer here: https://www.youtube.com/watch?v=fJi22TxzpRw",Created by:  Universiteit Leiden,"['Taught by:\xa0\xa0Andrea Waters-Rist, Assistant Professor']",Rated 4.7 out of 5 of 238 ratings,See all 81 reviews,2018-05-30,"['Home', 'Life Sciences', 'Biology']",Osteoarchaeology: The Truth in Our Bones,https://www.coursera.org/learn/truthinourbones-osteoarchaeology-archaeology
Course 3 of 5 in the Supply Chain Management Specialization ,,,Pass all graded assignments to complete the course.,"English, Subtitles: Greek",Beginner,4.6 starsAverage User Rating 4.6See what learners said,"About this course: Have you ever wondered how companies know how much to produce in advance so that they do not make too much or too little? Matching supply and demand requires planning. This course introduces you to the exciting area of supply chain planning. Part of a broader specialization on Supply Chain Management, you will master different forecasting techniques, essential for building a Sales and Operations Plan. At the completion of this course you will have the tools and techniques to analyze demand data, construct different forecasting techniques, and choose the most suitable one for projecting future demand.",Created by:  Rutgers the State University of New Jersey,"['Taught by:\xa0\xa0Rudolf Leuschner, Ph.D., Assistant Professor']",Rated 4.6 out of 5 of 366 ratings,See all 69 reviews,2018-05-30,"['Home', 'Business', 'Business Strategy']",Supply Chain Planning,https://www.coursera.org/learn/planning
Course 3 of 4 in the Data Science at Scale Specialization ,,,Pass all graded assignments to complete the course.,English,,3.6 starsAverage User Rating 3.6See what learners said,"About this course: Important note: The second assignment in this course covers the topic of Graph Analysis in the Cloud, in which you will use Elastic MapReduce and the Pig language to perform graph analysis over a moderately large dataset, about 600GB. In order to complete this assignment, you will need to make use of Amazon Web Services (AWS). Amazon has generously offered to provide up to $50 in free AWS credit to each learner in this course to allow you to complete the assignment. Further details regarding the process of receiving this credit are available in the welcome message for the course, as well as in the assignment itself. Please note that Amazon, University of Washington, and Coursera cannot reimburse you for any charges if you exhaust your credit.

While we believe that this assignment contributes an excellent learning experience in this course, we understand that some learners may be unable or unwilling to use AWS. We are unable to issue Course Certificates for learners who do not complete the assignment that requires use of AWS. As such, you should not pay for a Course Certificate in Communicating Data Results if you are unable or unwilling to use AWS, as you will not be able to successfully complete the course without doing so.

Making predictions is not enough!  Effective data scientists know how to explain and interpret their results, and communicate findings accurately to stakeholders to inform business decisions.  Visualization is the field of research in computer science that studies effective communication of quantitative results by linking perception, cognition, and algorithms to exploit the enormous bandwidth of the human visual cortex.  In this course you will learn to recognize, design, and use effective visualizations.

Just because you can make a prediction and convince others to act on it doesn’t mean you should.  In this course you will explore the ethical considerations around big data and how these considerations are beginning to influence policy and practice.   You will learn the foundational limitations of using technology to protect privacy and the codes of conduct emerging to guide the behavior of data scientists.  You will also learn the importance of reproducibility in data science and how the commercial cloud can help support reproducible research even for experiments involving massive datasets, complex computational infrastructures, or both.

Learning Goals: After completing this course, you will be able to:
1. Design and critique visualizations
2. Explain the state-of-the-art in privacy, ethics, governance around big data and data science
3. Use cloud computing to analyze large datasets in a reproducible way.",Created by:  University of Washington,"['Taught by:\xa0\xa0Bill Howe, Director of Research']",Rated 3.6 out of 5 of 121 ratings,See all 30 reviews,2018-05-30,"['Home', 'Data Science', 'Data Analysis']",Communicating Data Science Results,https://www.coursera.org/learn/data-results
Course 4 of 4 in the Six Sigma Green Belt Specialization ,,,Pass all graded assignments to complete the course.,English,Intermediate,4.7 starsAverage User Rating 4.7See what learners said,"About this course: This course is for you if you are looking to dive deeper into Six Sigma or strengthen and expand your knowledge of the basic components of green belt level of Six Sigma and Lean. Six Sigma skills are widely sought by employers both nationally and internationally. These skills have been proven to help improve business processes and performance. This course will take you deeper into the principles and tools associated with the ""Improve"" and ""Control"" phases of the DMAIC structure of Six Sigma.

It is highly recommended that you complete the ""Yellow Belt Specialization""  and the courses ""Six Sigma and the Organization (Advanced),"" ""Six Sigma Advanced Design and Measure Phase,"" and ""Six Sigma Advanced Analyze Phase"" before beginning this course.

In this course, your instructors will introduce you to, and have you apply, some of the tools and metrics that are critical components of Six Sigma. This course will provide you with the advanced knowledge of root cause analysis, lean tools, control plan, process control, and statistical process control (SPC) as they are associated with Six Sigma and Lean. 

Every module will include readings, videos, and quizzes to help make sure you understand the material and concepts that are studied. 

Registration includes online access to course content, projects, and resources but does not include the companion text The Certified Six Sigma Green Belt Handbook (2nd edition). The companion text is NOT required to complete the assignments. However, the text is a recognized handbook used by professionals in the field. Also, it is a highly-recommended text for those wishing to move forward in Six Sigma and eventually gain certification from professional agencies such as American Society for Quality (ASQ).",Created by:  University System of Georgia,"['Taught by:\xa0\xa0David Cook, PhD, Assistant Professor of Mechanical Engineering Technology', 'Taught by:\xa0\xa0Bill Bailey, PhD, Assistant Professor of Industrial Engineering']",Rated 4.7 out of 5 of 25 ratings,See all 4 reviews,2018-05-30,"['Home', 'Business', 'Leadership and Management']",Six Sigma Advanced Improve and Control Phases,https://www.coursera.org/learn/six-sigma-improve-control-advanced
Course 1 of 7 in the Innovation: From Creativity to Entrepreneurship Specialization ,,,Pass all graded assignments to complete the course.,English,,4.8 starsAverage User Rating 4.8See what learners said,"About this course: Innovation strategy is about creating unique value for consumers by delivering a great product that satisfies their needs and capturing value back from consumers.

At the core of a successful innovation strategy is a great product concept. Product is an all-encompassing term that includes physical goods, intangible services, and even ideas. There are three pillars to a successful product strategy: a clear understanding of (a) the target customers (WHO), (b) the specific elements of the product offering (WHAT) that satisfies consumer needs and dovetails with company capabilities, and (c) the tactical plans to reach end consumers (HOW). The value proposition has to be embedded in a coherent business model in order to create and capture value. But well-laid innovation plans can go awry without a consideration of the business ecosystem that includes competitors, collaborators, including suppliers, distributors, and retailers, or the contextual environment in which the company operates. In an interdependent world, fostering an integrated ecosystem is critically important for companies interested in maximizing the odds of innovation success.

Drawing from many years of research, this course will offer a set of frameworks, tools, and concepts in order to develop innovative strategies in a holistic way so as to achieve leadership positions.",Created by:  University of Illinois at Urbana-Champaign,"['Taught by:\xa0\xa0Raj Echambadi, Alan J. and Joyce D. Baltz Professor | Sr. Associate Dean for Strategic Innovation', 'Taught by:\xa0\xa0E. Geoffrey Love, Associate Professor']",Rated 4.8 out of 5 of 133 ratings,See all 14 reviews,2018-05-30,"['Home', 'Business', 'Marketing']",Strategic Innovation: Building and Sustaining Innovative Organizations,https://www.coursera.org/learn/strategic-innovation-building-and-sustaining-innovative-organizations
Course 4 of 5 in the Business Strategy Specialization ,"4 weeks of study, 2-5 hours/week",,Pass all graded assignments to complete the course.,"English, Subtitles: Vietnamese",,4.7 starsAverage User Rating 4.7See what learners said,"About this course: Avoid the pitfalls of strategy planning and execution with the tools and skills from this course. You'll learn the pillars of strategy execution--analysis, formulation, and implementation--and how to use the 4A model to effectively approach strategy execution. Finally, a panel of leaders from entrepreneurs, nonprofits, and industry, share their expertise gleaned from years of successful strategy planning and execution.",Created by:  University of Virginia,"['Taught by:\xa0\xa0Michael Lenox, Senior Associate Dean and Chief Strategy Officer', 'Taught by:\xa0\xa0Jared Harris, Samuel L. Slover Research Chair in Business Administration', 'Taught by:\xa0\xa0Scott Snell, E. Thayer Bigelow Research Professor in Business Administration']",Rated 4.7 out of 5 of 196 ratings,See all 39 reviews,2018-05-30,"['Home', 'Business', 'Business Strategy']",Strategic Planning and Execution,https://www.coursera.org/learn/uva-darden-strategic-planning-execution
Course 1 of 5 in the Business Strategy Specialization ,"4 weeks of study, 5-6 hours/week",,Pass all graded assignments to complete the course.,"English, Subtitles: Vietnamese, Portuguese (Brazilian)",Beginner,4.8 starsAverage User Rating 4.8See what learners said,"About this course: Develop your ability to think strategically, analyze the competitive environment, and recommend firm positioning and value creation. In this course, we will explore the underlying theory and frameworks that provide the foundations of a successful business strategy and provide the tools you need to understand that strategy: SWOT, Competitor, Environmental, Five Forces, and Capabilities Analyses, as well as Strategy Maps. We'll apply these tools in case studies of industry leaders Google, Redhook, Piaggio and Apple.",Created by:  University of Virginia,"['Taught by:\xa0\xa0Michael Lenox, Senior Associate Dean and Chief Strategy Officer', 'Taught by:\xa0\xa0Jared Harris, Samuel L. Slover Research Chair in Business Administration']",Rated 4.8 out of 5 of 933 ratings,See all 189 reviews,2018-05-30,"['Home', 'Business', 'Business Strategy']",Foundations of Business Strategy,https://www.coursera.org/learn/uva-darden-foundations-business-strategy
,,,Pass all graded assignments to complete the course.,English,Intermediate,,"About this course: In this course, we will learn all the core techniques needed to make effective use of H2O. Even if you have no prior experience of machine learning, even if your math is weak, by the end of this course you will be able to make machine learning models using a variety of algorithms. We will be using linear models, random forest, GBMs and of course deep learning, as well as some unsupervised learning algorithms. You will also be able to evaluate your models and choose the best model to suit not just your data but the other business restraints you may be under.",Created by:  H2O,['Taught by:\xa0\xa0Darren Cook'],Rated 5 out of 5 of 2 ratings,,2018-05-30,"['Home', 'Data Science', 'Machine Learning']",Practical Machine Learning on H2O,https://www.coursera.org/learn/machine-learning-h2o
,"6 modules, 2-3 hours/module",,Pass all graded assignments to complete the course.,English,Beginner,3.0 starsAverage User Rating 3.0See what learners said,"About this course: This course takes learners on a journey through a progression of systems-thinking and sustainability concepts. Using the beautiful game of soccer (also known as football in many parts of the world) as an analogy, we'll work together to illuminate real-world interdependencies (such as between climate change and human rights), building the chain of concepts in a fun, accessible way. Soccer/Football nerds and newbies alike will be entertained and, ultimately, rewarded with the epiphanies that come from seeing in systems more clearly.

Those who complete the course will: create examples of systems parts, boundaries, and behaviors related to sustainability (and soccer/football); practice evaluating the sustainability of systems they care about using several complementary methods; generate ideas to improve the sustainability of a system they care about; and explain a mindset shift that would enhance the sustainability of a system they care about.",Created by:  University of Virginia,"['Taught by:\xa0\xa0Leidy Klotz, Associate Professor, Department of Civil and Environmental Engineering and University of Virginia School of Architecture']",Rated 3 out of 5 of 6 ratings,,2018-05-30,"['Home', 'Physical Science and Engineering', 'Environmental Science and Sustainability']",Sustainability through Soccer: Systems-Thinking in Action,https://www.coursera.org/learn/sustainability-through-soccer
