Basic Info,Commitment,Hardware Req,How To Pass,Language,Level,User Ratings,description,institutions,instructors,ratings,reviews,scrape_date,subjects,title,url
Course 5 of 6 in the iOS Development for Creative Entrepreneurs Specialization ,,,Pass all graded assignments to complete the course.,English,,3.8 starsAverage User Rating 3.8See what learners said,"About this course: An introduction to the Swift programming language.  This will prepare you for more extensive iOS app development and build a foundation for advanced iOS development topics.

Upon completing this course, you will be able to:
1.       Associate the relationship of Swift and Objective-C and their use in iOS and Mac (OS X) programming
2.       Develop the ability to read and write Swift code
3.       Distinguish how both programming languages can be used together in applications
4.       Demonstrate how to write applications entirely in Swift with the help from several iOS programming samples
5.       Determine how Swift can be used for development on new platforms such as Apple Watch and Apple TV
6.       Create a working client-server iPhone application with location services that you can add to your portfolio.","Created by:  University of California, Irvine","['Taught by:\xa0\xa0Justin-Nicholas Toyama , UCI Extension Instructor', 'Taught by:\xa0\xa0Frank Ayars , UCI Extension Instructor', 'Taught by:\xa0\xa0Ralf Brockhaus , UCI Extension Instructor']",Rated 3.8 out of 5 of 71 ratings,See all 21 reviews,2018-05-30,"['Home', 'Computer Science', 'Mobile and Web Development']",Toward the Future of iOS Development with Swift,https://www.coursera.org/learn/iosswift
Course 2 of 6 in the An Introduction to Programming the Internet of Things (IOT) Specialization ,,,Pass all graded assignments to complete the course.,"English, Subtitles: Vietnamese",,4.6 starsAverage User Rating 4.6See what learners said,"About this course: The Arduino is an open-source computer hardware/software platform for building digital devices and interactive objects that can sense and control the physical world around them. In this class you will learn how the Arduino platform works in terms of the physical board and libraries and the IDE (integrated development environment). You will also learn about shields, which are smaller boards that plug into the main Arduino board to perform other functions such as sensing light, heat, GPS tracking, or providing a user interface display. The course will also cover programming the Arduino using C code and accessing the pins on the board via the software to control external devices. Please note that this course does not include discussion forums.

Upon completing this course, you will be able to:
1.       Outline the composition of the Arduino development board
2.       Describe what it means to program the board's firmware
3.       Read board schematics
4.       Install Arduino IDE
5.       Describe what ""shields"" are and how they are used
6.       Specify the role of libraries in the use of shields
7.       Compile and run a program
8.       Name C Variables and Types
9.       Name common C operators
10.     Use conditionals and loops
11.     Explain functions, their definition and invocation
12.     Explain the implications of global variables
13.     Undertake the Arduino build process
14.     Describe the role of the tools behind the IDE
15.     Describe how to invoke functions in classes
16.     Explain the structure of an Arduino sketch
17.     Access the pins of the Arduino
18.     Differentiate between digital and analog pin
19.     Debug embedded software
20.     Explain the importance of controllability and observability in the debugging process
21.     Describe common debugging architectures for embedded systems
22.     Explain how the UART Serial communication protocol works
23.     Describe how the Arduino Serial library performs serial communication","Created by:  University of California, Irvine","['Taught by:\xa0\xa0Ian Harris, Professor']","Rated 4.6 out of 5 of 2,203 ratings",See all 488 reviews,2018-05-30,"['Home', 'Computer Science', 'Software Development']",The Arduino Platform and C Programming,https://www.coursera.org/learn/arduino-platform
,,,Pass all graded assignments to complete the course.,English,Beginner,4.6 starsAverage User Rating 4.6See what learners said,"About this course: In this course, Peter Kenez, Professor Emeritus at UC Santa Cruz, explains the events of modern Russian history and introduces its most significant actors—from Vladimir Lenin to Vladimir Putin.","Created by:  University of California, Santa Cruz","['Taught by:\xa0\xa0Peter Kenez,  Professor Emeritus']",Rated 4.6 out of 5 of 109 ratings,See all 36 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'History']",Russian History: from Lenin to Putin,https://www.coursera.org/learn/russian-history-lenin-putin
,"6 hours of study, 15 hours of project work",,Pass all graded assignments to complete the course.,English,,4.6 starsAverage User Rating 4.6See what learners said,"About this course: What you’ll achieve: 
In this project-centered course*, you will create an original four page minicomic designed around a short story of your choosing.

What you’ll need to get started:
This project-centered course is designed for all-age learners (high school age and above, at least 13 years of age) who are interested in learning how to make a comic book, but have never completed one before.

While comic books can be created with any kinds of materials, we recommend that learners have the following materials available to complete the project: at least one ream of 8.5x11 copy paper, #2 pencils and eraser, Sharpie-type fine point pens, ruler with inch measurements, and adjustable binding stapler. Learners should also have access to a printer and scanner (to facilitate digitizing work to be shared with peers on Coursera).

*About Project-Centered Courses: 
Project-Centered Courses are designed to help you complete a personally meaningful real-world project, with your instructor and a community of learners with similar goals providing guidance and suggestions along the way. By actively applying new concepts as you learn, you’ll master the course content more efficiently; you’ll also get a head start on using the skills you gain to make positive changes in your life and career. When you complete the course, you’ll have a finished project that you’ll be proud to use and share.",Created by:  High Tech High Graduate School of Education,"['Taught by:\xa0\xa0Patrick E.  Yurick, Lead MOOC Instructor ', ""Taught by:\xa0\xa0Christopher O'Keeffe, Writing Instructor""]",Rated 4.6 out of 5 of 127 ratings,See all 35 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'Music and Art']",How to Make a Comic Book (Project-Centered Course),https://www.coursera.org/learn/make-comic-books
,"6 weeks, 6 hours/week",,Pass all graded assignments to complete the course.,English,Beginner,4.7 starsAverage User Rating 4.7See what learners said,"About this course: As a state with one of the largest arsenals of nuclear weapons Russia is a key participant of nuclear non-proliferation regime and defines nuclear arms control as a priority of its foreign policy. This course will discover the logic and the frames of Russian nuclear arms control policies. You will learn the historical background and the modern context of bilateral US-Russian relations in nuclear arms control and understand how these relations influence the global nuclear non-proliferation regime. You will get the basic tools for analyzing Russian defence and security policy in regards to nuclear non-proliferation and disarmament.

Upon the completion this course the students will…

...be able to 
-	analyze the actions of a state from the point of view of the present treaties on nuclear arms control; 
-	come up with their own opinion on the problem commented by the arms control experts; 
-	make arguments supporting their position in discussions of nuclear arms control.

...get to know 
-	the technical, political and strategic aspects of agreements on nuclear arms control; 
-	the content of arms control treaties in which Russia participates; 
-	the trustworthy informational resources dedicated to the problem of nuclear arms control.

 ...be familiar with
-	the special terminology in the area of arms control;
-	the modern state and the perspectives of international policy regarding nuclear arms control;
-	the basics of Russia’s nuclear arms control policy.",Created by:  Saint Petersburg State University,"['Taught by:\xa0\xa0Anastasia A. Malygina, Assistant Professor', 'Taught by:\xa0\xa0Andrey Y. Pavlov, Professor']",Rated 4.7 out of 5 of 17 ratings,See all 6 reviews,2018-05-30,"['Home', 'Social Sciences', 'Governance and Society']",Russia and Nuclear Arms Control,https://www.coursera.org/learn/russia-and-nuclear-arms-control
Course 5 of 5 in the Mastering Software Development in R Specialization ,,,Pass all graded assignments to complete the course.,English,Intermediate,4.1 starsAverage User Rating 4.1See what learners said,About this course: R Programming Capstone,Created by:  Johns Hopkins University,"['Taught by:\xa0\xa0Roger D. Peng, PhD, Associate Professor, Biostatistics', 'Taught by:\xa0\xa0Brooke Anderson, Assistant Professor, Environmental & Radiological Health Sciences']",Rated 4.1 out of 5 of 22 ratings,See all 4 reviews,2018-05-30,"['Home', 'Data Science', 'Data Analysis']",Mastering Software Development in R Capstone,https://www.coursera.org/learn/r-capstone
Course 1 of 7 in the Foundations of Global Health Specialization ,,,Pass all graded assignments to complete the course.,English,Beginner,,"About this course: Welcome to our course on Understanding and Strengthening Health Systems for Global Health. During the course we will provide you with an overview of the main elements or building blocks of a health system based on the World Health Organization’s guidance. You will have the opportunity to explore four main areas of health systems in global health with particular reference to low and middle income countries. The first area focuses on understanding health service organizations, the challenges. Our second module looks at WHO’s six major building blocks or health systems components with particular reference to primary health care and the need for community participation in planning, delivery and assessment of these systems components. in our third module we examine the specific systems component of human resource development and capacity building. The fourth area consists of health policy making and advocacy with stakeholders. This course is geared toward learners who are already involved in managing health and development programs on the ground in low and middle income countries or who are preparing for such a management role.  The main lectures will span a four-week period with approximately 2-4 hours of viewing learning materials per week.  We have one peer graded essay wherein you will use skills in ‘organizational’ diagnosis to better understand a challenge in an organization where you are or have worked. There are also quizzes. We hope you will engage with your fellow learners in discussion forums to learn from each other.",Created by:  Johns Hopkins University,"['Taught by:\xa0\xa0William Brieger, DrPH, Professor, Health Systems Program of the Department of International Health']",Rated 4.5 out of 5 of 2 ratings,,2018-05-30,"['Home', 'Life Sciences', 'Medicine and Healthcare']",Understanding and Strengthening Health Systems,https://www.coursera.org/learn/health-systems
,"5 weeks of study, 4-6 hours/week",,Pass all graded assignments to complete the course.,"English, Subtitles: French, Spanish",Intermediate,4.7 starsAverage User Rating 4.7See what learners said,"About this course: It is well known that water treatment at the household level can lead to dramatic improvements in drinking water quality. But does Household Water Treatment and Safe Storage (HWTS) also have global relevance? What are the potential treatment solutions and how do they function? Is there a standard strategy for successful HWTS implementation, or can we identify key components which make programs more likely to succeed? 

In this course you will learn about the most important water treatment methods at household level, successful implementation strategies and about assessing the impact of HWTS.

MOOC SERIES “SANITATION, WATER AND SOLID WASTE FOR DEVELOPMENT” : This course is one of four in the series “Sanitation, Water and Solid Waste for Development"".

FRANçAIS: Dans ce MOOC, vous allez apprendre les plus importantes méthodes de traitement de l'eau au niveau des ménages, les stratégies pour une mise en œuvre réussie et l’évaluation de l’impact du traitement et stockage sûr de l'eau à domicile. 

ESPAñOL: Aprende acerca de los métodos más importantes de tratamiento de agua a nivel domiciliario, de estrategias de implementación eficientes y de la evaluación del impacto del tratamiento doméstico y almacenamiento seguro del agua.",Created by:  École Polytechnique Fédérale de Lausanne,"['Taught by:\xa0\xa0Rick Johnston, Dr.', 'Taught by:\xa0\xa0Sara Marks, Dr.']",Rated 4.7 out of 5 of 127 ratings,See all 39 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Environmental Science and Sustainability']",Introduction to Household Water Treatment and Safe Storage,https://www.coursera.org/learn/water-treatment
,,,Pass all graded assignments to complete the course.,English,,4.3 starsAverage User Rating 4.3See what learners said,"About this course: The lectures of this course are based on the first 11 chapters of Prof. Raymond Yeung’s textbook entitled Information Theory and Network Coding (Springer 2008).  This book and its predecessor, A First Course in Information Theory (Kluwer 2002, essentially the first edition of the 2008 book), have been adopted by over 60 universities around the world as either a textbook or reference text.

At the completion of this course, the student should be able to:
1) Demonstrate knowledge and understanding of the fundamentals of information theory.
2) Appreciate the notion of fundamental limits in communication systems and more generally all systems.
3) Develop deeper understanding of communication systems.
4) Apply the concepts of information theory to various disciplines in information science.",Created by:  The Chinese University of Hong Kong,"['Taught by:\xa0\xa0Prof. Raymond W. Yeung, Choh-Ming Li Professor of Information Engineering, and Co-Director, Institute of Network Coding']",Rated 4.3 out of 5 of 7 ratings,,2018-05-30,"['Home', 'Math and Logic']",Information Theory,https://www.coursera.org/learn/information-theory
,"Best completed in 4 weeks, with a commitment of between 2 and 5 hours of work per week.",,Pass all graded assignments to complete the course.,English,Advanced,4.9 starsAverage User Rating 4.9See what learners said,"About this course: This course trains you in the skills needed to program specific orientation and achieve precise aiming goals for spacecraft moving through three dimensional space. First, we cover stability definitions of nonlinear dynamical systems, covering the difference between local and global stability. We then analyze and apply Lyapunov's Direct Method to prove these stability properties, and develop a nonlinear 3-axis attitude pointing control law using Lyapunov theory. Finally, we look at alternate feedback control laws and closed loop dynamics. 

After this course, you will be able to...

* Differentiate between a range of nonlinear stability concepts
* Apply Lyapunov’s direct method to argue stability and convergence on a range of dynamical systems
* Develop rate and attitude error measures for a 3-axis attitude control using Lyapunov theory
* Analyze rigid body control convergence with unmodeled torque",Created by:  University of Colorado Boulder,"['Taught by:\xa0\xa0Hanspeter Schaub, Alfred T. and Betty E. Look Professor of Engineering']",Rated 4.9 out of 5 of 13 ratings,See all 4 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Physics and Astronomy']",Control of Nonlinear Spacecraft Attitude Motion,https://www.coursera.org/learn/nonlinear-spacecraft-attitude-control
