Basic Info,Commitment,Hardware Req,How To Pass,Language,Level,User Ratings,description,institutions,instructors,ratings,reviews,scrape_date,subjects,title,url
Course 1 of 5 in the Game Design and Development Specialization ,"4 weeks, 2-5 hours/week",,Pass all graded assignments to complete the course.,English,,4.8 starsAverage User Rating 4.8See what learners said,"About this course: If you love games and want to learn how to make them, then this course will start you down that path. Making games is a creative and technical art form. In this course you will familiarize yourself with the tools and practices of game development. You will get started developing your own videogames using the industry standard game development tools, including the Unity3D game engine and C#. At the end of the course you will have completed three hands-on projects and will be able to leverage an array of game development techniques to create your own basic games. This course is for individuals interested in becoming a game designer, game artist, or game programmer.",Created by:  Michigan State University,"['Taught by:\xa0\xa0Brian Winn, Associate Professor']","Rated 4.8 out of 5 of 2,689 ratings",See all 804 reviews,2018-05-30,"['Home', 'Computer Science', 'Software Development']",Introduction to Game Development,https://www.coursera.org/learn/game-development
Course 1 of 5 in the Data Analysis and Presentation Skills: the PwC Approach Specialization ,,,Pass all graded assignments to complete the course.,"English, Subtitles: Japanese",Beginner,4.6 starsAverage User Rating 4.6See what learners said,"About this course: Welcome to Data-driven Decision Making. In this course you'll get an introduction to Data Analytics and its role in business decisions. You'll learn why data is important and how it has evolved. You'll be introduced to “Big Data” and how it is used. You'll also be introduced to a framework for conducting Data Analysis and what tools and techniques are commonly used. Finally, you'll have a chance to put your knowledge to work in a simulated business setting.

This course was created by PricewaterhouseCoopers LLP with an address at 300 Madison Avenue, New York, New York, 10017.",Created by:  PwC,"['Taught by:\xa0\xa0Alex Mannella, Alumni / Former Principal']","Rated 4.6 out of 5 of 2,257 ratings",See all 420 reviews,2018-05-30,"['Home', 'Data Science', 'Data Analysis']",Data-driven Decision Making,https://www.coursera.org/learn/decision-making
Course 5 of 5 in the Methods and Statistics in Social Sciences Specialization ,6 weeks of project work; week 1-3: 3-5 hours / week; week 4-6: 4 - 8  hours / week,You'll need a computer where you can install the free statistical software package R.,Pass all graded assignments to complete the course.,English,Beginner,3.9 starsAverage User Rating 3.9See what learners said,"About this course: The Final Research Project consists of a research study that you will perform in collaboration with fellow learners. Together you will formulate a research hypothesis and design, come up with operationalizations, create manipulation and measurement instruments, collect data, perform statistical analyses and document the results. 

In this course you will go through the entire research process and will be able to help determine what research question we will investigate and how we design and perform the research. This is an invaluable experience if you want to be able to critically evaluate scientific research in the social and behavioral sciences or design and perform your own studies in the future.",Created by:  University of Amsterdam,"['Taught by:\xa0\xa0Annemarie Zand Scholten, Assistant Professor']",Rated 3.9 out of 5 of 18 ratings,See all 5 reviews,2018-05-30,"['Home', 'Social Sciences', 'Psychology']",Methods and Statistics in Social Science - Final Research Project,https://www.coursera.org/learn/social-science-capstone
Course 2 of 4 in the Machine Learning Specialization ,"6 weeks of study, 5-8 hours/week",,Pass all graded assignments to complete the course.,English,,4.8 starsAverage User Rating 4.8See what learners said,"About this course: Case Study - Predicting Housing Prices

In our first case study, predicting house prices, you will create models that predict a continuous value (price) from input features (square footage, number of bedrooms and bathrooms,...).  This is just one of the many places where regression can be applied.  Other applications range from predicting health outcomes in medicine, stock prices in finance, and power usage in high-performance computing, to analyzing which regulators are important for gene expression.

In this course, you will explore regularized linear regression models for the task of prediction and feature selection.  You will be able to handle very large sets of features and select between models of various complexity.  You will also analyze the impact of aspects of your data -- such as outliers -- on your selected models and predictions.  To fit these models, you will implement optimization algorithms that scale to large datasets.

Learning Outcomes:  By the end of this course, you will be able to:
   -Describe the input and output of a regression model.
   -Compare and contrast bias and variance when modeling data.
   -Estimate model parameters using optimization algorithms.
   -Tune parameters with cross validation.
   -Analyze the performance of the model.
   -Describe the notion of sparsity and how LASSO leads to sparse solutions.
   -Deploy methods to select between models.
   -Exploit the model to form predictions. 
   -Build a regression model to predict prices using a housing dataset.
   -Implement these techniques in Python.",Created by:  University of Washington,"['Taught by:\xa0\xa0Emily Fox, Amazon Professor of Machine Learning', 'Taught by:\xa0\xa0Carlos Guestrin, Amazon Professor of Machine Learning']","Rated 4.8 out of 5 of 3,532 ratings",See all 685 reviews,2018-05-30,"['Home', 'Data Science', 'Machine Learning']",Machine Learning: Regression,https://www.coursera.org/learn/ml-regression
Course 3 of 7 in the Survey Data Collection and Analytics  Specialization ,4-8 hours/week,,Pass all graded assignments to complete the course.,English,,4.4 starsAverage User Rating 4.4See what learners said,"About this course: This course will cover the basic elements of designing and evaluating questionnaires. We will review the process of responding to questions, challenges and options for asking questions about behavioral frequencies, practical techniques for evaluating questions, mode specific questionnaire characteristics, and review methods of standardized and conversational interviewing.",Created by:  University of Michigan,"['Taught by:\xa0\xa0Frederick Conrad, Ph.D., Research Professor, Survey Methodology', 'Taught by:\xa0\xa0Frauke Kreuter, Ph.D., Professor, Joint Program in Survey Methodology']",Rated 4.4 out of 5 of 231 ratings,See all 62 reviews,2018-05-30,"['Home', 'Social Sciences', 'Psychology']",Questionnaire Design for Social Surveys,https://www.coursera.org/learn/questionnaire-design
Course 2 of 6 in the Social Media Marketing Specialization ,"4 weeks of study, 2-4 hours/week",,Pass all graded assignments to complete the course.,English,,4.6 starsAverage User Rating 4.6See what learners said,"About this course: In this second MOOC in the Social Marketing Specialization - ""The Importance of Listening"" - you will go deep into the Big Data of social and gain a more complete picture of what can be learned from interactions on social sites. You will be amazed at just how much information can be extracted from a single post, picture, or video. In this MOOC, guest speakers from Social Gist, BroadReader, Lexalytics, Semantria, Radian6, and IBM's Bluemix and Social Media Analytics Tools (SMA) will join Professor Hlavac to take you through the full range of analytics tools and options available to you and how to get the most from them. The best part, most of them will be available to you through the MOOC for free! Those purchasing the MOOC will receive special tools, templates, and videos to enhance your learning experience. In completing this course you will develop a fuller understanding of the data and will be able to increase the effectiveness of your content strategy by making better decisions and spotting crises before they happen! MOOC 2 bonus content in the paid toolkit includes access to Semantria's analytics engine to extract some data on the markets you are developing and have it analyzed. 

As a student in this course, you are being provided the opportunity to access IBM Bluemix® platform-as-a-service trial for up to six months at no-charge with no credit card (up to a $1500 value).

NOTE: By enrolling in this course, given access to IBM's Bluemix technology for one month for free as well as Lexalytics' Semantria tool. For those earning a Course Certificate, you will be given an additional five months of Bluemix and three months of Semantria at no cost with a special key code. By enrolling for a Course Certificate for this MOOC, you are acknowledging that your email will be shared with Lexalytics for the sole and express purpose of generating your individual key code. After the key code has been generated, Lexalytics will delete your email from its records. 

Additional MOOC 2 faculty include: 
* Steve Dodd (SVP Business Development, Effyis - dba BoardReader and Socialgist - Global Social Media Content Access) 
* Seth Redmore (CMO, Lexalytics, Inc.)
* Chris Gruber (Social Media Analytics Solution Architect, IBM)
* Russell Beardall (Cloud Architect, IBM) 
* Tom Collinger (Executive Director Spiegel Research Center and Senior Director Distance Learning, Medill Integrated Marketing Communications, Northwestern)
* Tressie Lieberman (VP Digital Innovation, Taco Bell)",Created by:  Northwestern University,"['Taught by:\xa0\xa0Randy Hlavac, Lecturer, Medill IMC; CEO, Marketing Synergy Inc']",Rated 4.6 out of 5 of 964 ratings,See all 180 reviews,2018-05-30,"['Home', 'Business', 'Marketing']",The Importance of Listening,https://www.coursera.org/learn/importance-of-listening
Course 1 of 5 in the Entrepreneurship Specialization ,"4 weeks of study, 1-2 hours/week",,Pass all graded assignments to complete the course.,"English, Subtitles: Vietnamese, Arabic",,4.8 starsAverage User Rating 4.8See what learners said,"About this course: How does a good idea become a viable business opportunity? What is entrepreneurship and who fits the profile of an entrepreneur? This introductory course is designed to introduce you to the foundational concepts of entrepreneurship, including the definition of entrepreneurship, the profile of the entrepreneur, the difference between entrepreneurship and entrepreneurial management, and the role of venture creation in society. You’ll explore where technology entrepreneurship and impact entrepreneurship align and where they diverge, and you’ll learn proven techniques for identifying the opportunity, assessing the opportunity, hypothesis testing and creating a prototype.
By the end of this course, you’ll know how to test, validate and prototype your idea, and also whether or not you fit the profile of an entrepreneur! You’ll also be ready to move on to the next phase of entrepreneurship in Entrepreneurship 2: Launching the Start-Up.",Created by:  University of Pennsylvania,"['Taught by:\xa0\xa0Lori Rosenkopf, Vice Dean and Director, Wharton Undergraduate Division', 'Taught by:\xa0\xa0Laura Huang, Assistant Professor', 'Taught by:\xa0\xa0Karl  T. Ulrich, Vice Dean of Entrepreneurship and Innovation', 'Taught by:\xa0\xa0Ethan Mollick, Associate Professor', 'Taught by:\xa0\xa0David Bell, Xinmei Zhang and Yongge Dai Professor, Professor of Marketing', 'Taught by:\xa0\xa0Kartik Hosanagar, Professor', 'Taught by:\xa0\xa0David Hsu, Richard A. Sapp Professor of Management ']","Rated 4.8 out of 5 of 1,448 ratings",See all 313 reviews,2018-05-30,"['Home', 'Business', 'Finance']",Entrepreneurship 1: Developing the Opportunity,https://www.coursera.org/learn/wharton-entrepreneurship-opportunity
Course 5 of 5 in the Business English Communication Skills Specialization ,"7 weeks of study, 3-5 hours/week",,Pass all graded assignments to complete the course.,English,Intermediate,4.8 starsAverage User Rating 4.8See what learners said,"About this course: The capstone project will give you opportunities to demonstrate your competence in the learning objectives for this Specialization. For the project, you’ll use formal, written methods and more casual visual and audio methods of communication to demonstrate your ability to use language appropriate for different business contexts. The goal of this course is to demonstrate competence in writing and presenting a plan using skills and language appropriate for business.

Course Learning Objectives
•	Use appropriate vocabulary to write a mini business plan
•	Communicate a business plan orally in an organized and engaging presentation",Created by:  University of Washington,"['Taught by:\xa0\xa0Richard Moore, Extension Lecturer, International & English Language Programs', 'Taught by:\xa0\xa0Daphne Mackey, Extension Lecturer, International & English Language Programs']",Rated 4.8 out of 5 of 27 ratings,See all 8 reviews,2018-05-30,"['Home', 'Language Learning', 'Learning English']",Business English: Capstone Project,https://www.coursera.org/learn/business-english-capstone
Course 3 of 4 in the Strategic Business Analytics Specialization ,,,Pass all graded assignments to complete the course.,English,,,"About this course: Who is this course for ?
This course is RESTRICTED TO LEARNERS ENROLLED IN  Strategic Business Analytics SPECIALIZATION as a preparation to the capstone project. During the first two MOOCs, we focused on specific techniques for specific applications. Instead, with this third MOOC, we provide you with different examples  to open your mind to different applications from different industries and sectors.
The objective is to give you an helicopter overview on what's happening in this field. You will see how the tools presented in the two previous courses of the Specialization are used in real life projects. 
We want to ignite your reflection process. Hence, you will best make use of the Accenture cases by watching first the MOOC and then investigate by yourself on the different concepts, industries, or challenges that are introduced during the videos.

At the end of this course learners will be able to: 
- identify the possible applications of business analytics,
- hence, reflect on the possible solutions and added-value applications that could be proposed for their capstone project.

The cases will be presented by senior practitioners from Accenture with different backgrounds in term of industry, function, and country.  Special attention will be paid to the ""value case"" of the issue raised to prepare you for the capstone project of the specialization.

About Accenture
Accenture is a leading global professional services company, providing a broad range of services and solutions in strategy, consulting, digital, technology and operations. Combining unmatched experience and specialized skills across more than 40 industries and all business functions—underpinned by the world’s largest delivery network—Accenture works at the intersection of business and technology to help clients improve their performance and create sustainable value for their stakeholders. With more than 358,000 people serving clients in more than 120 countries, Accenture drives innovation to improve the way the world works and lives. Visit us at www.accenture.com.",Created by:  ESSEC Business School,"['Taught by:\xa0\xa0Nicolas Glady , Associate professor, at ESSEC Business School']",,,2018-05-30,"['Home', 'Data Science', 'Data Analysis']",Case studies in business analytics with ACCENTURE,https://www.coursera.org/learn/case-studies-business-analytics-accenture
,,,Pass all graded assignments to complete the course.,English,Beginner,4.2 starsAverage User Rating 4.2See what learners said,"About this course: Welcome to the MOOC “Doing Business in Europe”!

Europe is a major world trade partner as well as a place where to acquire significant business experience. This is the reason why this MOOC has been designed with the view to explaining and guiding you in doing business in Europe. Do you really know Europe? How should you consider and approach the European continent? What business lessons can be drawn in a European perspective?

With a dozen contributions from academics in the various domains of management (marketing, supply chain, finance, human resources management or strategy) and as many testimonials from business leaders operating in Europe, this course will help you enrich your knowledge and business competences within the European context. 

The MOOC is divided into 5 topics corresponding to 5 major issues when doing business in Europe:

1. Approaching the European market(s)
2. Innovating in Europe
3. Investing in Europe
4. Building the value chain
5. Integrating the diversity

There are no prerequisite for this course. At the end of the coursework, participants will be able to understand how to design a European-scale development strategy.

Please enroll and thank you in advance for choosing this course!",Created by:  ESCP Europe,"['Taught by:\xa0\xa0Prof. Dr. Florence Pinot de Villechenon, Associate Professor', 'Taught by:\xa0\xa0Prof. Dr. Béatrice Collin, Associate Professor']",Rated 4.2 out of 5 of 19 ratings,See all reviews,2018-05-30,"['Home', 'Business', 'Business Strategy']",Doing Business in Europe,https://www.coursera.org/learn/doing-business-in-europe
