Basic Info,Commitment,Hardware Req,How To Pass,Language,Level,User Ratings,description,institutions,instructors,ratings,reviews,scrape_date,subjects,title,url
,"3 weeks, 1.5 hours per week",,Pass all graded assignments to complete the course.,English,Beginner,4.8 starsAverage User Rating 4.8See what learners said,"About this course: Over 500,000 people in the United States and over 8 million people worldwide are dying from cancer every year. As people live longer, the incidence of cancer is rising worldwide, and the disease is expected to strike over 20 million people annually by 2030. 
Everyone has been, or will be touched by cancer in some way during their  lifetime. Thanks to years of dedication and commitment to research we’ve made enormous advances in the prevention and treatment of cancer, But there is still a lot of work to be done. 
In this course, physicians and scientists at the Johns Hopkins School of Medicine explain how cancer spreads or metastasizes.  We’ll describe the major theories of metastasis and then describe the biology behind the steps in metastasis. The course also describes the major organs targeted by metastasis and describes how metastases harm the patient.",Created by:  Johns Hopkins University,"['Taught by:\xa0\xa0Kenneth J. Pienta, M.D., The Donald S. Coffey Professor of Urology', 'Taught by:\xa0\xa0Jelani Zarif, Prostate Cancer Researcher', 'Taught by:\xa0\xa0Sarah Amend, Prostate Cancer Researcher', 'Taught by:\xa0\xa0Haley Axelrod, Prostate Cancer Researcher', 'Taught by:\xa0\xa0Kenneth Valkenburg, Prostate Cancer Researcher']",Rated 4.8 out of 5 of 400 ratings,See all 89 reviews,2018-05-30,"['Home', 'Life Sciences', 'Medicine and Healthcare']",Understanding Cancer Metastasis,https://www.coursera.org/learn/cancer-metastasis
,28 hours of videos and assignments,,Pass all graded assignments to complete the course.,"English, Subtitles: French, Ukrainian, Chinese (Simplified), Spanish",,4.6 starsAverage User Rating 4.6See what learners said,"About this course: Since Antiquity, scholars have appreciated the importance of communication: as social beings, we cannot exist without communication. We need to interact with people around us, to make sense of the world and to position ourselves in a wider social and cultural reality. In this course, we look at how and why communication evolved as a science and reflect on today’s dominant paradigms. The course also extends beyond the boundaries of communication science itself, exploring dimensions of history, sociology and psychology. Join our class, together with people all over the world.

Introduction to Communication Science explores some of the basic theories, models and concepts from the fields of mass, interpersonal and intrapersonal communication. The course begins with a consideration of several basic models, subsequently progressing to the history of communication theory, linear effect-oriented theories, the reception approach and, finally, exploring theories on the production and reinforcement of culture through communication. 

Upon completion of this course, students should:
•	have knowledge of the history and development of communication science; 
•	have knowledge of the dominant theoretical approaches within communication science; 
•	have knowledge and understanding of the most important models and concepts in this field. 

Beginning the week of February 16, 2015, you will be able to join Signature Track, a system that verifies your identity when you take an exam. This option will allow you to earn a Verified Certificate, which provides formal recognition of your achievements in the course and includes the University of Amsterdam logo. Before then, you can complete a “test run” of the exam. You can then re-take the exam after the Verified Certificate becomes available. For information regarding Verified Certificates, see https://courserahelp.zendesk.com/hc/en-us/articles/201212399-Verified-Certificates""",Created by:  University of Amsterdam,"['Taught by:\xa0\xa0Rutger de  Graaf, PhD']",Rated 4.6 out of 5 of 704 ratings,See all 170 reviews,2018-05-30,"['Home', 'Social Sciences', 'Governance and Society']",Introduction to Communication Science,https://www.coursera.org/learn/communication
,,,Pass all graded assignments to complete the course.,English,Beginner,4.2 starsAverage User Rating 4.2See what learners said,"About this course: This 5 week course will guide learners through the essential steps in planning an individualized weight loss program. There is no guarantee of weight loss through completing the course; learners will have the framework and essential components for an evidence-based weight loss program. This course is intended for healthy adults who do not have any chronic disease such as diabetes, high blood pressure, heart disease, lung disease or any others. In addition, this course does not provide information for people who have food allergies or intolerances.

Losing weight and keeping it off requires planning and goal-setting. Crash diets or fad diets are ineffective and can be dangerous. This course provides evidence-based information for planning a weight loss program that is safe and effective in producing a one to two pound loss per week.

This course will help learners establish the following: 

1. A realistic goal weight with a specific plan for rate of weight loss and time frame for achieving goal weight.
2. A realistic goal for the frequency, duration, and intensity of exercise that will enable the learner to achieve and maintain the goal weight.
3. A specific set of strategies for grocery shopping, eating in restaurants, eating at social occasions, and dealing with hunger and emotional eating.
4. A plan for monitoring food intake, exercise and weight loss.
5. A plan for continued evaluation of progress to goals and strategies for adjusting goals for continued weight loss for the next 6 months or longer.
6. A thorough understanding of the difficulty of maintaining weight loss and a plan for maximizing the chances of keeping off the weight lost.",Created by:  Case Western Reserve University,"['Taught by:\xa0\xa0Mary Beth Kavanagh, Senior Instructor and Director of Bachelors/Masters Education']",Rated 4.2 out of 5 of 238 ratings,See all 62 reviews,2018-05-30,"['Home', 'Personal Development']",Designing Your Personal Weight Loss Plan,https://www.coursera.org/learn/weight-loss-plan
,"This class includes 5 weeks of study, 5-7 hours/week.",none,Pass all graded assignments to complete the course.,English,Intermediate,4.8 starsAverage User Rating 4.8See what learners said,"About this course: “Machine Design Part I” is the first course in an in-depth three course series of “Machine Design.” The “Machine Design” Coursera series covers fundamental mechanical design topics, such as static and fatigue failure theories, the analysis of shafts, fasteners, and gears, and the design of mechanical systems such as gearboxes. Throughout this series of courses we will examine a number of exciting design case studies, including the material selection of a total hip implant, the design and testing of the wing on the 777 aircraft, and the impact of dynamic loads on the design of an bolted pressure vessel. 

In this first course, you will learn robust analysis techniques to predict and validate design performance and life. We will start by reviewing critical material properties in design, such as stress, strength, and the coefficient of thermal expansion. We then transition into static failure theories such as von Mises theory, which can be utilized to prevent failure in static loading applications such as the beams in bridges.  Finally, we will learn fatigue failure criteria for designs with dynamic loads, such as the input shaft in the transmission of a car.",Created by:  Georgia Institute of Technology,"['Taught by:\xa0\xa0Dr. Kathryn Wingate, Academic Professional']",Rated 4.8 out of 5 of 485 ratings,See all 135 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Mechanical Engineering']",Machine Design Part I,https://www.coursera.org/learn/machine-design1
,,,,,,,,,,,,2018-05-30,,Brand New Brand,https://www.coursera.org/learn/brand-new-brand
Course 4 of 4 in the Dynamic Public Speaking Specialization ,5 weeks of study; 2 hours per week,You need to be able to upload a video of yourself for the speech assignments. ,Pass all graded assignments to complete the course.,"English, Subtitles: Spanish",Beginner,4.7 starsAverage User Rating 4.7See what learners said,"About this course: The most memorable speeches inspire, entertain, and praise. By blending stories and eloquence, great speeches highlight the core values motivating an audience. You might need to do this in a keynote address, a eulogy, or simply a business meeting. Inspiring audiences is a common, but difficult writing challenge. You want a speech that elevates the topic and the audience. 

This course gives you a method for preparing and delivering speeches that inspire and entertain. By the end of this course, you should be able to compose and deliver moving speeches that praise core audience values through evidence, storytelling, and humor. You should be able to write eloquent passages in tones appropriate to the audience and occasion and speak fluidly from either a well-prepared manuscript or from memory. Learners will record speeches, providing and receiving peer feedback.",Created by:  University of Washington,"['Taught by:\xa0\xa0Dr. Matt McGarrity, Principal Lecturer']",Rated 4.7 out of 5 of 15 ratings,See all 4 reviews,2018-05-30,"['Home', 'Personal Development']",Speaking to Inspire: Ceremonial and Motivational Speeches,https://www.coursera.org/learn/speak-to-inspire-ceremonial-motivational-speeches
,,,Pass all graded assignments to complete the course.,English,Beginner,5.0 starsAverage User Rating 5.0See what learners said,"About this course: Welcome to Part 3 of Exploring Beethoven's Piano Sonatas!

I'm delighted to launch another set of new lectures of this course as Part 3. As before, this class is meant for people of all levels of experience with Beethoven's music (including no experience at all!). Remember that you are able to watch the lectures as many times as you like, at whatever pace is comfortable for you.
As I’ve done with the first two sets of Beethoven lectures, I look forward to meeting with students—online and in person, in various cities. The dates and locations will be posted in the Announcements and Events section, as part of the course content. So please remember to check back there for details. 

In these four new lectures, we will explore the following sonatas: 
• Sonata Op. 10, No. 1
• Sonata Op. 22
• Sonata Op. 31, No. 2
• Sonata Opp. 78, 79, 81a


The Dolfinger-McMahon Foundation supports Curtis’s lifelong learning initiatives.",Created by:  Curtis Institute of Music,"['Taught by:\xa0\xa0Jonathan Biss, Neubauer Family Chair in Piano Studies ']",Rated 5 out of 5 of 35 ratings,See all 12 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'Music and Art']",Exploring Beethoven's Piano Sonatas Part 3,https://www.coursera.org/learn/exploring-beethoven-piano-sonatas-3
,,,Pass all graded assignments to complete the course.,English,Intermediate,4.6 starsAverage User Rating 4.6See what learners said,"About this course: Learn about the best environmental technologies for a sustainable development and how they are managed in various settings around the world. This course gives you an opportunity to learn about global trends that influence our environment and the living conditions and how different management systems and approaches that are used around the world to manage the environment. This includes current environmental technologies built for the environment and technologies for sustainable soil management, groundwater protection methods and integrated Water resources management.",Created by:  Technical University of Denmark (DTU),"['Taught by:\xa0\xa0Henrik Bregnhøj, Ext. Assoc. Prof.', 'Taught by:\xa0\xa0Steffen Foss Hansen, Associate Professor ']",Rated 4.6 out of 5 of 198 ratings,See all 65 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Environmental Science and Sustainability']",Global Environmental Management,https://www.coursera.org/learn/global-environmental-management
,3 weeks of material; 5 to 7 hours per week work for students,,Pass all graded assignments to complete the course.,English,,4.8 starsAverage User Rating 4.8See what learners said,"About this course: This course explores the analysis and design of thin-walled pressure vessels and engineering structures subjected to torsion.

------------------------------------------------
The copyright of all content and materials in this course are owned by either the Georgia Tech Research Corporation or Dr. Wayne Whiteman. By participating in the course or using the content or materials, whether in whole or in part, you agree that you may download and use any content and/or material in this course for your own personal, non-commercial use only in a manner consistent with a student of any academic course. Any other use of the content and materials, including use by other academic universities or entities, is prohibited without express written permission of the Georgia Tech Research Corporation. Interested parties may contact Dr. Wayne Whiteman directly for information regarding the procedure to obtain a non-exclusive license.",Created by:  Georgia Institute of Technology,"['Taught by:\xa0\xa0Dr. Wayne Whiteman, PE, Senior Academic Professional']",Rated 4.8 out of 5 of 221 ratings,See all 27 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Mechanical Engineering']",Mechanics of Materials II: Thin-Walled Pressure Vessels and Torsion,https://www.coursera.org/learn/mechanics2
,1-2 hours/week,,Pass all graded assignments to complete the course.,English,,4.5 starsAverage User Rating 4.5See what learners said,"About this course: The goal of this course is to promote equal opportunity and the full participation of students with disabilities in higher education by helping participants advance their awareness of the meaning of accessibility in education. Participants will gain competence and confidence in working with students by focusing on legislation, universal design, and assistive technologies. Thank you to Abbas (Bobby) Husain Quamar, Graduate Student Researcher in the Department of Rehabilitation Science and Technology at the University of Pittsburgh, for his contributions to the course.",Created by:  University of Pittsburgh,"['Taught by:\xa0\xa0Mary Goldberg, Assistant Professor']",Rated 4.5 out of 5 of 95 ratings,See all 29 reviews,2018-05-30,"['Home', 'Social Sciences', 'Education']",Disability Awareness and Support,https://www.coursera.org/learn/disability-awareness
